year,agency_code,category_code,subgroup,pct_ap,pct_ib,pct_ccp,total_ap,total_ib,total_ccp
2019,310364,T,WH7,27.27,,46.93,6.0,,84.0
2019,310392,H,AM7,,,0.94,,,3.0
2019,310392,H,AS7,,,0.63,,,2.0
2019,310392,H,All,100.0,,100.0,42.0,,319.0
2019,310392,H,BL7,2.38,,28.84,1.0,,92.0
2019,310392,H,ELS,,,8.46,,,27.0
2019,310392,H,FEM,33.33,,42.95,14.0,,137.0
2019,310392,H,HI7,26.19,,39.81,11.0,,127.0
2019,310392,H,MALE,28.57,,57.05,12.0,,182.0
2019,310392,H,MU7,4.76,,3.13,2.0,,10.0
2019,310392,H,SWD,,,4.39,,,14.0
2019,310392,H,WH7,28.57,,26.65,12.0,,85.0
2019,320309,H,AM7,,,0.26,,,1.0
2019,320309,H,AS7,,,2.85,,,11.0
2019,320309,H,All,,,100.0,,,386.0
2019,320309,H,BL7,,,63.21,,,244.0
2019,320309,H,FEM,,,62.18,,,240.0
2019,320309,H,HI7,,,25.13,,,97.0
2019,320309,H,MALE,,,37.82,,,146.0
2019,320309,H,MU7,,,2.59,,,10.0
2019,320309,H,PI7,,,0.26,,,1.0
2019,320309,H,SWD,,,0.26,,,1.0
2019,320309,H,WH7,,,5.7,,,22.0
2019,320312,H,AM7,0.2,,1.06,1.0,,4.0
2019,320312,H,AS7,6.94,,2.91,35.0,,11.0
2019,320312,H,All,100.0,,100.0,504.0,,378.0
2019,320312,H,BL7,11.9,,37.3,60.0,,141.0
2019,320312,H,ELS,,,8.73,,,33.0
2019,320312,H,FEM,35.71,,49.21,180.0,,186.0
2019,320312,H,HI7,6.35,,29.63,32.0,,112.0
2019,320312,H,MALE,32.54,,50.79,164.0,,192.0
2019,320312,H,MU7,2.18,,5.82,11.0,,22.0
2019,320312,H,PI7,,,0.26,,,1.0
2019,320312,H,SWD,1.19,,11.38,6.0,,43.0
2019,320312,H,WH7,40.67,,23.02,205.0,,87.0
2019,320314,T,All,100.0,,,55.0,,
2019,320314,T,BL7,27.27,,,15.0,,
2019,320314,T,FEM,23.64,,,13.0,,
2019,320314,T,HI7,14.55,,,8.0,,
2019,320314,T,MALE,25.45,,,14.0,,
2019,320314,T,MU7,1.82,,,1.0,,
2019,320314,T,SWD,3.64,,,2.0,,
2019,320314,T,WH7,5.45,,,3.0,,
2019,320317,H,AM7,,,0.37,,,1.0
2019,320317,H,AS7,2.6,,3.66,2.0,,10.0
2019,320317,H,All,100.0,,100.0,77.0,,273.0
2019,320317,H,BL7,31.17,,42.49,24.0,,116.0
2019,320317,H,ELS,,,5.86,,,16.0
2019,320317,H,FEM,51.95,,84.62,40.0,,231.0
2019,320317,H,HI7,16.88,,44.69,13.0,,122.0
2019,320317,H,MALE,6.49,,15.38,5.0,,42.0
2019,320317,H,MU7,2.6,,2.93,2.0,,8.0
2019,320317,H,SWD,,,4.03,,,11.0
2019,320317,H,WH7,5.19,,5.86,4.0,,16.0
2019,320322,H,All,,,100.0,,,3.0
2019,320322,H,BL7,,,33.33,,,1.0
2019,320322,H,FEM,,,33.33,,,1.0
2019,320322,H,HI7,,,33.33,,,1.0
2019,320322,H,MALE,,,66.67,,,2.0
2019,320322,H,WH7,,,33.33,,,1.0
2019,320323,T,AS7,4.97,,50.0,18.0,,1.0
2019,320323,T,All,100.0,,100.0,362.0,,2.0
2019,320323,T,BL7,10.77,,,39.0,,
2019,320323,T,FEM,42.54,,50.0,154.0,,1.0
2019,320323,T,HI7,4.97,,,18.0,,
2019,320323,T,MALE,19.89,,50.0,72.0,,1.0
2019,320323,T,MU7,2.49,,,9.0,,
2019,320323,T,WH7,39.23,,50.0,142.0,,1.0
2019,320325,H,AM7,,,0.55,,,1.0
2019,320325,H,AS7,1.27,1.15,0.55,2.0,1.0,1.0
2019,320325,H,All,100.0,100.0,100.0,158.0,87.0,182.0
2019,320325,H,BL7,51.27,85.06,72.53,81.0,74.0,132.0
2019,320325,H,ELS,5.06,1.15,8.79,8.0,1.0,16.0
2019,320325,H,FEM,42.41,62.07,45.6,67.0,54.0,83.0
2019,320325,H,HI7,13.29,8.05,21.98,21.0,7.0,40.0
2019,320325,H,MALE,27.85,37.93,54.4,44.0,33.0,99.0
2019,320325,H,MU7,2.53,3.45,1.65,4.0,3.0,3.0
2019,320325,H,SWD,0.63,,14.84,1.0,,27.0
2019,320325,H,WH7,1.9,2.3,2.75,3.0,2.0,5.0
2019,320341,T,All,,,100.0,,,36.0
2019,320341,T,BL7,,,86.11,,,31.0
2019,320341,T,FEM,,,47.22,,,17.0
2019,320341,T,HI7,,,5.56,,,2.0
2019,320341,T,MALE,,,52.78,,,19.0
2019,320341,T,MU7,,,8.33,,,3.0
2019,320341,T,SWD,,,27.78,,,10.0
2019,320353,H,AS7,,,4.35,,,8.0
2019,320353,H,All,,,100.0,,,184.0
2019,320353,H,BL7,,,32.07,,,59.0
2019,320353,H,ELS,,,0.54,,,1.0
2019,320353,H,FEM,,,62.5,,,115.0
2019,320353,H,HI7,,,26.63,,,49.0
2019,320353,H,MALE,,,37.5,,,69.0
2019,320353,H,MU7,,,2.72,,,5.0
2019,320353,H,SWD,,,1.09,,,2.0
2019,320353,H,WH7,,,34.24,,,63.0
2019,320356,H,AS7,3.28,,1.53,9.0,,3.0
2019,320356,H,All,100.0,,100.0,274.0,,196.0
2019,320356,H,BL7,13.5,,39.29,37.0,,77.0
2019,320356,H,ELS,0.36,,9.18,1.0,,18.0
2019,320356,H,FEM,40.88,,57.14,112.0,,112.0
2019,320356,H,HI7,13.14,,27.55,36.0,,54.0
2019,320356,H,MALE,22.99,,42.86,63.0,,84.0
2019,320356,H,MU7,2.19,,6.12,6.0,,12.0
2019,320356,H,PI7,,,0.51,,,1.0
2019,320356,H,SWD,0.36,,12.76,1.0,,25.0
2019,320356,H,WH7,31.75,,25.0,87.0,,49.0
2019,320365,H,AS7,3.62,,3.19,14.0,,8.0
2019,320365,H,All,100.0,,100.0,387.0,,251.0
2019,320365,H,BL7,11.63,,41.04,45.0,,103.0
2019,320365,H,ELS,,,15.54,,,39.0
2019,320365,H,FEM,33.85,,43.43,131.0,,109.0
2019,320365,H,HI7,7.75,,29.88,30.0,,75.0
2019,320365,H,MALE,34.88,,56.57,135.0,,142.0
2019,320365,H,MU7,3.88,,1.59,15.0,,4.0
2019,320365,H,SWD,0.52,,13.15,2.0,,33.0
2019,320365,H,WH7,41.86,,24.3,162.0,,61.0
2019,320368,H,AS7,3.25,,1.51,4.0,,4.0
2019,320368,H,All,100.0,,100.0,123.0,,265.0
2019,320368,H,BL7,28.46,,45.28,35.0,,120.0
2019,320368,H,ELS,0.81,,12.83,1.0,,34.0
2019,320368,H,FEM,31.71,,27.92,39.0,,74.0
2019,320368,H,HI7,14.63,,47.92,18.0,,127.0
2019,320368,H,MALE,18.7,,72.08,23.0,,191.0
2019,320368,H,MU7,1.63,,1.89,2.0,,5.0
2019,320368,H,PI7,0.81,,0.38,1.0,,1.0
2019,320368,H,SWD,,,13.21,,,35.0
2019,320368,H,WH7,1.63,,3.02,2.0,,8.0
2019,320701,H,All,100.0,,100.0,55.0,,209.0
2019,320701,H,BL7,49.09,,75.6,27.0,,158.0
2019,320701,H,ELS,1.82,,3.83,1.0,,8.0
2019,320701,H,FEM,32.73,,40.19,18.0,,84.0
2019,320701,H,HI7,9.09,,18.18,5.0,,38.0
2019,320701,H,MALE,38.18,,59.81,21.0,,125.0
2019,320701,H,MU7,1.82,,2.87,1.0,,6.0
2019,320701,H,SWD,,,8.61,,,18.0
2019,320701,H,WH7,10.91,,3.35,6.0,,7.0
2019,32L000,A,AS7,1.25,,9.68,2.0,,3.0
2019,32L000,A,All,100.0,,100.0,160.0,,31.0
2019,32L000,A,BL7,7.5,,,12.0,,
2019,32L000,A,FEM,35.0,,58.06,56.0,,18.0
2019,32L000,A,HI7,3.75,,6.45,6.0,,2.0
2019,32L000,A,MALE,31.25,,41.94,50.0,,13.0
2019,32L000,A,MU7,1.88,,6.45,3.0,,2.0
2019,32L000,A,PI7,0.63,,,1.0,,
2019,32L000,A,SWD,2.5,,3.23,4.0,,1.0
2019,32L000,A,WH7,51.25,,77.42,82.0,,24.0
2019,32N000,H,AS7,16.13,,,35.0,,
2019,32N000,H,All,100.0,,,217.0,,
2019,32N000,H,BL7,4.15,,,9.0,,
2019,32N000,H,FEM,33.18,,,72.0,,
2019,32N000,H,HI7,5.07,,,11.0,,
2019,32N000,H,MALE,41.01,,,89.0,,
2019,32N000,H,MU7,6.91,,,15.0,,
2019,32N000,H,SWD,0.92,,,2.0,,
2019,32N000,H,WH7,41.94,,,91.0,,
2019,330326,H,AS7,,,1.2,,,2.0
2019,330326,H,All,,,100.0,,,167.0
2019,330326,H,BL7,,,20.96,,,35.0
2019,330326,H,ELS,,,0.6,,,1.0
2019,330326,H,FEM,,,59.28,,,99.0
2019,330326,H,HI7,,,17.37,,,29.0
2019,330326,H,MALE,,,40.72,,,68.0
2019,330326,H,MU7,,,1.2,,,2.0
2019,330326,H,SWD,,,1.2,,,2.0
2019,330326,H,WH7,,,59.28,,,99.0
2019,330328,H,AS7,,,0.68,,,1.0
2019,330328,H,All,100.0,,100.0,18.0,,146.0
2019,330328,H,BL7,66.67,,78.08,12.0,,114.0
2019,330328,H,ELS,,,4.11,,,6.0
2019,330328,H,FEM,77.78,,52.05,14.0,,76.0
2019,330328,H,HI7,22.22,,14.38,4.0,,21.0
2019,330328,H,MALE,22.22,,47.95,4.0,,70.0
2019,330328,H,MU7,,,0.68,,,1.0
2019,330328,H,SWD,,,12.33,,,18.0
2019,330328,H,WH7,11.11,,6.16,2.0,,9.0
2019,330350,H,AM7,,,0.35,,,1.0
2019,330350,H,AS7,,,0.35,,,1.0
2019,330350,H,All,100.0,,100.0,40.0,,282.0
2019,330350,H,BL7,20.0,,39.36,8.0,,111.0
2019,330350,H,ELS,,,1.77,,,5.0
2019,330350,H,FEM,32.5,,70.21,13.0,,198.0
2019,330350,H,HI7,2.5,,8.51,1.0,,24.0
2019,330350,H,MALE,27.5,,29.79,11.0,,84.0
2019,330350,H,MU7,2.5,,3.55,1.0,,10.0
2019,330350,H,PI7,,,0.35,,,1.0
2019,330350,H,SWD,,,4.61,,,13.0
2019,330350,H,WH7,35.0,,47.52,14.0,,134.0
2019,330358,H,All,100.0,,100.0,22.0,,237.0
2019,330358,H,BL7,31.82,,71.73,7.0,,170.0
2019,330358,H,ELS,,,1.27,,,3.0
2019,330358,H,FEM,59.09,,69.62,13.0,,165.0
2019,330358,H,HI7,9.09,,6.33,2.0,,15.0
2019,330358,H,MALE,18.18,,30.38,4.0,,72.0
2019,330358,H,MU7,9.09,,2.53,2.0,,6.0
2019,330358,H,SWD,,,8.02,,,19.0
2019,330358,H,WH7,27.27,,19.41,6.0,,46.0
2019,33A000,A,AS7,,,2.04,,,2.0
2019,33A000,A,All,100.0,,100.0,7.0,,98.0
2019,33A000,A,BL7,,,29.59,,,29.0
2019,33A000,A,FEM,,,59.18,,,58.0
2019,33A000,A,HI7,14.29,,13.27,1.0,,13.0
2019,33A000,A,MALE,14.29,,40.82,1.0,,40.0
2019,33A000,A,MU7,,,2.04,,,2.0
2019,33A000,A,SWD,,,3.06,,,3.0
2019,33A000,A,WH7,,,53.06,,,52.0
2019,340311,H,AS7,3.81,,3.75,11.0,,6.0
2019,340311,H,All,100.0,,100.0,289.0,,160.0
2019,340311,H,BL7,12.11,,39.38,35.0,,63.0
2019,340311,H,ELS,,,1.25,,,2.0
2019,340311,H,FEM,24.22,,71.25,70.0,,114.0
2019,340311,H,HI7,7.27,,13.75,21.0,,22.0
2019,340311,H,MALE,41.87,,28.75,121.0,,46.0
2019,340311,H,MU7,4.5,,5.63,13.0,,9.0
2019,340311,H,PI7,0.35,,0.63,1.0,,1.0
2019,340311,H,SWD,1.04,,2.5,3.0,,4.0
2019,340311,H,WH7,38.06,,36.88,110.0,,59.0
2019,340330,H,All,100.0,,100.0,35.0,,71.0
2019,340330,H,BL7,25.71,,60.56,9.0,,43.0
2019,340330,H,ELS,,,11.27,,,8.0
2019,340330,H,FEM,34.29,,63.38,12.0,,45.0
2019,340330,H,HI7,17.14,,28.17,6.0,,20.0
2019,340330,H,MALE,14.29,,36.62,5.0,,26.0
2019,340330,H,MU7,2.86,,5.63,1.0,,4.0
2019,340330,H,SWD,2.86,,16.9,1.0,,12.0
2019,340330,H,WH7,2.86,,5.63,1.0,,4.0
2019,340336,H,All,,,100.0,,,51.0
2019,340336,H,BL7,,,35.29,,,18.0
2019,340336,H,ELS,,,19.61,,,10.0
2019,340336,H,FEM,,,35.29,,,18.0
2019,340336,H,HI7,,,31.37,,,16.0
2019,340336,H,MALE,,,64.71,,,33.0
2019,340336,H,MU7,,,7.84,,,4.0
2019,340336,H,SWD,,,100.0,,,51.0
2019,340336,H,WH7,,,25.49,,,13.0
2019,340362,H,AM7,,,0.38,,,1.0
2019,340362,H,AS7,,,10.9,,,29.0
2019,340362,H,All,,,100.0,,,266.0
2019,340362,H,BL7,,,18.8,,,50.0
2019,340362,H,FEM,,,59.4,,,158.0
2019,340362,H,HI7,,,22.56,,,60.0
2019,340362,H,MALE,,,40.6,,,108.0
2019,340362,H,MU7,,,3.01,,,8.0
2019,340362,H,WH7,,,44.36,,,118.0
2019,340364,H,AS7,0.62,,1.54,2.0,,4.0
2019,340364,H,All,100.0,,100.0,324.0,,259.0
2019,340364,H,BL7,6.17,,18.92,20.0,,49.0
2019,340364,H,ELS,,,1.93,,,5.0
2019,340364,H,FEM,33.95,,55.98,110.0,,145.0
2019,340364,H,HI7,5.86,,16.6,19.0,,43.0
2019,340364,H,MALE,26.85,,44.02,87.0,,114.0
2019,340364,H,MU7,0.93,,1.93,3.0,,5.0
2019,340364,H,SWD,0.93,,8.49,3.0,,22.0
2019,340364,H,WH7,47.22,,61.0,153.0,,158.0
2019,340382,H,AM7,0.75,,,1.0,,
2019,340382,H,AS7,1.49,,,2.0,,
2019,340382,H,All,100.0,,100.0,134.0,,184.0
2019,340382,H,BL7,8.21,,21.74,11.0,,40.0
2019,340382,H,ELS,,,8.7,,,16.0
2019,340382,H,FEM,35.07,,70.11,47.0,,129.0
2019,340382,H,HI7,7.46,,43.48,10.0,,80.0
2019,340382,H,MALE,24.63,,29.89,33.0,,55.0
2019,340382,H,MU7,2.99,,3.26,4.0,,6.0
2019,340382,H,SWD,0.75,,4.35,1.0,,8.0
2019,340382,H,WH7,38.81,,31.52,52.0,,58.0
2019,340385,T,All,,,100.0,,,3.0
2019,340385,T,BL7,,,100.0,,,3.0
2019,340385,T,FEM,,,66.67,,,2.0
2019,340385,T,MALE,,,33.33,,,1.0
2019,340398,A,All,100.0,,100.0,1.0,,1.0
2019,340398,A,FEM,100.0,,100.0,1.0,,1.0
2019,340398,A,HI7,100.0,,,1.0,,
2019,340398,A,WH7,,,100.0,,,1.0
2019,340427,A,All,,,100.0,,,3.0
2019,340427,A,BL7,,,66.67,,,2.0
2019,340427,A,FEM,,,100.0,,,3.0
2019,340427,A,MU7,,,33.33,,,1.0
2019,340427,A,SWD,,,100.0,,,3.0
2019,340446,H,All,100.0,,100.0,2.0,,68.0
2019,340446,H,BL7,100.0,,19.12,2.0,,13.0
2019,340446,H,ELS,,,1.47,,,1.0
2019,340446,H,FEM,400.0,,76.47,8.0,,52.0
2019,340446,H,HI7,50.0,,22.06,1.0,,15.0
2019,340446,H,MALE,100.0,,23.53,2.0,,16.0
2019,340446,H,MU7,50.0,,8.82,1.0,,6.0
2019,340446,H,SWD,,,1.47,,,1.0
2019,340446,H,WH7,300.0,,50.0,6.0,,34.0
2019,340454,H,AM7,0.25,,,1.0,,
2019,340454,H,AS7,1.72,,3.27,7.0,,5.0
2019,340454,H,All,100.0,,100.0,408.0,,153.0
2019,340454,H,BL7,5.39,,49.02,22.0,,75.0
2019,340454,H,ELS,,,3.92,,,6.0
2019,340454,H,FEM,30.88,,47.06,126.0,,72.0
2019,340454,H,HI7,5.39,,18.3,22.0,,28.0
2019,340454,H,MALE,26.47,,52.94,108.0,,81.0
2019,340454,H,MU7,3.43,,6.54,14.0,,10.0
2019,340454,H,SWD,0.98,,7.19,4.0,,11.0
2019,340454,H,WH7,41.18,,22.88,168.0,,35.0
2019,340460,H,AM7,,,0.96,,,1.0
2019,340460,H,All,100.0,,100.0,67.0,,104.0
2019,340460,H,BL7,7.46,,35.58,5.0,,37.0
2019,340460,H,ELS,,,6.73,,,7.0
2019,340460,H,FEM,29.85,,67.31,20.0,,70.0
2019,340460,H,HI7,28.36,,46.15,19.0,,48.0
2019,340460,H,MALE,14.93,,32.69,10.0,,34.0
2019,340460,H,MU7,2.99,,4.81,2.0,,5.0
2019,340460,H,SWD,,,3.85,,,4.0
2019,340460,H,WH7,5.97,,12.5,4.0,,13.0
2019,340480,T,AS7,25.0,,,1.0,,
2019,340480,T,All,100.0,,,4.0,,
2019,340480,T,FEM,50.0,,,2.0,,
2019,340480,T,MALE,50.0,,,2.0,,
2019,340480,T,WH7,75.0,,,3.0,,
2019,340486,H,AM7,,,0.97,,,1.0
2019,340486,H,AS7,14.29,1.97,0.97,1.0,3.0,1.0
2019,340486,H,All,100.0,100.0,100.0,7.0,152.0,103.0
2019,340486,H,BL7,28.57,32.24,44.66,2.0,49.0,46.0
2019,340486,H,ELS,,2.63,7.77,,4.0,8.0
2019,340486,H,FEM,42.86,61.84,55.34,3.0,94.0,57.0
2019,340486,H,HI7,14.29,29.61,38.83,1.0,45.0,40.0
2019,340486,H,MALE,28.57,38.16,44.66,2.0,58.0,46.0
2019,340486,H,MU7,,5.26,3.88,,8.0,4.0
2019,340486,H,SWD,,1.32,14.56,,2.0,15.0
2019,340486,H,WH7,14.29,30.92,10.68,1.0,47.0,11.0
2019,340488,T,AM7,,,0.76,,,1.0
2019,340488,T,All,100.0,,100.0,8.0,,132.0
2019,340488,T,BL7,,,18.18,,,24.0
2019,340488,T,ELS,,,13.64,,,18.0
2019,340488,T,FEM,37.5,,65.91,3.0,,87.0
2019,340488,T,HI7,25.0,,73.48,2.0,,97.0
2019,340488,T,MALE,,,34.09,,,45.0
2019,340488,T,MU7,,,4.55,,,6.0
2019,340488,T,SWD,12.5,,6.06,1.0,,8.0
2019,340488,T,WH7,12.5,,3.03,1.0,,4.0
2019,340495,H,AS7,3.96,,4.41,24.0,,6.0
2019,340495,H,All,100.0,,100.0,606.0,,136.0
2019,340495,H,BL7,2.97,,13.24,18.0,,18.0
2019,340495,H,ELS,0.17,,1.47,1.0,,2.0
2019,340495,H,FEM,33.99,,49.26,206.0,,67.0
2019,340495,H,HI7,3.63,,11.76,22.0,,16.0
2019,340495,H,MALE,24.92,,50.74,151.0,,69.0
2019,340495,H,MU7,2.15,,5.15,13.0,,7.0
2019,340495,H,SWD,0.17,,11.76,1.0,,16.0
2019,340495,H,WH7,46.2,,65.44,280.0,,89.0
2019,340496,H,AM7,0.43,,0.88,2.0,,1.0
2019,340496,H,AS7,2.17,,12.28,10.0,,14.0
2019,340496,H,All,100.0,,100.0,460.0,,114.0
2019,340496,H,BL7,5.43,,29.82,25.0,,34.0
2019,340496,H,ELS,0.22,,10.53,1.0,,12.0
2019,340496,H,FEM,32.61,,33.33,150.0,,38.0
2019,340496,H,HI7,4.13,,25.44,19.0,,29.0
2019,340496,H,MALE,25.65,,66.67,118.0,,76.0
2019,340496,H,MU7,2.17,,4.39,10.0,,5.0
2019,340496,H,SWD,0.65,,6.14,3.0,,7.0
2019,340496,H,WH7,43.91,,27.19,202.0,,31.0
2019,340542,H,All,100.0,,100.0,76.0,,181.0
2019,340542,H,BL7,9.21,,20.44,7.0,,37.0
2019,340542,H,ELS,,,1.1,,,2.0
2019,340542,H,FEM,26.32,,70.72,20.0,,128.0
2019,340542,H,HI7,10.53,,19.34,8.0,,35.0
2019,340542,H,MALE,28.95,,29.28,22.0,,53.0
2019,340542,H,MU7,1.32,,3.87,1.0,,7.0
2019,340542,H,SWD,,,6.63,,,12.0
2019,340542,H,WH7,34.21,,56.35,26.0,,102.0
2019,340556,H,AM7,,,0.53,,,1.0
2019,340556,H,AS7,5.0,,8.47,39.0,,16.0
2019,340556,H,All,100.0,,100.0,780.0,,189.0
2019,340556,H,BL7,4.1,,13.76,32.0,,26.0
2019,340556,H,ELS,0.13,,3.17,1.0,,6.0
2019,340556,H,FEM,36.79,,47.09,287.0,,89.0
2019,340556,H,HI7,5.26,,10.58,41.0,,20.0
2019,340556,H,MALE,29.1,,52.91,227.0,,100.0
2019,340556,H,MU7,2.31,,4.76,18.0,,9.0
2019,340556,H,SWD,0.64,,9.52,5.0,,18.0
2019,340556,H,WH7,49.23,,61.9,384.0,,117.0
2019,340568,T,All,100.0,,,28.0,,
2019,340568,T,BL7,39.29,,,11.0,,
2019,340568,T,FEM,25.0,,,7.0,,
2019,340568,T,MALE,17.86,,,5.0,,
2019,340568,T,MU7,3.57,,,1.0,,
2019,34B000,A,All,,,100.0,,,4.0
2019,34B000,A,BL7,,,50.0,,,2.0
2019,34B000,A,FEM,,,100.0,,,4.0
2019,34B000,A,HI7,,,50.0,,,2.0
2019,34D000,A,All,,,100.0,,,4.0
2019,34D000,A,BL7,,,75.0,,,3.0
2019,34D000,A,ELS,,,25.0,,,1.0
2019,34D000,A,FEM,,,25.0,,,1.0
2019,34D000,A,HI7,,,25.0,,,1.0
2019,34D000,A,MALE,,,75.0,,,3.0
2019,34H000,A,AS7,3.92,,2.33,2.0,,1.0
2019,34H000,A,All,100.0,,100.0,1.0,,43.0
2019,34H000,A,All,100.0,,100.0,51.0,,43.0
2019,34H000,A,BL7,1.96,,2.33,1.0,,1.0
2019,34H000,A,FEM,300.0,,48.84,3.0,,21.0
2019,34H000,A,FEM,41.18,,48.84,21.0,,21.0
2019,34H000,A,HI7,100.0,,4.65,1.0,,2.0
2019,34H000,A,HI7,1.96,,4.65,1.0,,2.0
2019,34H000,A,MALE,200.0,,51.16,2.0,,22.0
2019,34H000,A,MALE,29.41,,51.16,15.0,,22.0
2019,34H000,A,PI7,1.96,,,1.0,,
2019,34H000,A,WH7,400.0,,90.7,4.0,,39.0
2019,34H000,A,WH7,60.78,,90.7,31.0,,39.0
2019,350308,H,AM7,,,1.75,,,4.0
2019,350308,H,AS7,,,0.44,,,1.0
2019,350308,H,All,100.0,,100.0,131.0,,229.0
2019,350308,H,BL7,5.34,,13.97,7.0,,32.0
2019,350308,H,ELS,,,1.31,,,3.0
2019,350308,H,FEM,32.06,,37.99,42.0,,87.0
2019,350308,H,HI7,8.4,,23.14,11.0,,53.0
2019,350308,H,MALE,25.95,,62.01,34.0,,142.0
2019,350308,H,MU7,3.82,,1.31,5.0,,3.0
2019,350308,H,SWD,,,7.86,,,18.0
2019,350308,H,WH7,40.46,,59.39,53.0,,136.0
2019,350317,H,AM7,,,0.55,,,1.0
2019,350317,H,AS7,,,2.76,,,5.0
2019,350317,H,All,,,100.0,,,181.0
2019,350317,H,BL7,,,24.86,,,45.0
2019,350317,H,FEM,,,62.98,,,114.0
2019,350317,H,HI7,,,18.23,,,33.0
2019,350317,H,MALE,,,37.02,,,67.0
2019,350317,H,MU7,,,7.73,,,14.0
2019,350317,H,SWD,,,2.76,,,5.0
2019,350317,H,WH7,,,45.86,,,83.0
2019,350321,H,AM7,,,0.44,,,1.0
2019,350321,H,AS7,0.63,,0.89,1.0,,2.0
2019,350321,H,All,100.0,,100.0,159.0,,225.0
2019,350321,H,BL7,5.03,,27.56,8.0,,62.0
2019,350321,H,ELS,,,1.78,,,4.0
2019,350321,H,FEM,34.59,,36.44,55.0,,82.0
2019,350321,H,HI7,6.29,,9.78,10.0,,22.0
2019,350321,H,MALE,29.56,,63.56,47.0,,143.0
2019,350321,H,MU7,1.26,,4.44,2.0,,10.0
2019,350321,H,SWD,1.89,,13.33,3.0,,30.0
2019,350321,H,WH7,50.94,,56.89,81.0,,128.0
2019,350336,H,AM7,,,1.56,,,2.0
2019,350336,H,AS7,1.72,,0.78,1.0,,1.0
2019,350336,H,All,100.0,,100.0,58.0,,128.0
2019,350336,H,BL7,5.17,,28.91,3.0,,37.0
2019,350336,H,ELS,,,3.13,,,4.0
2019,350336,H,FEM,32.76,,61.72,19.0,,79.0
2019,350336,H,HI7,5.17,,16.41,3.0,,21.0
2019,350336,H,MALE,20.69,,38.28,12.0,,49.0
2019,350336,H,MU7,3.45,,1.56,2.0,,2.0
2019,350336,H,PI7,,,0.78,,,1.0
2019,350336,H,SWD,1.72,,5.47,1.0,,7.0
2019,350336,H,WH7,37.93,,50.0,22.0,,64.0
2019,360310,H,AM7,0.64,,0.37,1.0,,2.0
2019,360310,H,AS7,1.27,,2.04,2.0,,11.0
2019,360310,H,All,100.0,,100.0,157.0,,538.0
2019,360310,H,BL7,8.28,,40.33,13.0,,217.0
2019,360310,H,ELS,,,4.28,,,23.0
2019,360310,H,FEM,25.48,,50.56,40.0,,272.0
2019,360310,H,HI7,10.19,,22.49,16.0,,121.0
2019,360310,H,MALE,21.66,,49.44,34.0,,266.0
2019,360310,H,MU7,,,5.02,,,27.0
2019,360310,H,PI7,,,0.37,,,2.0
2019,360310,H,SWD,1.27,,13.01,2.0,,70.0
2019,360310,H,WH7,26.75,,29.37,42.0,,158.0
2019,360336,H,All,100.0,,100.0,53.0,,267.0
2019,360336,H,BL7,1.89,,23.6,1.0,,63.0
2019,360336,H,ELS,,,2.62,,,7.0
2019,360336,H,FEM,24.53,,36.33,13.0,,97.0
2019,360336,H,HI7,3.77,,8.61,2.0,,23.0
2019,360336,H,MALE,24.53,,63.67,13.0,,170.0
2019,360336,H,MU7,5.66,,2.25,3.0,,6.0
2019,360336,H,SWD,,,21.35,,,57.0
2019,360336,H,WH7,37.74,,65.54,20.0,,175.0
2019,360337,H,AS7,,,2.34,,,5.0
2019,360337,H,All,,,100.0,,,214.0
2019,360337,H,BL7,,,6.54,,,14.0
2019,360337,H,FEM,,,66.36,,,142.0
2019,360337,H,HI7,,,16.36,,,35.0
2019,360337,H,MALE,,,33.64,,,72.0
2019,360337,H,MU7,,,2.34,,,5.0
2019,360337,H,SWD,,,1.87,,,4.0
2019,360337,H,WH7,,,72.43,,,155.0
2019,360360,H,AM7,1.15,,0.34,1.0,,1.0
2019,360360,H,AS7,,,0.34,,,1.0
2019,360360,H,All,100.0,,100.0,87.0,,290.0
2019,360360,H,BL7,,,6.9,,,20.0
2019,360360,H,ELS,,,1.03,,,3.0
2019,360360,H,FEM,39.08,,53.45,34.0,,155.0
2019,360360,H,HI7,8.05,,4.14,7.0,,12.0
2019,360360,H,MALE,31.03,,46.55,27.0,,135.0
2019,360360,H,MU7,,,2.76,,,8.0
2019,360360,H,SWD,1.15,,13.79,1.0,,40.0
2019,360360,H,WH7,60.92,,85.52,53.0,,248.0
2019,360372,T,All,,,100.0,,,33.0
2019,360372,T,BL7,,,27.27,,,9.0
2019,360372,T,ELS,,,3.03,,,1.0
2019,360372,T,FEM,,,27.27,,,9.0
2019,360372,T,HI7,,,3.03,,,1.0
2019,360372,T,MALE,,,72.73,,,24.0
2019,360372,T,MU7,,,9.09,,,3.0
2019,360372,T,SWD,,,36.36,,,12.0
2019,360372,T,WH7,,,60.61,,,20.0
2019,360378,H,AM7,,,0.29,,,1.0
2019,360378,H,AS7,0.55,,3.14,1.0,,11.0
2019,360378,H,All,100.0,,100.0,182.0,,350.0
2019,360378,H,BL7,1.65,,16.57,3.0,,58.0
2019,360378,H,ELS,,,2.0,,,7.0
2019,360378,H,FEM,32.42,,60.0,59.0,,210.0
2019,360378,H,HI7,1.1,,4.86,2.0,,17.0
2019,360378,H,MALE,12.09,,40.0,22.0,,140.0
2019,360378,H,MU7,2.2,,5.43,4.0,,19.0
2019,360378,H,SWD,1.65,,14.0,3.0,,49.0
