year,agency_code,cgr_type,subgroup,den,pct,masking
2019,580344,STD,SWD,12,41.7,
2019,580344,STD,WH7,21,76.2,
2019,580368,EXT,AIG,40,95.0,1.0
2019,580368,EXT,ALL,175,76.0,
2019,580368,EXT,BL7,83,68.7,
2019,580368,EXT,EDS,58,62.1,
2019,580368,EXT,FEM,93,78.5,
2019,580368,EXT,HI7,13,84.6,
2019,580368,EXT,MALE,82,73.2,
2019,580368,EXT,NEDS,117,82.9,
2019,580368,EXT,NSWD,149,81.9,
2019,580368,EXT,SWD,26,42.3,
2019,580368,EXT,WH7,73,80.8,
2019,580368,STD,AIG,22,95.0,1.0
2019,580368,STD,ALL,156,71.2,
2019,580368,STD,BL7,70,64.3,
2019,580368,STD,EDS,57,64.9,
2019,580368,STD,FEM,76,84.2,
2019,580368,STD,MALE,80,58.8,
2019,580368,STD,NEDS,99,74.7,
2019,580368,STD,NSWD,138,75.4,
2019,580368,STD,SWD,18,38.9,
2019,580368,STD,WH7,72,79.2,
2019,580LEA,EXT,AIG,47,95.0,1.0
2019,580LEA,EXT,ALL,259,72.2,
2019,580LEA,EXT,BL7,140,67.9,
2019,580LEA,EXT,EDS,88,59.1,
2019,580LEA,EXT,FEM,126,76.2,
2019,580LEA,EXT,HI7,18,66.7,
2019,580LEA,EXT,MALE,133,68.4,
2019,580LEA,EXT,NEDS,171,78.9,
2019,580LEA,EXT,NSWD,218,78.0,
2019,580LEA,EXT,SWD,41,41.5,
2019,580LEA,EXT,WH7,95,77.9,
2019,580LEA,STD,AIG,33,95.0,1.0
2019,580LEA,STD,ALL,234,71.8,
2019,580LEA,STD,BL7,121,66.9,
2019,580LEA,STD,EDS,87,66.7,
2019,580LEA,STD,FEM,113,80.5,
2019,580LEA,STD,MALE,121,63.6,
2019,580LEA,STD,NEDS,147,74.8,
2019,580LEA,STD,NSWD,204,76.5,
2019,580LEA,STD,SWD,30,40.0,
2019,580LEA,STD,WH7,93,78.5,
2019,58B000,EXT,ALL,46,95.0,1.0
2019,58B000,EXT,FEM,25,95.0,1.0
2019,58B000,EXT,MALE,21,95.0,1.0
2019,58B000,EXT,NEDS,43,95.0,1.0
2019,58B000,EXT,NSWD,43,95.0,1.0
2019,58B000,EXT,WH7,44,95.0,1.0
2019,58B000,STD,ALL,60,91.7,
2019,58B000,STD,FEM,33,87.9,
2019,58B000,STD,MALE,27,95.0,1.0
2019,58B000,STD,NEDS,54,90.7,
2019,58B000,STD,NSWD,51,90.2,
2019,58B000,STD,WH7,60,91.7,
2019,590328,EXT,AIG,16,95.0,1.0
2019,590328,EXT,ALL,41,95.0,1.0
2019,590328,EXT,EDS,15,95.0,1.0
2019,590328,EXT,FEM,22,95.0,1.0
2019,590328,EXT,HI7,10,95.0,1.0
2019,590328,EXT,MALE,19,95.0,1.0
2019,590328,EXT,NEDS,26,95.0,1.0
2019,590328,EXT,NSWD,38,95.0,1.0
2019,590328,EXT,WH7,28,95.0,1.0
2019,590328,STD,AIG,21,95.0,1.0
2019,590328,STD,ALL,53,95.0,1.0
2019,590328,STD,EDS,22,95.0,1.0
2019,590328,STD,FEM,34,95.0,1.0
2019,590328,STD,HI7,13,95.0,1.0
2019,590328,STD,MALE,19,94.7,
2019,590328,STD,NEDS,31,95.0,1.0
2019,590328,STD,NSWD,52,95.0,1.0
2019,590328,STD,WH7,32,93.8,
2019,590330,EXT,AIG,78,95.0,1.0
2019,590330,EXT,ALL,435,89.2,
2019,590330,EXT,BL7,14,95.0,1.0
2019,590330,EXT,EDS,195,87.2,
2019,590330,EXT,ELS,17,82.4,
2019,590330,EXT,FEM,204,93.1,
2019,590330,EXT,HI7,49,87.8,
2019,590330,EXT,HMS,75,76.0,
2019,590330,EXT,MALE,231,85.7,
2019,590330,EXT,MU7,13,84.6,
2019,590330,EXT,NEDS,240,90.8,
2019,590330,EXT,NSWD,359,91.6,
2019,590330,EXT,SWD,76,77.6,
2019,590330,EXT,WH7,352,88.9,
2019,590330,STD,AIG,69,95.0,1.0
2019,590330,STD,ALL,411,82.7,
2019,590330,STD,BL7,10,80.0,
2019,590330,STD,EDS,203,80.3,
2019,590330,STD,ELS,19,68.4,
2019,590330,STD,FEM,173,87.3,
2019,590330,STD,HI7,46,80.4,
2019,590330,STD,HMS,72,62.5,
2019,590330,STD,MALE,238,79.4,
2019,590330,STD,NEDS,208,85.1,
2019,590330,STD,NSWD,336,86.6,
2019,590330,STD,SWD,75,65.3,
2019,590330,STD,WH7,337,82.8,
2019,590393,EXT,ALL,38,42.1,
2019,590393,EXT,EDS,12,8.3,
2019,590393,EXT,FEM,16,43.8,
2019,590393,EXT,HMS,15,26.7,
2019,590393,EXT,MALE,22,40.9,
2019,590393,EXT,NEDS,26,57.7,
2019,590393,EXT,NSWD,29,44.8,
2019,590393,EXT,WH7,33,45.5,
2019,590LEA,EXT,AIG,96,95.0,1.0
2019,590LEA,EXT,ALL,514,86.6,
2019,590LEA,EXT,BL7,14,95.0,1.0
2019,590LEA,EXT,EDS,222,83.8,
2019,590LEA,EXT,ELS,19,84.2,
2019,590LEA,EXT,FEM,242,90.5,
2019,590LEA,EXT,HI7,61,88.5,
2019,590LEA,EXT,HMS,92,68.5,
2019,590LEA,EXT,MALE,272,83.1,
2019,590LEA,EXT,MU7,17,76.5,
2019,590LEA,EXT,NEDS,292,88.7,
2019,590LEA,EXT,NSWD,426,89.2,
2019,590LEA,EXT,SWD,88,73.9,
2019,590LEA,EXT,WH7,413,86.2,
2019,590LEA,STD,AIG,90,95.0,1.0
2019,590LEA,STD,ALL,470,83.2,
2019,590LEA,STD,AS7,12,95.0,1.0
2019,590LEA,STD,BL7,10,80.0,
2019,590LEA,STD,EDS,231,79.7,
2019,590LEA,STD,ELS,19,68.4,
2019,590LEA,STD,FEM,210,87.6,
2019,590LEA,STD,HI7,60,83.3,
2019,590LEA,STD,HMS,78,65.4,
2019,590LEA,STD,MALE,260,79.6,
2019,590LEA,STD,MU7,13,76.9,
2019,590LEA,STD,NEDS,239,86.6,
2019,590LEA,STD,NSWD,390,87.4,
2019,590LEA,STD,SWD,80,62.5,
2019,590LEA,STD,WH7,373,82.8,
2019,600302,EXT,AIG,116,95.0,1.0
2019,600302,EXT,ALL,700,95.0,1.0
2019,600302,EXT,AS7,127,95.0,1.0
2019,600302,EXT,BL7,89,95.0,1.0
2019,600302,EXT,EDS,58,87.9,
2019,600302,EXT,ELS,34,82.4,
2019,600302,EXT,FEM,366,95.0,1.0
2019,600302,EXT,HI7,67,88.1,
2019,600302,EXT,MALE,334,94.3,
2019,600302,EXT,MU7,17,88.2,
2019,600302,EXT,NEDS,642,95.0,1.0
2019,600302,EXT,NSWD,662,95.0,1.0
2019,600302,EXT,SWD,38,71.1,
2019,600302,EXT,WH7,400,95.0,1.0
2019,600302,STD,AIG,154,95.0,1.0
2019,600302,STD,ALL,807,95.0,1.0
2019,600302,STD,AS7,147,95.0,1.0
2019,600302,STD,BL7,96,94.8,
2019,600302,STD,EDS,65,90.8,
2019,600302,STD,ELS,35,95.0,1.0
2019,600302,STD,FEM,377,95.0,1.0
2019,600302,STD,HI7,64,95.0,1.0
2019,600302,STD,MALE,430,95.0,1.0
2019,600302,STD,MU7,21,95.0,1.0
2019,600302,STD,NEDS,742,95.0,1.0
2019,600302,STD,NSWD,753,95.0,1.0
2019,600302,STD,SWD,54,85.2,
2019,600302,STD,WH7,476,95.0,1.0
2019,600312,EXT,AIG,102,95.0,1.0
2019,600312,EXT,ALL,664,93.7,
2019,600312,EXT,AS7,22,90.9,
2019,600312,EXT,BL7,69,79.7,
2019,600312,EXT,EDS,81,79.0,
2019,600312,EXT,ELS,28,78.6,
2019,600312,EXT,FEM,349,95.0,1.0
2019,600312,EXT,HI7,52,90.4,
2019,600312,EXT,HMS,11,72.7,
2019,600312,EXT,MALE,315,91.7,
2019,600312,EXT,MU7,14,95.0,1.0
2019,600312,EXT,NEDS,583,95.0,1.0
2019,600312,EXT,NSWD,613,95.0,1.0
2019,600312,EXT,SWD,51,64.7,
2019,600312,EXT,WH7,503,95.0,1.0
2019,600312,STD,AIG,102,95.0,1.0
2019,600312,STD,ALL,685,91.8,
2019,600312,STD,AS7,19,89.5,
2019,600312,STD,BL7,76,90.8,
2019,600312,STD,EDS,103,72.8,
2019,600312,STD,ELS,29,55.2,
2019,600312,STD,FEM,351,94.3,
2019,600312,STD,HI7,81,76.5,
2019,600312,STD,MALE,334,89.2,
2019,600312,STD,MU7,17,94.1,
2019,600312,STD,NEDS,582,95.0,1.0
2019,600312,STD,NSWD,635,93.4,
2019,600312,STD,SWD,50,72.0,
2019,600312,STD,WH7,491,94.5,
2019,600334,EXT,AIG,23,95.0,1.0
2019,600334,EXT,ALL,99,95.0,1.0
2019,600334,EXT,AS7,10,95.0,1.0
2019,600334,EXT,BL7,43,95.0,1.0
2019,600334,EXT,EDS,23,95.0,1.0
2019,600334,EXT,FEM,56,95.0,1.0
2019,600334,EXT,HI7,15,93.3,
2019,600334,EXT,MALE,43,95.0,1.0
2019,600334,EXT,NEDS,76,95.0,1.0
2019,600334,EXT,NSWD,99,95.0,1.0
2019,600334,EXT,WH7,27,95.0,1.0
2019,600334,STD,AIG,20,95.0,
2019,600334,STD,ALL,101,95.0,1.0
2019,600334,STD,BL7,53,95.0,1.0
2019,600334,STD,EDS,33,95.0,1.0
2019,600334,STD,FEM,69,95.0,1.0
2019,600334,STD,HI7,10,95.0,1.0
2019,600334,STD,MALE,32,95.0,1.0
2019,600334,STD,NEDS,68,95.0,1.0
2019,600334,STD,NSWD,101,95.0,1.0
2019,600334,STD,WH7,23,95.0,1.0
2019,600341,EXT,ALL,37,83.8,
2019,600341,EXT,BL7,15,86.7,
2019,600341,EXT,EDS,11,72.7,
2019,600341,EXT,ELS,10,70.0,
2019,600341,EXT,FEM,18,88.9,
2019,600341,EXT,HI7,19,78.9,
2019,600341,EXT,MALE,19,78.9,
2019,600341,EXT,NEDS,26,88.5,
2019,600341,EXT,NSWD,36,86.1,
2019,600341,STD,ALL,54,83.3,
2019,600341,STD,BL7,27,88.9,
2019,600341,STD,EDS,21,85.7,
2019,600341,STD,ELS,10,60.0,
2019,600341,STD,FEM,26,92.3,
2019,600341,STD,HI7,27,77.8,
2019,600341,STD,MALE,28,75.0,
2019,600341,STD,NEDS,33,81.8,
2019,600341,STD,NSWD,51,82.4,
2019,600361,EXT,AIG,52,95.0,1.0
2019,600361,EXT,ALL,501,92.6,
2019,600361,EXT,AS7,27,95.0,1.0
2019,600361,EXT,BL7,170,88.8,
2019,600361,EXT,EDS,178,87.6,
2019,600361,EXT,ELS,37,73.0,
2019,600361,EXT,FEM,253,95.0,1.0
2019,600361,EXT,HI7,95,88.4,
2019,600361,EXT,HMS,12,95.0,1.0
2019,600361,EXT,MALE,248,89.5,
2019,600361,EXT,MU7,23,95.0,1.0
2019,600361,EXT,NEDS,323,95.0,1.0
2019,600361,EXT,NSWD,446,94.8,
2019,600361,EXT,SWD,55,74.5,
2019,600361,EXT,WH7,185,95.0,1.0
2019,600361,STD,AIG,43,95.0,1.0
2019,600361,STD,ALL,537,89.8,
2019,600361,STD,AS7,33,90.9,
2019,600361,STD,BL7,157,91.1,
2019,600361,STD,EDS,200,86.5,
2019,600361,STD,ELS,65,73.8,
2019,600361,STD,FEM,255,95.0,1.0
2019,600361,STD,HI7,132,84.1,
2019,600361,STD,HMS,11,72.7,
2019,600361,STD,MALE,282,84.0,
2019,600361,STD,MU7,14,92.9,
2019,600361,STD,NEDS,337,91.7,
2019,600361,STD,NSWD,489,92.0,
2019,600361,STD,SWD,48,66.7,
2019,600361,STD,WH7,199,92.0,
2019,600364,EXT,ALL,11,81.8,
2019,600364,STD,ALL,29,95.0,1.0
2019,600364,STD,FEM,19,95.0,1.0
2019,600364,STD,HI7,18,95.0,1.0
2019,600364,STD,MALE,10,90.0,
2019,600364,STD,NEDS,23,95.0,1.0
2019,600364,STD,NSWD,23,95.0,1.0
2019,600377,EXT,AIG,49,93.9,
2019,600377,EXT,ALL,427,84.1,
2019,600377,EXT,AS7,40,90.0,
2019,600377,EXT,BL7,182,83.0,
2019,600377,EXT,EDS,234,82.9,
2019,600377,EXT,ELS,56,71.4,
2019,600377,EXT,FEM,210,88.6,
2019,600377,EXT,HI7,106,79.2,
2019,600377,EXT,HMS,27,74.1,
2019,600377,EXT,MALE,217,79.7,
2019,600377,EXT,MU7,16,95.0,1.0
2019,600377,EXT,NEDS,193,85.5,
2019,600377,EXT,NSWD,382,86.6,
2019,600377,EXT,SWD,45,62.2,
2019,600377,EXT,WH7,81,87.7,
2019,600377,STD,AIG,59,94.9,
2019,600377,STD,ALL,493,83.6,
2019,600377,STD,AS7,38,84.2,
2019,600377,STD,BL7,204,84.3,
2019,600377,STD,EDS,267,79.4,
2019,600377,STD,ELS,56,57.1,
2019,600377,STD,FEM,247,87.9,
2019,600377,STD,HI7,136,75.7,
2019,600377,STD,HMS,23,73.9,
2019,600377,STD,MALE,246,79.3,
2019,600377,STD,MU7,14,92.9,
2019,600377,STD,NEDS,226,88.5,
2019,600377,STD,NSWD,450,86.9,
2019,600377,STD,SWD,43,48.8,
2019,600377,STD,WH7,100,92.0,
2019,600386,EXT,ALL,26,95.0,1.0
2019,600386,EXT,BL7,18,95.0,1.0
2019,600386,EXT,FEM,19,95.0,1.0
2019,600386,EXT,NEDS,17,95.0,1.0
2019,600386,EXT,NSWD,26,95.0,1.0
2019,600386,STD,ALL,40,95.0,1.0
2019,600386,STD,BL7,24,95.0,1.0
2019,600386,STD,EDS,10,95.0,1.0
2019,600386,STD,FEM,27,95.0,1.0
2019,600386,STD,MALE,13,92.3,
2019,600386,STD,NEDS,30,95.0,1.0
2019,600386,STD,NSWD,40,95.0,1.0
2019,600397,EXT,ALL,540,66.9,
2019,600397,EXT,AS7,37,73.0,
2019,600397,EXT,BL7,218,77.1,
2019,600397,EXT,EDS,248,67.7,
2019,600397,EXT,ELS,206,51.9,
2019,600397,EXT,FEM,250,76.0,
2019,600397,EXT,HI7,261,57.9,
2019,600397,EXT,HMS,54,74.1,
2019,600397,EXT,MALE,290,59.0,
2019,600397,EXT,NEDS,292,66.1,
2019,600397,EXT,NSWD,479,68.5,
2019,600397,EXT,SWD,61,54.1,
2019,600397,EXT,WH7,15,53.3,
2019,600397,STD,ALL,552,67.2,
2019,600397,STD,AS7,37,73.0,
2019,600397,STD,BL7,236,73.3,
2019,600397,STD,EDS,240,69.6,
2019,600397,STD,ELS,158,53.2,
2019,600397,STD,FEM,262,78.6,
2019,600397,STD,HI7,239,61.9,
2019,600397,STD,HMS,57,77.2,
2019,600397,STD,MALE,290,56.9,
2019,600397,STD,MU7,17,70.6,
2019,600397,STD,NEDS,312,65.4,
2019,600397,STD,NSWD,489,68.3,
2019,600397,STD,SWD,63,58.7,
2019,600397,STD,WH7,21,52.4,
2019,600404,EXT,ALL,31,95.0,1.0
2019,600404,EXT,FEM,14,95.0,1.0
2019,600404,EXT,MALE,17,94.1,
2019,600404,EXT,NEDS,27,95.0,1.0
2019,600404,EXT,NSWD,30,95.0,1.0
2019,600404,EXT,WH7,16,93.8,
2019,600404,STD,AIG,18,95.0,1.0
2019,600404,STD,ALL,94,95.0,1.0
2019,600404,STD,BL7,28,95.0,1.0
2019,600404,STD,EDS,13,95.0,1.0
2019,600404,STD,FEM,49,93.9,
2019,600404,STD,HI7,19,95.0,1.0
2019,600404,STD,MALE,45,95.0,1.0
2019,600404,STD,NEDS,81,95.0,1.0
2019,600404,STD,NSWD,93,95.0,1.0
2019,600404,STD,WH7,36,94.4,
2019,600405,EXT,ALL,476,61.3,
2019,600405,EXT,AS7,11,72.7,
2019,600405,EXT,BL7,250,75.2,
2019,600405,EXT,EDS,221,65.2,
2019,600405,EXT,ELS,134,30.6,
2019,600405,EXT,FEM,224,71.4,
2019,600405,EXT,HI7,194,43.8,
2019,600405,EXT,HMS,64,68.8,
2019,600405,EXT,MALE,252,52.4,
2019,600405,EXT,MU7,11,54.5,
2019,600405,EXT,NEDS,255,58.0,
2019,600405,EXT,NSWD,425,61.6,
2019,600405,EXT,SWD,51,58.8,
2019,600405,STD,ALL,473,55.6,
2019,600405,STD,AS7,13,95.0,1.0
2019,600405,STD,BL7,218,68.3,
2019,600405,STD,EDS,198,54.5,
2019,600405,STD,ELS,145,42.1,
2019,600405,STD,FEM,204,66.2,
2019,600405,STD,HI7,224,40.6,
2019,600405,STD,HMS,58,56.9,
2019,600405,STD,MALE,269,47.6,
2019,600405,STD,NEDS,275,56.4,
2019,600405,STD,NSWD,417,57.8,
2019,600405,STD,SWD,56,39.3,
2019,600405,STD,WH7,13,53.8,
2019,600415,EXT,AIG,22,95.0,1.0
2019,600415,EXT,ALL,391,88.7,
2019,600415,EXT,BL7,199,88.4,
2019,600415,EXT,EDS,181,85.1,
2019,600415,EXT,ELS,22,81.8,
2019,600415,EXT,FEM,178,89.3,
2019,600415,EXT,HI7,59,84.7,
2019,600415,EXT,HMS,16,68.8,
2019,600415,EXT,MALE,213,88.3,
2019,600415,EXT,MU7,12,95.0,1.0
2019,600415,EXT,NEDS,210,91.9,
2019,600415,EXT,NSWD,350,89.4,
2019,600415,EXT,SWD,41,82.9,
2019,600415,EXT,WH7,110,90.0,
2019,600415,STD,AIG,27,88.9,
2019,600415,STD,ALL,447,84.6,
2019,600415,STD,BL7,220,82.7,
2019,600415,STD,EDS,193,81.3,
2019,600415,STD,ELS,30,73.3,
2019,600415,STD,FEM,230,87.0,
2019,600415,STD,HI7,82,78.0,
2019,600415,STD,HMS,24,79.2,
2019,600415,STD,MALE,217,82.0,
2019,600415,STD,MU7,17,88.2,
2019,600415,STD,NEDS,254,87.0,
2019,600415,STD,NSWD,387,86.8,
2019,600415,STD,SWD,60,70.0,
2019,600415,STD,WH7,118,90.7,
2019,600426,EXT,AIG,49,95.0,1.0
2019,600426,EXT,ALL,606,90.1,
2019,600426,EXT,AS7,42,85.7,
2019,600426,EXT,BL7,180,92.8,
2019,600426,EXT,EDS,312,88.5,
2019,600426,EXT,ELS,89,82.0,
2019,600426,EXT,FEM,316,92.4,
2019,600426,EXT,HI7,168,86.3,
2019,600426,EXT,HMS,25,84.0,
2019,600426,EXT,MALE,290,87.6,
2019,600426,EXT,MU7,19,94.7,
2019,600426,EXT,NEDS,294,91.8,
2019,600426,EXT,NSWD,547,92.1,
2019,600426,EXT,SWD,59,71.2,
2019,600426,EXT,WH7,193,91.2,
2019,600426,STD,AIG,36,94.4,
2019,600426,STD,ALL,618,85.6,
2019,600426,STD,AS7,35,82.9,
2019,600426,STD,BL7,173,91.9,
2019,600426,STD,EDS,288,81.3,
2019,600426,STD,ELS,89,64.0,
2019,600426,STD,FEM,294,89.1,
2019,600426,STD,HI7,203,77.3,
2019,600426,STD,HMS,25,88.0,
2019,600426,STD,MALE,324,82.4,
2019,600426,STD,MU7,25,88.0,
2019,600426,STD,NEDS,330,89.4,
2019,600426,STD,NSWD,557,86.4,
2019,600426,STD,SWD,61,78.7,
2019,600426,STD,WH7,180,89.4,
2019,600443,EXT,AIG,21,95.0,1.0
2019,600443,EXT,ALL,98,95.0,1.0
2019,600443,EXT,BL7,22,95.0,1.0
2019,600443,EXT,EDS,13,95.0,1.0
2019,600443,EXT,FEM,65,95.0,1.0
2019,600443,EXT,HI7,14,92.9,
2019,600443,EXT,MALE,33,95.0,1.0
2019,600443,EXT,NEDS,85,95.0,1.0
2019,600443,EXT,NSWD,93,95.0,1.0
2019,600443,EXT,WH7,55,95.0,1.0
2019,600443,STD,AIG,23,95.0,1.0
2019,600443,STD,ALL,95,95.0,1.0
2019,600443,STD,BL7,17,95.0,1.0
2019,600443,STD,EDS,16,95.0,1.0
2019,600443,STD,FEM,56,95.0,1.0
2019,600443,STD,HI7,10,95.0,1.0
2019,600443,STD,MALE,39,95.0,1.0
2019,600443,STD,NEDS,79,95.0,1.0
2019,600443,STD,NSWD,95,95.0,1.0
2019,600443,STD,WH7,61,95.0,1.0
2019,600445,EXT,AIG,41,95.0,1.0
2019,600445,EXT,ALL,709,94.5,
2019,600445,EXT,AS7,37,95.0,1.0
2019,600445,EXT,BL7,491,93.7,
2019,600445,EXT,EDS,289,92.7,
2019,600445,EXT,ELS,32,93.8,
2019,600445,EXT,FEM,382,95.0,1.0
2019,600445,EXT,HI7,57,95.0,1.0
2019,600445,EXT,HMS,22,77.3,
2019,600445,EXT,MALE,327,91.4,
2019,600445,EXT,MU7,27,92.6,
2019,600445,EXT,NEDS,420,95.0,1.0
2019,600445,EXT,NSWD,657,95.0,1.0
2019,600445,EXT,SWD,52,73.1,
2019,600445,EXT,WH7,96,95.0,1.0
2019,600445,STD,AIG,41,95.0,1.0
2019,600445,STD,ALL,659,93.9,
2019,600445,STD,AS7,23,95.0,1.0
2019,600445,STD,BL7,458,93.9,
2019,600445,STD,EDS,275,90.2,
2019,600445,STD,ELS,23,78.3,
2019,600445,STD,FEM,320,95.0,1.0
2019,600445,STD,HI7,64,92.2,
2019,600445,STD,HMS,30,83.3,
2019,600445,STD,MALE,339,92.0,
2019,600445,STD,MU7,29,95.0,1.0
2019,600445,STD,NEDS,384,95.0,1.0
2019,600445,STD,NSWD,595,94.8,
2019,600445,STD,SWD,64,85.9,
2019,600445,STD,WH7,84,92.9,
2019,600454,EXT,ALL,14,5.0,2.0
2019,600454,EXT,NEDS,10,5.0,2.0
2019,600454,EXT,SWD,14,5.0,2.0
2019,600454,STD,ALL,23,5.0,2.0
2019,600454,STD,BL7,10,5.0,2.0
2019,600454,STD,FEM,10,5.0,2.0
2019,600454,STD,MALE,13,5.0,2.0
2019,600454,STD,NEDS,15,5.0,2.0
2019,600454,STD,SWD,23,5.0,2.0
2019,600457,EXT,AIG,13,95.0,1.0
2019,600457,EXT,ALL,387,86.3,
2019,600457,EXT,AS7,13,95.0,1.0
2019,600457,EXT,BL7,216,86.6,
2019,600457,EXT,EDS,242,87.2,
2019,600457,EXT,ELS,56,83.9,
2019,600457,EXT,FEM,192,89.6,
2019,600457,EXT,HI7,120,86.7,
2019,600457,EXT,HMS,18,72.2,
2019,600457,EXT,MALE,195,83.1,
2019,600457,EXT,MU7,15,80.0,
2019,600457,EXT,NEDS,145,84.8,
2019,600457,EXT,NSWD,340,89.7,
2019,600457,EXT,SWD,47,61.7,
2019,600457,EXT,WH7,20,75.0,
2019,600457,STD,AIG,10,95.0,1.0
2019,600457,STD,ALL,403,87.3,
2019,600457,STD,BL7,232,89.2,
2019,600457,STD,EDS,233,84.5,
2019,600457,STD,ELS,45,77.8,
2019,600457,STD,FEM,209,90.0,
2019,600457,STD,HI7,123,87.8,
2019,600457,STD,HMS,25,72.0,
2019,600457,STD,MALE,194,84.5,
2019,600457,STD,NEDS,170,91.2,
2019,600457,STD,NSWD,359,89.7,
2019,600457,STD,SWD,44,68.2,
2019,600457,STD,WH7,28,67.9,
2019,600461,STD,ALL,25,12.0,
2019,600461,STD,BL7,20,10.0,
2019,600461,STD,EDS,13,7.7,
2019,600461,STD,MALE,17,5.9,
2019,600461,STD,SWD,25,12.0,
2019,600466,EXT,AIG,152,95.0,1.0
2019,600466,EXT,ALL,775,88.6,
2019,600466,EXT,AS7,24,83.3,
2019,600466,EXT,BL7,194,83.0,
2019,600466,EXT,EDS,205,76.1,
2019,600466,EXT,ELS,56,66.1,
2019,600466,EXT,FEM,404,89.9,
2019,600466,EXT,HI7,84,69.0,
2019,600466,EXT,HMS,47,66.0,
2019,600466,EXT,MALE,371,87.3,
2019,600466,EXT,MU7,13,95.0,1.0
2019,600466,EXT,NEDS,570,93.2,
2019,600466,EXT,NSWD,719,90.5,
2019,600466,EXT,SWD,56,64.3,
2019,600466,EXT,WH7,457,95.0,
2019,600466,STD,AIG,148,95.0,1.0
2019,600466,STD,ALL,818,88.5,
2019,600466,STD,AS7,23,95.0,1.0
2019,600466,STD,BL7,189,80.4,
2019,600466,STD,EDS,218,74.3,
2019,600466,STD,ELS,34,70.6,
2019,600466,STD,FEM,405,91.1,
2019,600466,STD,HI7,90,68.9,
2019,600466,STD,HMS,55,78.2,
2019,600466,STD,MALE,413,86.0,
2019,600466,STD,MU7,18,83.3,
2019,600466,STD,NEDS,600,93.7,
2019,600466,STD,NSWD,741,91.0,
2019,600466,STD,SWD,77,64.9,
2019,600466,STD,WH7,497,95.0,
2019,600480,EXT,AIG,45,95.0,1.0
2019,600480,EXT,ALL,511,85.7,
2019,600480,EXT,AS7,15,86.7,
2019,600480,EXT,BL7,324,88.0,
2019,600480,EXT,EDS,257,81.3,
2019,600480,EXT,ELS,35,74.3,
2019,600480,EXT,FEM,280,87.9,
2019,600480,EXT,HI7,72,70.8,
2019,600480,EXT,HMS,30,76.7,
2019,600480,EXT,MALE,231,83.1,
2019,600480,EXT,MU7,10,70.0,
2019,600480,EXT,NEDS,254,90.2,
2019,600480,EXT,NSWD,463,88.1,
2019,600480,EXT,SWD,48,62.5,
2019,600480,EXT,WH7,89,91.0,
2019,600480,STD,AIG,46,95.0,1.0
2019,600480,STD,ALL,500,85.0,
2019,600480,STD,AS7,11,95.0,1.0
2019,600480,STD,BL7,285,85.6,
2019,600480,STD,EDS,239,79.5,
2019,600480,STD,ELS,32,59.4,
2019,600480,STD,FEM,243,90.1,
2019,600480,STD,HI7,93,71.0,
2019,600480,STD,HMS,22,86.4,
2019,600480,STD,MALE,257,80.2,
2019,600480,STD,MU7,16,87.5,
2019,600480,STD,NEDS,261,90.0,
2019,600480,STD,NSWD,458,86.7,
2019,600480,STD,SWD,42,66.7,
2019,600480,STD,WH7,95,94.7,
2019,600482,EXT,AIG,21,95.0,1.0
2019,600482,EXT,ALL,128,93.8,
2019,600482,EXT,BL7,55,94.5,
2019,600482,EXT,EDS,33,90.9,
2019,600482,EXT,FEM,92,95.0,1.0
2019,600482,EXT,MALE,36,86.1,
2019,600482,EXT,NEDS,95,94.7,
2019,600482,EXT,NSWD,119,95.0,1.0
2019,600482,EXT,WH7,54,92.6,
2019,600482,STD,AIG,23,95.0,1.0
2019,600482,STD,ALL,137,95.0,1.0
2019,600482,STD,BL7,57,95.0,1.0
2019,600482,STD,EDS,40,95.0,1.0
2019,600482,STD,FEM,97,95.0,1.0
2019,600482,STD,MALE,40,95.0,1.0
2019,600482,STD,MU7,11,95.0,1.0
2019,600482,STD,NEDS,97,95.0,1.0
2019,600482,STD,NSWD,128,95.0,1.0
2019,600482,STD,WH7,59,95.0,1.0
2019,600490,STD,AIG,26,95.0,1.0
2019,600490,STD,ALL,633,91.9,
2019,600490,STD,AS7,46,95.0,1.0
2019,600490,STD,BL7,299,93.6,
2019,600490,STD,EDS,260,90.0,
2019,600490,STD,ELS,73,86.3,
2019,600490,STD,FEM,302,95.0,1.0
2019,600490,STD,HI7,159,88.7,
2019,600490,STD,HMS,20,70.0,
2019,600490,STD,MALE,331,87.6,
2019,600490,STD,MU7,20,95.0,1.0
2019,600490,STD,NEDS,373,93.3,
2019,600490,STD,NSWD,575,93.7,
2019,600490,STD,SWD,58,74.1,
2019,600490,STD,WH7,105,88.6,
2019,600496,EXT,AIG,38,95.0,1.0
2019,600496,EXT,ALL,387,95.0,1.0
2019,600496,EXT,AS7,17,88.2,
2019,600496,EXT,BL7,275,95.0,1.0
2019,600496,EXT,EDS,230,94.3,
2019,600496,EXT,ELS,12,66.7,
2019,600496,EXT,FEM,202,95.0,1.0
2019,600496,EXT,HI7,73,95.0,1.0
2019,600496,EXT,MALE,185,94.6,
2019,600496,EXT,NEDS,157,95.0,1.0
2019,600496,EXT,NSWD,361,95.0,1.0
2019,600496,EXT,SWD,26,42.3,
2019,600496,EXT,WH7,14,95.0,1.0
2019,600496,STD,AIG,23,95.0,1.0
2019,600496,STD,ALL,344,95.0,1.0
2019,600496,STD,AS7,17,95.0,1.0
