year,agency_code,subgroup,count,count_masked,den,den_masked,pct,pct_masked,masking
2019,600492,FEM,35,35,72,72,0.486,0.486,
2019,600492,MALE,37,37,72,72,0.514,0.514,
2019,600494,FEM,34,34,68,68,0.5,0.5,
2019,600494,MALE,34,34,68,68,0.5,0.5,
2019,600501,FEM,24,24,48,48,0.5,0.5,
2019,600501,MALE,24,24,48,48,0.5,0.5,
2019,600503,FEM,32,32,80,80,0.4,0.4,
2019,600503,MALE,48,48,80,80,0.6,0.6,
2019,600512,FEM,19,19,50,50,0.38,0.38,
2019,600512,MALE,31,31,50,50,0.62,0.62,
2019,600515,FEM,16,16,39,39,0.41,0.41,
2019,600515,MALE,23,23,39,39,0.59,0.59,
2019,600516,FEM,14,14,49,49,0.28600000000000003,0.28600000000000003,
2019,600516,MALE,35,35,49,49,0.7140000000000001,0.7140000000000001,
2019,600517,FEM,22,22,32,32,0.688,0.688,
2019,600517,MALE,10,10,32,32,0.313,0.313,
2019,600519,FEM,18,18,42,42,0.429,0.429,
2019,600519,MALE,24,24,42,42,0.5710000000000001,0.5710000000000001,
2019,600527,FEM,10,10,24,24,0.41700000000000004,0.41700000000000004,
2019,600527,MALE,14,14,24,24,0.583,0.583,
2019,600534,FEM,18,18,46,46,0.391,0.391,
2019,600534,MALE,28,28,46,46,0.609,0.609,
2019,600545,FEM,12,12,29,29,0.414,0.414,
2019,600545,MALE,17,17,29,29,0.586,0.586,
2019,600550,FEM,30,30,67,67,0.44799999999999995,0.44799999999999995,
2019,600550,MALE,37,37,67,67,0.552,0.552,
2019,600566,FEM,45,45,111,111,0.405,0.405,
2019,600566,MALE,66,66,111,111,0.595,0.595,
2019,600574,FEM,15,15,28,28,0.536,0.536,
2019,600574,MALE,13,13,28,28,0.46399999999999997,0.46399999999999997,
2019,600577,FEM,11,11,30,30,0.36700000000000005,0.36700000000000005,
2019,600577,MALE,19,19,30,30,0.633,0.633,
2019,600586,FEM,30,30,65,65,0.462,0.462,
2019,600586,MALE,35,35,65,65,0.5379999999999999,0.5379999999999999,
2019,600587,FEM,43,43,89,89,0.483,0.483,
2019,600587,MALE,46,46,89,89,0.517,0.517,
2019,600588,FEM,24,24,47,47,0.511,0.511,
2019,600588,MALE,23,23,47,47,0.489,0.489,
2019,600589,FEM,34,34,71,71,0.479,0.479,
2019,600589,MALE,37,37,71,71,0.521,0.521,
2019,61W000,FEM,5,10,19,19,0.263,,3.0
2019,61W000,MALE,14,14,19,19,0.737,0.737,
2019,620312,FEM,35,35,51,51,0.6859999999999999,0.6859999999999999,
2019,620312,MALE,16,16,51,51,0.314,0.314,
2019,620318,FEM,17,17,34,34,0.5,0.5,
2019,620318,MALE,17,17,34,34,0.5,0.5,
2019,620324,FEM,8,10,17,17,0.47100000000000003,,3.0
2019,620324,MALE,9,10,17,17,0.529,,3.0
2019,620334,FEM,15,15,28,28,0.536,0.536,
2019,620334,MALE,13,13,28,28,0.46399999999999997,0.46399999999999997,
2019,620336,FEM,10,10,18,18,0.556,0.556,
2019,620336,MALE,8,10,18,18,0.444,,3.0
2019,630304,FEM,2,10,10,10,0.2,,3.0
2019,630304,MALE,8,10,10,10,0.8,,3.0
2019,630316,FEM,5,10,10,10,0.5,,3.0
2019,630316,MALE,5,10,10,10,0.5,,3.0
2019,630348,FEM,12,12,38,38,0.316,0.316,
2019,630348,MALE,26,26,38,38,0.684,0.684,
2019,630352,FEM,6,10,19,19,0.316,,3.0
2019,630352,MALE,13,13,19,19,0.684,0.684,
2019,630364,FEM,8,10,19,19,0.42100000000000004,,3.0
2019,630364,MALE,11,11,19,19,0.579,0.579,
2019,630368,FEM,1,10,3,10,0.33299999999999996,,3.0
2019,630368,MALE,2,10,3,10,0.667,,3.0
2019,640304,FEM,16,16,36,36,0.444,0.444,
2019,640304,MALE,20,20,36,36,0.556,0.556,
2019,640316,FEM,7,10,15,15,0.467,,3.0
2019,640316,MALE,8,10,15,15,0.5329999999999999,,3.0
2019,640324,FEM,23,23,41,41,0.561,0.561,
2019,640324,MALE,18,18,41,41,0.439,0.439,
2019,640336,FEM,18,18,31,31,0.581,0.581,
2019,640336,MALE,13,13,31,31,0.419,0.419,
2019,640348,FEM,4,10,15,15,0.267,,3.0
2019,640348,MALE,11,11,15,15,0.733,0.733,
2019,640360,FEM,3,10,8,10,0.375,,3.0
2019,640360,MALE,5,10,8,10,0.625,,3.0
2019,640376,MALE,9,10,9,10,1.0,,3.0
2019,640396,FEM,28,28,87,87,0.322,0.322,
2019,640396,MALE,59,59,87,87,0.6779999999999999,0.6779999999999999,
2019,650309,FEM,7,10,18,18,0.389,,3.0
2019,650309,MALE,11,11,18,18,0.611,0.611,
2019,650312,FEM,21,21,36,36,0.583,0.583,
2019,650312,MALE,15,15,36,36,0.41700000000000004,0.41700000000000004,
2019,650355,FEM,1,10,1,10,1.0,,3.0
2019,650404,FEM,18,18,36,36,0.5,0.5,
2019,650404,MALE,18,18,36,36,0.5,0.5,
2019,650420,FEM,16,16,39,39,0.41,0.41,
2019,650420,MALE,23,23,39,39,0.59,0.59,
2019,660306,FEM,12,12,24,24,0.5,0.5,
2019,660306,MALE,12,12,24,24,0.5,0.5,
2019,660320,FEM,19,19,37,37,0.514,0.514,
2019,660320,MALE,18,18,37,37,0.486,0.486,
2019,660360,FEM,13,13,26,26,0.5,0.5,
2019,660360,MALE,13,13,26,26,0.5,0.5,
2019,670314,FEM,6,10,17,17,0.353,,3.0
2019,670314,MALE,11,11,17,17,0.647,0.647,
2019,670321,FEM,9,10,17,17,0.529,,3.0
2019,670321,MALE,8,10,17,17,0.47100000000000003,,3.0
2019,670330,FEM,14,14,35,35,0.4,0.4,
2019,670330,MALE,21,21,35,35,0.6,0.6,
2019,670335,FEM,17,17,30,30,0.5670000000000001,0.5670000000000001,
2019,670335,MALE,13,13,30,30,0.433,0.433,
2019,670343,FEM,20,20,37,37,0.541,0.541,
2019,670343,MALE,17,17,37,37,0.45899999999999996,0.45899999999999996,
2019,670346,FEM,17,17,43,43,0.395,0.395,
2019,670346,MALE,26,26,43,43,0.605,0.605,
2019,680308,MALE,2,10,2,10,1.0,,3.0
2019,680312,FEM,14,14,34,34,0.41200000000000003,0.41200000000000003,
2019,680312,MALE,20,20,34,34,0.588,0.588,
2019,680324,FEM,11,11,32,32,0.344,0.344,
2019,680324,MALE,21,21,32,32,0.6559999999999999,0.6559999999999999,
2019,680328,MALE,1,10,1,10,1.0,,3.0
2019,680330,FEM,7,10,15,15,0.467,,3.0
2019,680330,MALE,8,10,15,15,0.5329999999999999,,3.0
2019,680336,FEM,15,15,39,39,0.385,0.385,
2019,680336,MALE,24,24,39,39,0.615,0.615,
2019,681300,FEM,3,10,9,10,0.33299999999999996,,3.0
2019,681300,MALE,6,10,9,10,0.667,,3.0
2019,681304,FEM,6,10,12,12,0.5,,3.0
2019,681304,MALE,6,10,12,12,0.5,,3.0
2019,681310,FEM,7,10,10,10,0.7,,3.0
2019,681310,MALE,3,10,10,10,0.3,,3.0
2019,681311,FEM,2,10,13,13,0.154,,3.0
2019,681311,MALE,11,11,13,13,0.846,0.846,
2019,681312,FEM,5,10,7,10,0.7140000000000001,,3.0
2019,681312,MALE,2,10,7,10,0.28600000000000003,,3.0
2019,681316,FEM,6,10,11,11,0.545,,3.0
2019,681316,MALE,5,10,11,11,0.455,,3.0
2019,681326,FEM,7,10,14,14,0.5,,3.0
2019,681326,MALE,7,10,14,14,0.5,,3.0
2019,681330,FEM,5,10,12,12,0.41700000000000004,,3.0
2019,681330,MALE,7,10,12,12,0.583,,3.0
2019,681332,FEM,3,10,6,10,0.5,,3.0
2019,681332,MALE,3,10,6,10,0.5,,3.0
2019,681334,FEM,2,10,9,10,0.222,,3.0
2019,681334,MALE,7,10,9,10,0.778,,3.0
2019,690324,FEM,16,16,37,37,0.43200000000000005,0.43200000000000005,
2019,690324,MALE,21,21,37,37,0.568,0.568,
2019,700324,FEM,70,70,138,138,0.507,0.507,
2019,700324,MALE,68,68,138,138,0.493,0.493,
2019,710312,FEM,13,13,29,29,0.44799999999999995,0.44799999999999995,
2019,710312,MALE,16,16,29,29,0.552,0.552,
2019,710316,FEM,13,13,29,29,0.44799999999999995,0.44799999999999995,
2019,710316,MALE,16,16,29,29,0.552,0.552,
2019,710323,FEM,19,19,38,38,0.5,0.5,
2019,710323,MALE,19,19,38,38,0.5,0.5,
2019,710324,FEM,23,23,54,54,0.426,0.426,
2019,710324,MALE,31,31,54,54,0.574,0.574,
2019,710326,FEM,5,10,14,14,0.35700000000000004,,3.0
2019,710326,MALE,9,10,14,14,0.643,,3.0
2019,710332,FEM,31,31,61,61,0.508,0.508,
2019,710332,MALE,30,30,61,61,0.49200000000000005,0.49200000000000005,
2019,710344,MALE,1,10,1,10,1.0,,3.0
2019,710347,FEM,6,10,16,16,0.375,,3.0
2019,710347,MALE,10,10,16,16,0.625,0.625,
2019,720304,FEM,12,12,36,36,0.33299999999999996,0.33299999999999996,
2019,720304,MALE,24,24,36,36,0.667,0.667,
2019,730356,FEM,19,19,53,53,0.358,0.358,
2019,730356,MALE,34,34,53,53,0.642,0.642,
2019,740304,FEM,15,15,31,31,0.484,0.484,
2019,740304,MALE,16,16,31,31,0.516,0.516,
2019,740310,FEM,15,15,23,23,0.652,0.652,
2019,740310,MALE,8,10,23,23,0.348,,3.0
2019,740320,FEM,12,12,18,18,0.667,0.667,
2019,740320,MALE,6,10,18,18,0.33299999999999996,,3.0
2019,740330,FEM,10,10,24,24,0.41700000000000004,0.41700000000000004,
2019,740330,MALE,14,14,24,24,0.583,0.583,
2019,740332,FEM,12,12,18,18,0.667,0.667,
2019,740332,MALE,6,10,18,18,0.33299999999999996,,3.0
2019,740352,FEM,7,10,12,12,0.583,,3.0
2019,740352,MALE,5,10,12,12,0.41700000000000004,,3.0
2019,740358,FEM,12,12,18,18,0.667,0.667,
2019,740358,MALE,6,10,18,18,0.33299999999999996,,3.0
2019,740360,FEM,13,13,36,36,0.361,0.361,
2019,740360,MALE,23,23,36,36,0.639,0.639,
2019,740368,FEM,6,10,18,18,0.33299999999999996,,3.0
2019,740368,MALE,12,12,18,18,0.667,0.667,
2019,740375,FEM,14,14,27,27,0.519,0.519,
2019,740375,MALE,13,13,27,27,0.48100000000000004,0.48100000000000004,
2019,740376,FEM,9,10,17,17,0.529,,3.0
2019,740376,MALE,8,10,17,17,0.47100000000000003,,3.0
2019,740378,FEM,99,99,188,188,0.527,0.527,
2019,740378,MALE,89,89,188,188,0.473,0.473,
2019,740380,FEM,6,10,18,18,0.33299999999999996,,3.0
2019,740380,MALE,12,12,18,18,0.667,0.667,
2019,740396,FEM,7,10,10,10,0.7,,3.0
2019,740396,MALE,3,10,10,10,0.3,,3.0
2019,740400,MALE,1,10,1,10,1.0,,3.0
2019,740406,FEM,6,10,14,14,0.429,,3.0
2019,740406,MALE,8,10,14,14,0.5710000000000001,,3.0
2019,750304,FEM,21,21,53,53,0.396,0.396,
2019,750304,MALE,32,32,53,53,0.604,0.604,
2019,750314,FEM,16,16,22,22,0.727,0.727,
2019,750314,MALE,6,10,22,22,0.273,,3.0
2019,750320,FEM,9,10,17,17,0.529,,3.0
2019,750320,MALE,8,10,17,17,0.47100000000000003,,3.0
2019,750328,FEM,12,12,23,23,0.522,0.522,
2019,750328,MALE,11,11,23,23,0.478,0.478,
2019,760331,FEM,2,10,8,10,0.25,,3.0
2019,760331,MALE,6,10,8,10,0.75,,3.0
2019,760332,FEM,14,14,27,27,0.519,0.519,
2019,760332,MALE,13,13,27,27,0.48100000000000004,0.48100000000000004,
2019,760340,FEM,7,10,28,28,0.25,,3.0
2019,760340,MALE,21,21,28,28,0.75,0.75,
2019,760359,FEM,16,16,35,35,0.457,0.457,
2019,760359,MALE,19,19,35,35,0.5429999999999999,0.5429999999999999,
2019,760364,FEM,7,10,18,18,0.389,,3.0
2019,760364,MALE,11,11,18,18,0.611,0.611,
2019,760368,FEM,24,24,55,55,0.436,0.436,
2019,760368,MALE,31,31,55,55,0.564,0.564,
2019,770318,FEM,14,14,33,33,0.424,0.424,
2019,770318,MALE,19,19,33,33,0.5760000000000001,0.5760000000000001,
2019,770340,FEM,6,10,16,16,0.375,,3.0
2019,770340,MALE,10,10,16,16,0.625,0.625,
2019,770344,FEM,16,16,30,30,0.5329999999999999,0.5329999999999999,
2019,770344,MALE,14,14,30,30,0.467,0.467,
2019,770346,FEM,23,23,45,45,0.511,0.511,
2019,770346,MALE,22,22,45,45,0.489,0.489,
2019,770368,FEM,10,10,33,33,0.303,0.303,
2019,770368,MALE,23,23,33,33,0.6970000000000001,0.6970000000000001,
2019,770370,FEM,7,10,15,15,0.467,,3.0
2019,770370,MALE,8,10,15,15,0.5329999999999999,,3.0
2019,780320,FEM,10,10,16,16,0.625,0.625,
2019,780320,MALE,6,10,16,16,0.375,,3.0
2019,780322,FEM,17,17,34,34,0.5,0.5,
2019,780322,MALE,17,17,34,34,0.5,0.5,
2019,780328,MALE,1,10,1,10,1.0,,3.0
2019,780329,FEM,8,10,15,15,0.5329999999999999,,3.0
2019,780329,MALE,7,10,15,15,0.467,,3.0
2019,780340,FEM,11,11,28,28,0.39299999999999996,0.39299999999999996,
2019,780340,MALE,17,17,28,28,0.607,0.607,
2019,780344,FEM,2,10,2,10,1.0,,3.0
2019,780356,FEM,5,10,10,10,0.5,,3.0
2019,780356,MALE,5,10,10,10,0.5,,3.0
2019,780360,FEM,5,10,15,15,0.33299999999999996,,3.0
2019,780360,MALE,10,10,15,15,0.667,0.667,
2019,780364,FEM,14,14,31,31,0.452,0.452,
2019,780364,MALE,17,17,31,31,0.5479999999999999,0.5479999999999999,
2019,780374,FEM,10,10,16,16,0.625,0.625,
2019,780374,MALE,6,10,16,16,0.375,,3.0
2019,780376,FEM,14,14,32,32,0.43799999999999994,0.43799999999999994,
2019,780376,MALE,18,18,32,32,0.563,0.563,
2019,780384,FEM,15,15,31,31,0.484,0.484,
2019,780384,MALE,16,16,31,31,0.516,0.516,
2019,780390,FEM,9,10,16,16,0.563,,3.0
2019,780390,MALE,7,10,16,16,0.43799999999999994,,3.0
2019,780392,FEM,6,10,9,10,0.667,,3.0
2019,780392,MALE,3,10,9,10,0.33299999999999996,,3.0
2019,780394,FEM,5,10,9,10,0.556,,3.0
2019,780394,MALE,4,10,9,10,0.444,,3.0
2019,780400,FEM,15,15,30,30,0.5,0.5,
2019,780400,MALE,15,15,30,30,0.5,0.5,
2019,780412,FEM,9,10,14,14,0.643,,3.0
2019,780412,MALE,5,10,14,14,0.35700000000000004,,3.0
2019,780417,FEM,6,10,10,10,0.6,,3.0
2019,780417,MALE,4,10,10,10,0.4,,3.0
2019,790302,FEM,7,10,13,13,0.5379999999999999,,3.0
2019,790302,MALE,6,10,13,13,0.462,,3.0
2019,790318,FEM,6,10,10,10,0.6,,3.0
2019,790318,MALE,4,10,10,10,0.4,,3.0
2019,790327,FEM,6,10,9,10,0.667,,3.0
2019,790327,MALE,3,10,9,10,0.33299999999999996,,3.0
2019,790344,FEM,7,10,13,13,0.5379999999999999,,3.0
2019,790344,MALE,6,10,13,13,0.462,,3.0
2019,790347,FEM,1,10,7,10,0.14300000000000002,,3.0
2019,790347,MALE,6,10,7,10,0.857,,3.0
2019,790350,FEM,3,10,10,10,0.3,,3.0
2019,790350,MALE,7,10,10,10,0.7,,3.0
2019,790386,FEM,4,10,7,10,0.5710000000000001,,3.0
2019,790386,MALE,3,10,7,10,0.429,,3.0
2019,790390,FEM,3,10,12,12,0.25,,3.0
2019,790390,MALE,9,10,12,12,0.75,,3.0
2019,790398,FEM,4,10,8,10,0.5,,3.0
2019,790398,MALE,4,10,8,10,0.5,,3.0
2019,790402,FEM,5,10,10,10,0.5,,3.0
2019,790402,MALE,5,10,10,10,0.5,,3.0
2019,800316,FEM,7,10,14,14,0.5,,3.0
2019,800316,MALE,7,10,14,14,0.5,,3.0
2019,800347,FEM,8,10,17,17,0.47100000000000003,,3.0
2019,800347,MALE,9,10,17,17,0.529,,3.0
2019,800356,FEM,11,11,30,30,0.36700000000000005,0.36700000000000005,
2019,800356,MALE,19,19,30,30,0.633,0.633,
2019,800358,FEM,6,10,17,17,0.353,,3.0
2019,800358,MALE,11,11,17,17,0.647,0.647,
2019,800359,FEM,13,13,18,18,0.722,0.722,
2019,800359,MALE,5,10,18,18,0.278,,3.0
2019,800360,FEM,8,10,18,18,0.444,,3.0
2019,800360,MALE,10,10,18,18,0.556,0.556,
2019,800362,FEM,10,10,17,17,0.588,0.588,
2019,800362,MALE,7,10,17,17,0.41200000000000003,,3.0
2019,800364,FEM,18,18,33,33,0.545,0.545,
2019,800364,MALE,15,15,33,33,0.455,0.455,
2019,800368,FEM,7,10,15,15,0.467,,3.0
2019,800368,MALE,8,10,15,15,0.5329999999999999,,3.0
2019,800373,FEM,9,10,18,18,0.5,,3.0
2019,800373,MALE,9,10,18,18,0.5,,3.0
2019,800392,FEM,3,10,10,10,0.3,,3.0
2019,800392,MALE,7,10,10,10,0.7,,3.0
2019,800406,FEM,8,10,15,15,0.5329999999999999,,3.0
2019,800406,MALE,7,10,15,15,0.467,,3.0
2019,810336,FEM,18,18,36,36,0.5,0.5,
2019,810336,MALE,18,18,36,36,0.5,0.5,
2019,810344,FEM,17,17,36,36,0.47200000000000003,0.47200000000000003,
2019,810344,MALE,19,19,36,36,0.528,0.528,
2019,810350,FEM,8,10,18,18,0.444,,3.0
2019,810350,MALE,10,10,18,18,0.556,0.556,
2019,810360,FEM,16,16,36,36,0.444,0.444,
2019,810360,MALE,20,20,36,36,0.556,0.556,
2019,810370,FEM,7,10,18,18,0.389,,3.0
2019,810370,MALE,11,11,18,18,0.611,0.611,
2019,810388,FEM,10,10,18,18,0.556,0.556,
2019,810388,MALE,8,10,18,18,0.444,,3.0
2019,810396,FEM,15,15,36,36,0.41700000000000004,0.41700000000000004,
2019,810396,MALE,21,21,36,36,0.583,0.583,
2019,810400,FEM,5,10,18,18,0.278,,3.0
2019,810400,MALE,13,13,18,18,0.722,0.722,
2019,820312,FEM,6,10,18,18,0.33299999999999996,,3.0
2019,820312,MALE,12,12,18,18,0.667,0.667,
2019,820320,FEM,6,10,13,13,0.462,,3.0
2019,820320,MALE,7,10,13,13,0.5379999999999999,,3.0
2019,820340,FEM,9,10,18,18,0.5,,3.0
2019,820340,MALE,9,10,18,18,0.5,,3.0
2019,820350,FEM,14,14,32,32,0.43799999999999994,0.43799999999999994,
2019,820350,MALE,18,18,32,32,0.563,0.563,
2019,820364,FEM,1,10,2,10,0.5,,3.0
2019,820364,MALE,1,10,2,10,0.5,,3.0
2019,820376,FEM,10,10,18,18,0.556,0.556,
2019,820376,MALE,8,10,18,18,0.444,,3.0
2019,820384,FEM,32,32,71,71,0.451,0.451,
2019,820384,MALE,39,39,71,71,0.5489999999999999,0.5489999999999999,
2019,821316,FEM,58,58,100,100,0.58,0.58,
2019,821316,MALE,42,42,100,100,0.42,0.42,
2019,830320,FEM,20,20,44,44,0.455,0.455,
2019,830320,MALE,24,24,44,44,0.545,0.545,
2019,830328,FEM,21,21,35,35,0.6,0.6,
2019,830328,MALE,14,14,35,35,0.4,0.4,
2019,830356,FEM,21,21,35,35,0.6,0.6,
2019,830356,MALE,14,14,35,35,0.4,0.4,
2019,830360,FEM,18,18,36,36,0.5,0.5,
2019,830360,MALE,18,18,36,36,0.5,0.5,
2019,840304,FEM,3,10,14,14,0.214,,3.0
2019,840304,MALE,11,11,14,14,0.7859999999999999,0.7859999999999999,
2019,840312,FEM,7,10,18,18,0.389,,3.0
2019,840312,MALE,11,11,18,18,0.611,0.611,
2019,840324,FEM,2,10,5,10,0.4,,3.0
2019,840324,MALE,3,10,5,10,0.6,,3.0
2019,850316,FEM,12,12,32,32,0.375,0.375,
2019,850316,MALE,20,20,32,32,0.625,0.625,
2019,850340,FEM,10,10,18,18,0.556,0.556,
2019,850340,MALE,8,10,18,18,0.444,,3.0
2019,850354,FEM,9,10,17,17,0.529,,3.0
2019,850354,MALE,8,10,17,17,0.47100000000000003,,3.0
2019,850356,FEM,18,18,36,36,0.5,0.5,
2019,850356,MALE,18,18,36,36,0.5,0.5,
2019,860302,FEM,7,10,17,17,0.41200000000000003,,3.0
2019,860302,MALE,10,10,17,17,0.588,0.588,
2019,860308,FEM,7,10,15,15,0.467,,3.0
2019,860308,MALE,8,10,15,15,0.5329999999999999,,3.0
2019,860312,FEM,8,10,16,16,0.5,,3.0
2019,860312,MALE,8,10,16,16,0.5,,3.0
2019,860320,FEM,6,10,14,14,0.429,,3.0
2019,860320,MALE,8,10,14,14,0.5710000000000001,,3.0
2019,860324,FEM,11,11,23,23,0.478,0.478,
2019,860324,MALE,12,12,23,23,0.522,0.522,
2019,860332,FEM,7,10,18,18,0.389,,3.0
2019,860332,MALE,11,11,18,18,0.611,0.611,
2019,860339,FEM,10,10,15,15,0.667,0.667,
2019,860339,MALE,5,10,15,15,0.33299999999999996,,3.0
2019,860344,FEM,10,10,17,17,0.588,0.588,
2019,860344,MALE,7,10,17,17,0.41200000000000003,,3.0
2019,860348,FEM,3,10,15,15,0.2,,3.0
2019,860348,MALE,12,12,15,15,0.8,0.8,
2019,860356,FEM,10,10,15,15,0.667,0.667,
2019,860356,MALE,5,10,15,15,0.33299999999999996,,3.0
2019,860360,FEM,5,10,11,11,0.455,,3.0
2019,860360,MALE,6,10,11,11,0.545,,3.0
2019,861304,FEM,9,10,21,21,0.429,,3.0
2019,861304,MALE,12,12,21,21,0.5710000000000001,0.5710000000000001,
2019,862308,FEM,14,14,33,33,0.424,0.424,
2019,862308,MALE,19,19,33,33,0.5760000000000001,0.5760000000000001,
2019,870318,FEM,47,47,93,93,0.505,0.505,
2019,870318,MALE,46,46,93,93,0.495,0.495,
2019,880304,FEM,7,10,29,29,0.24100000000000002,,3.0
2019,880304,MALE,22,22,29,29,0.759,0.759,
2019,880324,FEM,4,10,12,12,0.33299999999999996,,3.0
2019,880324,MALE,8,10,12,12,0.667,,3.0
2019,880336,FEM,3,10,10,10,0.3,,3.0
2019,880336,MALE,7,10,10,10,0.7,,3.0
2019,890308,FEM,8,10,18,18,0.444,,3.0
2019,890308,MALE,10,10,18,18,0.556,0.556,
2019,900304,FEM,10,10,18,18,0.556,0.556,
2019,900304,MALE,8,10,18,18,0.444,,3.0
2019,900305,FEM,6,10,14,14,0.429,,3.0
2019,900305,MALE,8,10,14,14,0.5710000000000001,,3.0
2019,900306,FEM,9,10,16,16,0.563,,3.0
2019,900306,MALE,7,10,16,16,0.43799999999999994,,3.0
2019,900307,FEM,10,10,18,18,0.556,0.556,
2019,900307,MALE,8,10,18,18,0.444,,3.0
2019,900318,FEM,4,10,10,10,0.4,,3.0
2019,900318,MALE,6,10,10,10,0.6,,3.0
2019,900320,FEM,9,10,19,19,0.474,,3.0
2019,900320,MALE,10,10,19,19,0.526,0.526,
2019,900328,FEM,4,10,13,13,0.308,,3.0
2019,900328,MALE,9,10,13,13,0.6920000000000001,,3.0
2019,900332,FEM,8,10,18,18,0.444,,3.0
2019,900332,MALE,10,10,18,18,0.556,0.556,
2019,900334,FEM,2,10,20,20,0.1,,3.0
2019,900334,MALE,18,18,20,20,0.9,0.9,
2019,900341,FEM,3,10,8,10,0.375,,3.0
2019,900341,MALE,5,10,8,10,0.625,,3.0
2019,900351,FEM,8,10,18,18,0.444,,3.0
2019,900351,MALE,10,10,18,18,0.556,0.556,
2019,900354,FEM,11,11,30,30,0.36700000000000005,0.36700000000000005,
2019,900354,MALE,19,19,30,30,0.633,0.633,
2019,900356,FEM,2,10,5,10,0.4,,3.0
2019,900356,MALE,3,10,5,10,0.6,,3.0
2019,900364,FEM,12,12,18,18,0.667,0.667,
2019,900364,MALE,6,10,18,18,0.33299999999999996,,3.0
2019,900368,FEM,1,10,7,10,0.14300000000000002,,3.0
2019,900368,MALE,6,10,7,10,0.857,,3.0
2019,900370,FEM,7,10,15,15,0.467,,3.0
2019,900370,MALE,8,10,15,15,0.5329999999999999,,3.0
2019,900372,FEM,16,16,34,34,0.47100000000000003,0.47100000000000003,
2019,900372,MALE,18,18,34,34,0.529,0.529,
2019,900388,FEM,14,14,18,18,0.778,0.778,
2019,900388,MALE,4,10,18,18,0.222,,3.0
2019,910304,FEM,16,16,36,36,0.444,0.444,
2019,910304,MALE,20,20,36,36,0.556,0.556,
2019,910308,FEM,7,10,18,18,0.389,,3.0
2019,910308,MALE,11,11,18,18,0.611,0.611,
2019,910311,FEM,15,15,36,36,0.41700000000000004,0.41700000000000004,
2019,910311,MALE,21,21,36,36,0.583,0.583,
2019,910314,FEM,12,12,35,35,0.34299999999999997,0.34299999999999997,
2019,910314,MALE,23,23,35,35,0.657,0.657,
2019,910340,FEM,9,10,18,18,0.5,,3.0
2019,910340,MALE,9,10,18,18,0.5,,3.0
2019,910346,FEM,10,10,18,18,0.556,0.556,
2019,910346,MALE,8,10,18,18,0.444,,3.0
2019,910356,FEM,26,26,48,48,0.542,0.542,
2019,910356,MALE,22,22,48,48,0.45799999999999996,0.45799999999999996,
2019,910360,FEM,22,22,46,46,0.478,0.478,
2019,910360,MALE,24,24,46,46,0.522,0.522,
2019,910376,FEM,19,19,36,36,0.528,0.528,
2019,910376,MALE,17,17,36,36,0.47200000000000003,0.47200000000000003,
2019,910380,FEM,12,12,18,18,0.667,0.667,
2019,910380,MALE,6,10,18,18,0.33299999999999996,,3.0
2019,920302,FEM,12,12,29,29,0.414,0.414,
2019,920302,MALE,17,17,29,29,0.586,0.586,
2019,920303,FEM,7,10,30,30,0.233,,3.0
2019,920303,MALE,23,23,30,30,0.767,0.767,
2019,920304,MALE,1,10,1,10,1.0,,3.0
2019,920306,FEM,11,11,29,29,0.379,0.379,
2019,920306,MALE,18,18,29,29,0.621,0.621,
2019,920307,FEM,8,10,31,31,0.258,,3.0
2019,920307,MALE,23,23,31,31,0.742,0.742,
2019,920308,MALE,3,10,3,10,1.0,,3.0
2019,920320,FEM,12,12,25,25,0.48,0.48,
2019,920320,MALE,13,13,25,25,0.52,0.52,
2019,920325,FEM,7,10,24,24,0.292,,3.0
2019,920325,MALE,17,17,24,24,0.708,0.708,
2019,920326,FEM,7,10,20,20,0.35,,3.0
2019,920326,MALE,13,13,20,20,0.65,0.65,
2019,920327,FEM,2,10,6,10,0.33299999999999996,,3.0
2019,920327,MALE,4,10,6,10,0.667,,3.0
2019,920328,FEM,1,10,3,10,0.33299999999999996,,3.0
2019,920328,MALE,2,10,3,10,0.667,,3.0
2019,920329,FEM,10,10,23,23,0.435,0.435,
2019,920329,MALE,13,13,23,23,0.565,0.565,
2019,920332,FEM,2,10,14,14,0.14300000000000002,,3.0
2019,920332,MALE,12,12,14,14,0.857,0.857,
2019,920336,FEM,10,10,21,21,0.47600000000000003,0.47600000000000003,
2019,920336,MALE,11,11,21,21,0.524,0.524,
2019,920340,FEM,10,10,30,30,0.33299999999999996,0.33299999999999996,
2019,920340,MALE,20,20,30,30,0.667,0.667,
2019,920342,FEM,5,10,14,14,0.35700000000000004,,3.0
2019,920342,MALE,9,10,14,14,0.643,,3.0
2019,920344,MALE,5,10,5,10,1.0,,3.0
2019,920349,FEM,9,10,22,22,0.409,,3.0
2019,920349,MALE,13,13,22,22,0.591,0.591,
2019,920351,FEM,6,10,17,17,0.353,,3.0
2019,920351,MALE,11,11,17,17,0.647,0.647,
2019,920352,FEM,18,18,44,44,0.409,0.409,
2019,920352,MALE,26,26,44,44,0.591,0.591,
2019,920358,MALE,2,10,2,10,1.0,,3.0
2019,920362,FEM,18,18,37,37,0.486,0.486,
2019,920362,MALE,19,19,37,37,0.514,0.514,
2019,920364,FEM,2,10,7,10,0.28600000000000003,,3.0
2019,920364,MALE,5,10,7,10,0.7140000000000001,,3.0
