year,agency_code,asm_option,subgroup,ma_score,ma_score_masking,ma_grade,rd_score,rd_score_masking,rd_grade,sc_score,sc_score_masking,m1_score,m1_score_masking,e2_score,e2_score_masking,bi_score,bi_score_masking,act_score,act_score_masking,wk_score,wk_score_masking,mcr_score,mcr_score_masking,cgrs_score,cgrs_score_masking,ach_score,ach_score_masking,eg_status,eg_score,spg_score,spg_grade,ma_spg_score,rd_spg_score,ma_eg_status,rd_eg_status,ma_eg_score,rd_eg_score
2017,260366,,ALL,70.0,,B,64.0,,C,78.0,,,,,,,,,,,,,,,,69.0,,Exceeded,87.3,73.0,B,75.0,67.0,Exceeded,Met,92.1,79.1
2017,260367,,ALL,49.0,,C,53.0,,C,73.0,,,,,,,,,,,,,,,,54.0,,Met,84.3,60.0,C,56.0,59.0,Met,Met,83.4,80.2
2017,260368,,ALL,41.0,,D,53.0,,C,79.0,,95.0,1.0,,,,,,,,,,,,,53.0,,NotMet,64.0,55.0,C,45.0,56.0,NotMet,NotMet,60.6,68.8
2017,260369,,ALL,68.0,,B,75.0,,B,92.0,,95.0,1.0,,,,,,,,,,,,,76.0,,Exceeded,96.9,80.0,B,73.0,77.0,Exceeded,Exceeded,93.8,85.1
2017,260370,,ALL,47.0,,D,47.0,,D,60.0,,,,,,,,,,,,,,,,48.0,,NotMet,62.3,51.0,D,52.0,50.0,Met,NotMet,70.9,66.0
2017,260371,,ALL,39.0,,D,44.0,,D,22.0,,,,,,,,,,,,,,,,41.0,,NotMet,64.0,46.0,D,45.0,49.0,NotMet,NotMet,68.7,66.5
2017,260372,,ALL,25.0,,F,39.0,,D,49.0,,95.0,1.0,,,,,,,,,,,,,35.0,,NotMet,57.1,40.0,D,31.0,45.0,NotMet,NotMet,58.7,68.1
2017,260373,,ALL,63.0,,C,65.0,,C,77.0,,,,,,,,,,,,,,,,66.0,,Met,73.1,67.0,C,65.0,67.0,Met,Met,70.8,75.5
2017,260374,Y,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,260375,,ALL,61.0,,C,68.0,,B,81.0,,,,,,,,,,,,,,,,67.0,,Met,84.4,70.0,B,64.0,72.0,Met,Met,79.8,84.5
2017,260380,,ALL,76.0,,B,76.0,,B,77.0,,,,,,,,,,,,,,,,76.0,,Met,81.2,77.0,B,75.0,78.0,NotMet,Met,69.5,84.9
2017,260382,,ALL,49.0,,D,51.0,,C,76.0,,,,,,,,,,,,,,,,54.0,,NotMet,68.0,56.0,C,54.0,55.0,Met,NotMet,73.4,68.0
2017,260383,,ALL,54.0,,C,63.0,,C,84.0,,95.0,1.0,,,,,,,,,,,,,64.0,,Met,80.3,67.0,C,60.0,64.0,Met,NotMet,83.5,68.1
2017,260386,,ALL,52.0,,C,48.0,,D,82.0,,,,,,,,,,,,,,,,55.0,,Met,77.9,59.0,C,56.0,54.0,Met,Met,72.0,78.8
2017,260388,,ALL,,,,,,,,,65.0,,80.0,,73.0,,80.0,,92.0,,95.0,1.0,95.0,1.0,83.0,,Met,84.7,83.0,B,,,,,,
2017,260396,,ALL,45.0,,D,47.0,,D,75.0,,,,,,,,,,,,,,,,49.0,,Met,84.0,56.0,C,52.0,54.0,Met,Met,81.9,83.2
2017,260397,,ALL,69.0,,B,74.0,,B,88.0,,,,,,,,,,,,,,,,74.0,,Exceeded,85.1,76.0,B,72.0,76.0,Met,Met,82.1,83.3
2017,260398,,ALL,67.0,,B,63.0,,C,84.0,,,,,,,,,,,,,,,,67.0,,Exceeded,89.1,72.0,B,70.0,68.0,Met,Exceeded,83.4,86.2
2017,260400,,ALL,44.0,,D,50.0,,C,58.0,,,,,,,,,,,,,,,,48.0,,Met,82.0,55.0,C,50.0,57.0,Met,Met,77.0,84.2
2017,260401,,ALL,43.0,,D,50.0,,C,70.0,,,,,,,,,,,,,,,,50.0,,Met,79.4,55.0,C,49.0,56.0,Met,Met,70.1,81.6
2017,260402,,ALL,38.0,,D,35.0,,D,47.0,,,,,,,,,,,,,,,,38.0,,Met,78.4,46.0,D,47.0,44.0,Met,Met,81.6,76.4
2017,260403,,ALL,62.0,,C,66.0,,B,71.0,,,,,,,,,,,,,,,,65.0,,Met,77.9,67.0,C,62.0,70.0,NotMet,Met,64.6,84.9
2017,260404,,ALL,55.0,,C,58.0,,C,75.0,,,,,,,,,,,,,,,,59.0,,NotMet,68.6,61.0,C,58.0,60.0,Met,NotMet,71.1,69.6
2017,260405,,ALL,53.0,,C,48.0,,D,86.0,,,,,,,,,,,,,,,,56.0,,Met,81.1,61.0,C,59.0,54.0,Met,Met,81.7,76.2
2017,260406,,ALL,57.0,,C,74.0,,B,93.0,,95.0,1.0,,,,,,,,,,,,,70.0,,Exceeded,85.3,73.0,B,61.0,76.0,Met,Met,74.4,84.8
2017,260407,,ALL,56.0,,C,59.0,,C,73.0,,,,,,,,,,,,,,,,59.0,,NotMet,62.7,60.0,C,57.0,62.0,NotMet,Met,61.9,73.0
2017,260408,,ALL,,,,,,,,,53.0,,64.0,,59.0,,50.0,,70.0,,95.0,,85.0,,67.0,,Met,80.5,70.0,B,,,,,,
2017,260410,,ALL,62.0,,C,54.0,,C,74.0,,,,,,,,,,,,,,,,61.0,,Met,84.9,66.0,C,67.0,60.0,Met,Met,84.7,81.8
2017,260411,,ALL,,,,,,,,,57.0,,59.0,,80.0,,53.0,,73.0,,95.0,1.0,95.0,1.0,74.0,,Exceeded,98.5,79.0,B,,,,,,
2017,260413,Y,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,260414,,ALL,50.0,,C,49.0,,C,80.0,,,,,,,,,,,,,,,,54.0,,Exceeded,85.4,60.0,C,57.0,56.0,Exceeded,Met,85.4,82.1
2017,260415,,ALL,70.0,,B,72.0,,B,78.0,,,,,,,,,,,,,,,,72.0,,Met,81.3,74.0,B,71.0,74.0,Met,Met,74.1,84.5
2017,260416,,ALL,73.0,,B,68.0,,B,82.0,,,,,,,,,,,,,,,,72.0,,Exceeded,87.1,75.0,B,75.0,71.0,Met,Exceeded,84.3,85.0
2017,260417,,ALL,44.0,,D,60.0,,C,83.0,,95.0,1.0,,,,,,,,,,,,,58.0,,NotMet,64.2,59.0,C,48.0,60.0,NotMet,NotMet,66.8,60.1
2017,260418,,ALL,66.0,,B,77.0,,B,95.0,,95.0,1.0,,,,,,,,,,,,,76.0,,Exceeded,92.2,79.0,B,71.0,79.0,Exceeded,Met,88.5,84.7
2017,260419,,ALL,48.0,,D,65.0,,C,88.0,,95.0,1.0,,,,,,,,,,,,,62.0,,Met,77.4,65.0,C,54.0,67.0,Met,Met,75.4,76.4
2017,260424,,ALL,,,,,,,,,38.0,,47.0,,23.0,,35.0,,50.0,,95.0,1.0,82.0,,54.0,,NotMet,65.2,56.0,C,,,,,,
2017,260425,,ALL,27.0,,F,42.0,,D,73.0,,95.0,1.0,,,,,,,,,,,,,41.0,,Met,73.0,47.0,D,36.0,48.0,NotMet,Met,69.8,72.8
2017,260426,,ALL,50.0,,C,48.0,,D,72.0,,,,,,,,,,,,,,,,52.0,,Met,81.8,58.0,C,56.0,54.0,Met,Met,82.0,80.0
2017,260427,,ALL,,,,,,,,,39.0,,59.0,,49.0,,50.0,,76.0,,95.0,1.0,82.0,,63.0,,Met,78.1,66.0,C,,,,,,
2017,260428,,ALL,27.0,,F,41.0,,D,53.0,,95.0,1.0,,,,,,,,,,,,,38.0,,NotMet,61.3,43.0,D,35.0,47.0,NotMet,Met,65.8,71.3
2017,260430,,ALL,67.0,,C,71.0,,B,85.0,,,,,,,,,,,,,,,,71.0,,Met,77.1,72.0,B,69.0,72.0,Met,Met,78.1,77.9
2017,260434,,ALL,76.0,,B,76.0,,B,88.0,,,,,,,,,,,,,,,,78.0,,Exceeded,89.7,80.0,B,78.0,78.0,Exceeded,Exceeded,86.1,86.1
2017,260440,,ALL,46.0,,D,47.0,,D,84.0,,,,,,,,,,,,,,,,52.0,,Met,80.3,58.0,C,53.0,52.0,Met,Met,80.8,74.7
2017,260444,,ALL,51.0,,C,40.0,,D,58.0,,,,,,,,,,,,,,,,47.0,,Met,81.0,54.0,D,57.0,47.0,Met,Met,83.8,78.9
2017,260446,,ALL,,,,,,,,,38.0,,56.0,,63.0,,55.0,,76.0,,95.0,,87.0,,66.0,,Met,78.6,69.0,C,,,,,,
2017,260448,,ALL,79.0,,B,77.0,,B,79.0,,,,,,,,,,,,,,,,78.0,,Met,70.3,77.0,B,79.0,76.0,Met,NotMet,79.1,69.5
2017,260449,Y,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,260450,,ALL,46.0,,D,45.0,,D,83.0,,,,,,,,,,,,,,,,50.0,,Exceeded,86.6,57.0,C,54.0,51.0,Exceeded,Met,87.8,78.9
2017,260452,,ALL,47.0,,D,46.0,,D,73.0,,,,,,,,,,,,,,,,50.0,,Met,84.8,57.0,C,54.0,53.0,Met,Met,84.0,81.8
2017,260454,,ALL,30.0,,D,45.0,,D,73.0,,95.0,1.0,,,,,,,,,,,,,44.0,,Met,81.1,51.0,D,41.0,51.0,Met,Met,82.1,71.4
2017,260455,,ALL,,,,,,,,,34.0,,46.0,,34.0,,29.0,,80.0,,95.0,1.0,82.0,,55.0,,NotMet,57.7,56.0,C,,,,,,
2017,260459,,ALL,48.0,,D,45.0,,D,68.0,,,,,,,,,,,,,,,,50.0,,Met,84.3,57.0,C,54.0,53.0,Met,Met,81.0,84.0
2017,260700,,ALL,,,,,,,,,93.0,,92.0,,78.0,,84.0,,95.0,1.0,95.0,1.0,95.0,1.0,91.0,,Exceeded,88.5,91.0,A,,,,,,
2017,340308,,ALL,12.0,,F,15.0,,F,16.0,,,,,,,,,,,,,,,,14.0,,NotMet,53.2,22.0,F,21.0,24.0,NotMet,NotMet,57.2,59.6
2017,340311,,ALL,,,,,,,,,76.0,,78.0,,79.0,,80.0,,80.0,,95.0,1.0,95.0,1.0,82.0,,Exceeded,85.8,83.0,B,,,,,,
2017,340314,,ALL,35.0,,D,33.0,,D,53.0,,,,,,,,,,,,,,,,37.0,,Met,80.8,45.0,D,44.0,42.0,Met,Met,80.9,80.0
2017,340320,,ALL,65.0,,C,67.0,,C,76.0,,,,,,,,,,,,,,,,68.0,,NotMet,67.8,68.0,C,67.0,67.0,Met,NotMet,78.6,65.3
2017,340326,,ALL,67.0,,C,67.0,,C,72.0,,,,,,,,,,,,,,,,68.0,,NotMet,63.8,67.0,C,67.0,69.0,NotMet,Met,67.5,73.7
2017,340330,,ALL,,,,,,,,,34.0,,26.0,,21.0,,12.0,,55.0,,89.0,,69.0,,41.0,,Exceeded,90.1,50.0,D,,,,,,
2017,340334,,ALL,56.0,,C,66.0,,C,93.0,,,,,,,,,,,,,,,,65.0,,Met,83.6,69.0,C,61.0,69.0,Met,Met,80.6,80.2
2017,340336,Y,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,340344,Y,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,340348,,ALL,83.0,,B,82.0,,B,92.0,,,,,,,,,,,,,,,,84.0,,Exceeded,87.2,84.0,B,84.0,81.0,Exceeded,Met,89.3,80.3
2017,340350,,ALL,46.0,,D,56.0,,C,78.0,,95.0,1.0,,,,,,,,,,,,,57.0,,Met,78.2,61.0,C,49.0,61.0,NotMet,Met,59.6,82.5
2017,340351,,ALL,10.0,,F,16.0,,F,36.0,,,,,,,,,,,,,,,,15.0,,Met,78.0,28.0,F,23.0,28.0,Met,Met,76.0,79.0
2017,340354,,ALL,75.0,,B,80.0,,B,77.0,,95.0,1.0,,,,,,,,,,,,,78.0,,Exceeded,86.4,80.0,B,77.0,82.0,Exceeded,Exceeded,85.0,87.2
2017,340362,,ALL,,,,,,,,,95.0,1.0,95.0,1.0,88.0,,95.0,1.0,,,95.0,1.0,95.0,1.0,95.0,1.0,Met,78.3,93.0,A,,,,,,
2017,340364,,ALL,,,,,,,,,52.0,,55.0,,56.0,,59.0,,76.0,,95.0,1.0,90.0,,68.0,,Met,79.8,71.0,B,,,,,,
2017,340366,,ALL,23.0,,F,36.0,,D,53.0,,93.0,,,,,,,,,,,,,,35.0,,Met,78.0,43.0,D,35.0,45.0,Met,Met,81.5,80.5
2017,340368,,ALL,28.0,,F,17.0,,F,21.0,,,,,,,,,,,,,,,,22.0,,Met,76.9,33.0,F,39.0,28.0,Exceeded,Met,85.2,72.6
2017,340372,,ALL,32.0,,D,33.0,,D,53.0,,95.0,,,,,,,,,,,,,,37.0,,Exceeded,93.4,48.0,D,44.0,44.0,Exceeded,Exceeded,93.6,89.6
2017,340376,,ALL,18.0,,F,16.0,,F,18.0,,,,,,,,,,,,,,,,17.0,,Met,74.6,29.0,F,32.0,27.0,Exceeded,Met,87.6,71.7
2017,340380,,ALL,27.0,,F,22.0,,F,24.0,,,,,,,,,,,,,,,,25.0,,Met,76.5,35.0,F,39.0,33.0,Exceeded,Met,85.8,73.1
2017,340382,,ALL,,,,,,,,,49.0,,47.0,,50.0,,49.0,,79.0,,95.0,1.0,85.0,,64.0,,Exceeded,87.6,69.0,C,,,,,,
2017,340384,,ALL,33.0,,D,30.0,,D,47.0,,,,,,,,,,,,,,,,34.0,,Exceeded,86.1,44.0,D,43.0,42.0,Met,Exceeded,81.8,87.4
2017,340385,Y,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,340390,,ALL,43.0,,D,31.0,,D,46.0,,,,,,,,,,,,,,,,38.0,,NotMet,64.9,44.0,D,48.0,40.0,NotMet,Met,69.5,76.0
2017,340392,,ALL,65.0,,C,73.0,,B,76.0,,95.0,1.0,,,,,,,,,,,,,72.0,,NotMet,69.8,72.0,B,66.0,75.0,NotMet,Exceeded,67.8,87.0
2017,340400,,ALL,37.0,,D,31.0,,F,58.0,,,,,,,,,,,,,,,,37.0,,NotMet,66.8,43.0,D,44.0,39.0,Met,NotMet,72.1,68.7
2017,340403,,ALL,75.0,,B,75.0,,B,82.0,,,,,,,,,,,,,,,,76.0,,Met,81.3,77.0,B,77.0,76.0,Met,Met,84.7,79.5
2017,340406,,ALL,70.0,,B,72.0,,B,86.0,,95.0,1.0,,,,,,,,,,,,,75.0,,Exceeded,90.3,78.0,B,73.0,75.0,Exceeded,Exceeded,86.5,86.8
2017,340416,,ALL,62.0,,C,46.0,,D,68.0,,,,,,,,,,,,,,,,56.0,,Exceeded,87.1,62.0,C,67.0,54.0,Met,Exceeded,83.0,85.2
2017,340420,,ALL,58.0,,C,60.0,,C,73.0,,95.0,1.0,,,,,,,,,,,,,63.0,,Met,83.9,67.0,C,64.0,64.0,Met,Met,84.8,82.5
2017,340424,,ALL,20.0,,F,17.0,,F,22.0,,,,,,,,,,,,,,,,19.0,,NotMet,61.9,28.0,F,28.0,29.0,NotMet,Met,60.8,74.2
2017,340426,,ALL,48.0,,D,48.0,,D,68.0,,,,,,,,,,,,,,,,51.0,,NotMet,64.5,54.0,D,53.0,51.0,Met,NotMet,72.3,64.0
2017,340427,Y,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,340428,,ALL,41.0,,D,32.0,,D,53.0,,,,,,,,,,,,,,,,39.0,,NotMet,66.6,44.0,D,45.0,41.0,NotMet,Met,60.9,77.8
2017,340430,,ALL,38.0,,D,32.0,,D,26.0,,,,,,,,,,,,,,,,34.0,,NotMet,58.8,39.0,F,42.0,41.0,NotMet,Met,58.4,75.1
2017,340432,,ALL,85.0,,A,84.0,,A,95.0,1.0,,,,,,,,,,,,,,,87.0,,Exceeded,96.5,89.0,A+NG,87.0,86.0,Exceeded,Exceeded,93.3,92.5
2017,340436,Y,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,340440,,ALL,84.0,,A,80.0,,B,85.0,,,,,,,,,,,,,,,,83.0,,Met,84.8,83.0,B,85.0,80.0,Exceeded,Met,86.3,80.6
2017,340442,,ALL,73.0,,B,76.0,,B,92.0,,95.0,1.0,,,,,,,,,,,,,79.0,,Exceeded,88.7,81.0,B,75.0,78.0,Met,Exceeded,83.1,86.4
2017,340446,,ALL,,,,,,,,,,,,,,,88.0,,,,95.0,1.0,95.0,1.0,95.0,,,,95.0,A,,,,,,
2017,340447,,ALL,26.0,,F,21.0,,F,18.0,,,,,,,,,,,,,,,,23.0,,Met,79.1,34.0,F,38.0,32.0,Exceeded,Met,85.9,75.3
2017,340448,,ALL,50.0,,C,40.0,,D,74.0,,,,,,,,,,,,,,,,49.0,,Exceeded,93.6,58.0,C,59.0,49.0,Exceeded,Exceeded,92.5,86.1
2017,340452,,ALL,17.0,,F,26.0,,F,50.0,,42.0,,,,,,,,,,,,,,26.0,,NotMet,58.9,33.0,F,25.0,36.0,NotMet,Met,57.6,73.5
2017,340453,,ALL,50.0,,C,52.0,,C,53.0,,,,,,,,,,,,,,,,51.0,,Met,71.8,55.0,C,55.0,57.0,Met,Met,75.5,77.9
2017,340454,,ALL,,,,,,,,,52.0,,55.0,,55.0,,61.0,,75.0,,95.0,1.0,93.0,,68.0,,Met,75.8,70.0,B,,,,,,
2017,340457,,ALL,75.0,,B,68.0,,B,87.0,,,,,,,,,,,,,,,,73.0,,Exceeded,85.6,76.0,B,76.0,71.0,Met,Met,82.2,83.8
2017,340460,,ALL,,,,,,,,,30.0,,36.0,,38.0,,31.0,,68.0,,95.0,1.0,79.0,,52.0,,NotMet,65.4,55.0,C,,,,,,
2017,340462,,ALL,40.0,,D,27.0,,F,17.0,,,,,,,,,,,,,,,,31.0,,NotMet,58.8,37.0,F,44.0,36.0,NotMet,Met,59.6,71.3
2017,340464,,ALL,30.0,,D,36.0,,D,62.0,,87.0,,,,,,,,,,,,,,39.0,,Exceeded,87.5,49.0,D,41.0,45.0,Exceeded,Met,88.4,82.1
2017,340472,,ALL,73.0,,B,70.0,,B,87.0,,,,,,,,,,,,,,,,74.0,,Met,75.5,74.0,B,72.0,72.0,NotMet,Met,69.6,80.2
2017,340476,,ALL,37.0,,D,32.0,,D,53.0,,,,,,,,,,,,,,,,38.0,,NotMet,57.7,42.0,D,41.0,40.0,NotMet,Met,55.3,70.5
2017,340480,,ALL,41.0,,D,54.0,,C,69.0,,76.0,,95.0,1.0,88.0,,,,,,,,,,56.0,,Met,80.2,61.0,C,50.0,60.0,Met,Met,82.7,82.4
2017,340486,,ALL,,,,,,,,,29.0,,34.0,,29.0,,33.0,,80.0,,95.0,1.0,81.0,,50.0,,Met,81.3,56.0,C,,,,,,
2017,340488,,ALL,20.0,,F,20.0,,F,68.0,,49.0,,44.0,,28.0,,39.0,,60.0,,95.0,1.0,87.0,,46.0,,Exceeded,94.4,55.0,C,33.0,33.0,Exceeded,Met,87.2,83.5
2017,340490,,ALL,25.0,,F,24.0,,F,45.0,,,,,,,,,,,,,,,,27.0,,Exceeded,87.0,39.0,F,37.0,36.0,Met,Met,84.7,84.5
2017,340492,,ALL,7.0,,F,17.0,,F,22.0,,81.0,,,,,,,,,,,,,,15.0,,NotMet,53.8,22.0,F,16.0,30.0,NotMet,Met,51.5,78.4
2017,340494,,ALL,67.0,,B,71.0,,B,81.0,,,,,,,,,,,,,,,,71.0,,Exceeded,85.3,74.0,B,71.0,73.0,Met,Met,84.9,83.5
2017,340495,,ALL,,,,,,,,,77.0,,77.0,,76.0,,82.0,,90.0,,95.0,1.0,94.0,,84.0,,Exceeded,86.7,85.0,A+NG,,,,,,
2017,340496,,ALL,,,,,,,,,45.0,,62.0,,63.0,,60.0,,80.0,,95.0,,93.0,,69.0,,Exceeded,93.3,74.0,B,,,,,,
2017,340504,,ALL,53.0,,C,47.0,,D,57.0,,,,,,,,,,,,,,,,51.0,,Met,79.4,57.0,C,59.0,54.0,Met,Met,80.4,81.1
2017,340508,,ALL,66.0,,C,63.0,,C,74.0,,,,,,,,,,,,,,,,66.0,,Exceeded,85.5,70.0,B,69.0,67.0,Met,Met,84.2,83.5
2017,340512,,ALL,85.0,,B,83.0,,B,87.0,,,,,,,,,,,,,,,,84.0,,Met,77.9,83.0,B,81.0,83.0,NotMet,Met,67.6,82.1
2017,340514,,ALL,40.0,,D,41.0,,D,40.0,,,,,,,,,,,,,,,,41.0,,Met,75.4,47.0,D,49.0,47.0,Exceeded,Met,85.3,72.6
2017,340516,,ALL,42.0,,D,47.0,,C,70.0,,89.0,,,,,,,,,,,,,,50.0,,Met,78.4,55.0,C,46.0,55.0,NotMet,Exceeded,61.4,86.5
2017,340520,,ALL,39.0,,D,36.0,,D,56.0,,,,,,,,,,,,,,,,40.0,,Exceeded,89.6,50.0,D,49.0,45.0,Exceeded,Met,89.3,84.3
2017,340528,,ALL,81.0,,B,79.0,,B,85.0,,,,,,,,,,,,,,,,81.0,,Met,70.9,79.0,B,78.0,79.0,NotMet,Met,67.4,79.9
2017,340530,,ALL,31.0,,F,41.0,,D,47.0,,,,,,,,,,,,,,,,37.0,,Met,82.2,46.0,D,39.0,50.0,Met,Exceeded,73.2,86.4
2017,340531,Y,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,340532,,ALL,39.0,,D,42.0,,D,72.0,,,,,,,,,,,,,,,,46.0,,Met,80.6,53.0,D,48.0,49.0,Met,Met,82.2,77.0
2017,340536,,ALL,78.0,,B,82.0,,B,89.0,,,,,,,,,,,,,,,,81.0,,Met,81.5,81.0,B,79.0,81.0,Met,Met,84.8,77.5
2017,340540,,ALL,53.0,,C,52.0,,D,60.0,,,,,,,,,,,,,,,,54.0,,NotMet,65.4,56.0,C,58.0,54.0,Met,NotMet,76.2,65.6
2017,340542,,ALL,,,,,,,,,40.0,,52.0,,51.0,,54.0,,81.0,,95.0,,93.0,,66.0,,Met,83.0,69.0,C,,,,,,
2017,340544,,ALL,32.0,,D,39.0,,D,59.0,,89.0,,,,,,,,,,,,,,41.0,,Met,76.8,48.0,D,42.0,47.0,Met,Met,83.5,75.0
2017,340548,,ALL,48.0,,C,48.0,,D,65.0,,,,,,,,,,,,,,,,51.0,,Met,83.2,57.0,C,56.0,54.0,Met,Met,84.3,79.2
2017,340556,,ALL,,,,,,,,,68.0,,78.0,,80.0,,73.0,,77.0,,95.0,1.0,94.0,,81.0,,Exceeded,100.0,85.0,A+NG,,,,,,
2017,340560,,ALL,89.0,,A,84.0,,B,93.0,,,,,,,,,,,,,,,,88.0,,Met,84.0,87.0,A+NG,89.0,82.0,Exceeded,Met,89.4,75.5
2017,340564,,ALL,34.0,,D,41.0,,D,69.0,,87.0,,,,,,,,,,,,,,44.0,,Exceeded,85.3,52.0,D,44.0,49.0,Exceeded,Met,86.5,80.5
2017,340568,,ALL,19.0,,F,30.0,,D,48.0,,24.0,,30.0,,12.0,,22.0,,40.0,,95.0,1.0,95.0,1.0,37.0,,Met,73.7,44.0,D,32.0,40.0,Met,Met,82.5,81.7
2017,900302,,ALL,93.0,,A,87.0,,A,95.0,1.0,,,,,,,,,,,,,,,91.0,,Exceeded,86.2,90.0,A+NG,91.0,86.0,Met,Met,84.1,80.9
2017,900303,,ALL,93.0,,A,93.0,,A,95.0,,,,,,,,,,,,,,,,93.0,,Met,77.8,90.0,A,90.0,91.0,Met,Met,75.9,82.5
2017,900304,,ALL,51.0,,C,34.0,,D,53.0,,,,,,,,,,,,,,,,43.0,,Exceeded,86.3,52.0,D,57.0,44.0,Met,Exceeded,83.3,86.2
2017,900305,,ALL,92.0,,A,89.0,,A,92.0,,,,,,,,,,,,,,,,91.0,,Exceeded,87.0,90.0,A+NG,89.0,90.0,Met,Exceeded,77.3,90.4
2017,900306,,ALL,43.0,,D,33.0,,D,58.0,,,,,,,,,,,,,,,,40.0,,Exceeded,89.4,50.0,D,52.0,43.0,Exceeded,Exceeded,88.8,85.5
2017,900307,,ALL,75.0,,B,59.0,,C,81.0,,,,,,,,,,,,,,,,69.0,,Met,81.4,71.0,B,73.0,65.0,NotMet,Exceeded,63.9,86.7
2017,900308,,ALL,45.0,,D,44.0,,D,60.0,,95.0,1.0,,,,,,,,,,,,,48.0,,NotMet,55.3,49.0,D,47.0,48.0,NotMet,NotMet,59.4,65.9
2017,900310,,ALL,88.0,,A,84.0,,B,95.0,,95.0,1.0,,,,,,,,,,,,,88.0,,Exceeded,90.2,88.0,A,89.0,83.0,Exceeded,Met,93.4,80.6
2017,900311,,ALL,,,,,,,,,94.0,,90.0,,85.0,,89.0,,90.0,,95.0,1.0,95.0,1.0,92.0,,Exceeded,100.0,94.0,A+NG,,,,,,
2017,900312,,ALL,71.0,,B,71.0,,B,79.0,,,,,,,,,,,,,,,,72.0,,Met,81.2,74.0,B,72.0,74.0,Met,Met,75.7,83.9
2017,900314,,ALL,41.0,,D,37.0,,D,47.0,,95.0,,,,,,,,,,,,,,42.0,,NotMet,65.8,47.0,D,49.0,45.0,Met,Met,80.7,78.5
2017,900316,,ALL,,,,,,,,,47.0,,46.0,,30.0,,39.0,,64.0,,95.0,1.0,81.0,,54.0,,NotMet,60.3,56.0,C,,,,,,
2017,900318,,ALL,71.0,,B,68.0,,B,74.0,,,,,,,,,,,,,,,,70.0,,Met,79.3,72.0,B,74.0,70.0,Exceeded,Met,85.3,76.0
2017,900320,,ALL,77.0,,B,73.0,,B,82.0,,,,,,,,,,,,,,,,76.0,,Met,84.1,78.0,B,78.0,76.0,Met,Exceeded,80.0,88.0
2017,900328,,ALL,91.0,,A,84.0,,B,87.0,,,,,,,,,,,,,,,,88.0,,Met,83.5,87.0,A+NG,89.0,84.0,Met,Met,81.8,83.6
2017,900332,,ALL,63.0,,C,53.0,,C,57.0,,,,,,,,,,,,,,,,58.0,,Met,84.9,63.0,C,68.0,58.0,Exceeded,Met,90.8,79.6
2017,900334,,ALL,91.0,,A,88.0,,A,85.0,,,,,,,,,,,,,,,,89.0,,Met,73.2,86.0,A+NG,87.0,87.0,Met,Met,73.1,83.2
2017,900336,,ALL,,,,,,,,,37.0,,41.0,,24.0,,46.0,,47.0,,95.0,1.0,83.0,,51.0,,NotMet,59.5,53.0,D,,,,,,
2017,900340,,ALL,69.0,,C,66.0,,C,67.0,,,,,,,,,,,,,,,,67.0,,NotMet,64.6,67.0,C,68.0,68.0,NotMet,Met,64.1,77.6
2017,900341,,ALL,65.0,,C,64.0,,C,66.0,,,,,,,,,,,,,,,,65.0,,Met,80.2,68.0,C,68.0,68.0,Met,Met,77.5,83.4
2017,900342,,ALL,,,,,,,,,62.0,,71.0,,68.0,,68.0,,74.0,,95.0,1.0,94.0,,76.0,,Exceeded,92.4,79.0,B,,,,,,
2017,900343,,ALL,67.0,,C,71.0,,B,87.0,,95.0,1.0,,,,,,,,,,,,,73.0,,Met,70.9,72.0,B,69.0,71.0,Met,Met,77.2,72.6
2017,900344,,ALL,,,,,,,,,69.0,,63.0,,53.0,,69.0,,71.0,,95.0,1.0,91.0,,72.0,,Met,73.7,72.0,B,,,,,,
2017,900346,,ALL,59.0,,C,62.0,,C,84.0,,95.0,1.0,,,,,,,,,,,,,65.0,,Met,83.0,68.0,C,64.0,63.0,Exceeded,NotMet,87.5,69.2
2017,900347,,ALL,88.0,,B,79.0,,B,73.0,,,,,,,,,,,,,,,,82.0,,Met,73.7,80.0,B,83.0,80.0,NotMet,Met,65.5,83.3
2017,900348,,ALL,,,,,,,,,79.0,,75.0,,74.0,,77.0,,84.0,,95.0,1.0,95.0,,82.0,,Exceeded,99.5,86.0,A+NG,,,,,,
2017,900350,,ALL,65.0,,C,71.0,,B,86.0,,95.0,1.0,,,,,,,,,,,,,71.0,,Met,81.9,73.0,B,68.0,73.0,Met,Met,79.1,82.1
2017,900351,,ALL,82.0,,B,51.0,,C,79.0,,,,,,,,,,,,,,,,68.0,,Met,77.2,70.0,B,80.0,57.0,Met,Met,70.5,81.8
