year,agency_code,category_code,grade_eoc,avg_size
2019,491320,,03,16
2019,49B000,,NC Math 1,17
2019,49E000,,Biology,20
2019,49E000,,English II,16
2019,49E000,,NC Math 1,20
2019,49E000,,NC Math 3,14
2019,49F000,,Biology,16
2019,49F000,,English II,12
2019,49F000,,NC Math 1,17
2019,49F000,,NC Math 3,15
2019,500302,,07,14
2019,500302,,08,17
2019,500302,,Biology,12
2019,500302,,English II,9
2019,500302,,NC Math 1,19
2019,500302,,NC Math 3,20
2019,500304,,00,16
2019,500304,,01,15
2019,500304,,02,18
2019,500304,,03,16
2019,500304,,04,21
2019,500304,,05,24
2019,500304,,06,20
2019,500304,,07,22
2019,500304,,08,20
2019,500304,,NC Math 1,25
2019,500314,,00,19
2019,500314,,01,17
2019,500314,,02,20
2019,500314,,03,18
2019,500314,,04,23
2019,500314,,05,24
2019,500314,,06,26
2019,500314,,07,20
2019,500314,,08,22
2019,500314,,NC Math 1,25
2019,500316,,00,8
2019,500316,,01,11
2019,500316,,02,12
2019,500316,,03,19
2019,500316,,04,14
2019,500316,,05,23
2019,500316,,06,31
2019,500323,,Biology,11
2019,500323,,English II,15
2019,500323,,NC Math 1,18
2019,500323,,NC Math 3,15
2019,500324,,08,11
2019,500324,,Biology,8
2019,500324,,English II,13
2019,500324,,NC Math 1,15
2019,500332,,00,15
2019,500332,,01,18
2019,500332,,02,15
2019,500332,,03,23
2019,500332,,04,26
2019,500332,,05,25
2019,500332,,06,18
2019,500332,,07,13
2019,500332,,08,14
2019,500332,,NC Math 1,8
2019,500337,,00,16
2019,500337,,01,18
2019,500337,,02,14
2019,500337,,03,17
2019,500337,,04,15
2019,500337,,05,11
2019,500337,,06,11
2019,500337,,07,16
2019,500337,,08,17
2019,500337,,NC Math 1,10
2019,500340,,Biology,20
2019,500340,,English II,21
2019,500340,,NC Math 1,20
2019,500340,,NC Math 3,21
2019,50A000,,NC Math 1,10
2019,50Z000,,NC Math 1,8
2019,510308,,04,21
2019,510310,,05,21
2019,510310,,06,18
2019,510310,,07,22
2019,510310,,08,16
2019,510310,,NC Math 1,28
2019,510324,,Biology,25
2019,510324,,English II,25
2019,510324,,NC Math 1,22
2019,510324,,NC Math 3,27
2019,510325,,Biology,23
2019,510325,,English II,23
2019,510325,,NC Math 1,13
2019,510325,,NC Math 3,20
2019,510326,,00,11
2019,510326,,01,18
2019,510326,,02,15
2019,510326,,03,17
2019,510326,,04,19
2019,510326,,05,26
2019,510327,,Biology,26
2019,510327,,English II,25
2019,510327,,NC Math 1,20
2019,510327,,NC Math 3,24
2019,510328,,00,17
2019,510328,,01,17
2019,510328,,02,20
2019,510328,,03,19
2019,510328,,04,22
2019,510328,,05,24
2019,510329,,06,19
2019,510329,,07,24
2019,510329,,08,21
2019,510329,,NC Math 1,23
2019,510330,,04,18
2019,510330,,05,22
2019,510332,,00,18
2019,510332,,01,17
2019,510332,,02,18
2019,510332,,03,15
2019,510332,,04,21
2019,510332,,05,29
2019,510333,,Biology,24
2019,510333,,English II,23
2019,510333,,NC Math 1,25
2019,510333,,NC Math 3,29
2019,510334,,00,13
2019,510334,,01,10
2019,510334,,02,15
2019,510334,,03,17
2019,510334,,04,18
2019,510334,,05,21
2019,510336,,00,19
2019,510336,,01,15
2019,510336,,02,16
2019,510336,,03,18
2019,510336,,04,26
2019,510336,,05,26
2019,510340,,00,13
2019,510340,,01,16
2019,510340,,02,14
2019,510340,,03,12
2019,510340,,04,21
2019,510340,,05,23
2019,510342,,06,22
2019,510342,,07,18
2019,510342,,08,20
2019,510342,,NC Math 1,19
2019,510343,,00,19
2019,510343,,01,14
2019,510343,,02,15
2019,510343,,03,12
2019,510343,,04,21
2019,510343,,05,20
2019,510344,,06,25
2019,510344,,07,22
2019,510344,,08,25
2019,510344,,NC Math 1,29
2019,510356,,00,14
2019,510356,,01,17
2019,510356,,02,12
2019,510356,,03,15
2019,510356,,04,24
2019,510356,,05,24
2019,510358,,00,19
2019,510358,,01,17
2019,510358,,02,16
2019,510358,,03,18
2019,510358,,04,24
2019,510358,,05,20
2019,510359,,06,24
2019,510359,,07,22
2019,510359,,08,28
2019,510359,,NC Math 1,32
2019,510360,,00,14
2019,510360,,01,12
2019,510360,,02,10
2019,510360,,03,12
2019,510360,,04,21
2019,510360,,05,18
2019,510360,,06,24
2019,510360,,07,23
2019,510360,,08,16
2019,510360,,NC Math 1,29
2019,510364,,06,25
2019,510364,,07,25
2019,510364,,08,27
2019,510364,,NC Math 1,35
2019,510367,,Biology,15
2019,510367,,English II,17
2019,510367,,NC Math 1,10
2019,510367,,NC Math 3,18
2019,510368,,Biology,22
2019,510368,,English II,22
2019,510368,,NC Math 1,17
2019,510368,,NC Math 3,20
2019,510372,,00,15
2019,510372,,01,14
2019,510372,,02,19
2019,510372,,03,21
2019,510372,,04,18
2019,510372,,05,20
2019,510373,,00,20
2019,510373,,01,13
2019,510373,,02,16
2019,510373,,03,14
2019,510373,,04,19
2019,510373,,05,24
2019,510374,,00,12
2019,510374,,01,15
2019,510374,,02,12
2019,510374,,03,15
2019,510374,,04,23
2019,510374,,05,26
2019,510376,,06,28
2019,510376,,07,28
2019,510376,,08,24
2019,510376,,Biology,23
2019,510376,,English II,21
2019,510376,,NC Math 1,23
2019,510376,,NC Math 3,20
2019,510377,,00,16
2019,510377,,01,20
2019,510377,,02,18
2019,510377,,03,18
2019,510377,,04,24
2019,510377,,05,27
2019,510378,,00,13
2019,510378,,01,17
2019,510378,,02,19
2019,510378,,03,17
2019,510378,,04,24
2019,510378,,05,24
2019,510379,,06,19
2019,510379,,07,21
2019,510379,,08,23
2019,510379,,NC Math 1,28
2019,510382,,06,25
2019,510382,,07,24
2019,510388,,00,13
2019,510388,,01,11
2019,510388,,02,13
2019,510388,,03,13
2019,510388,,04,13
2019,510390,,05,23
2019,510390,,06,23
2019,510390,,07,19
2019,510390,,08,25
2019,510390,,NC Math 1,28
2019,510396,,04,18
2019,510396,,05,14
2019,510397,,06,21
2019,510397,,07,17
2019,510397,,08,19
2019,510397,,NC Math 1,24
2019,510399,,Biology,18
2019,510399,,English II,19
2019,510399,,NC Math 1,22
2019,510399,,NC Math 3,25
2019,510402,,Biology,12
2019,510402,,English II,12
2019,510402,,NC Math 1,17
2019,510402,,NC Math 3,12
2019,510404,,00,14
2019,510404,,01,16
2019,510404,,02,14
2019,510404,,03,14
2019,510404,,04,18
2019,510404,,05,11
2019,510406,,Biology,22
2019,510406,,English II,20
2019,510406,,NC Math 1,14
2019,510406,,NC Math 3,22
2019,510408,,00,14
2019,510408,,01,14
2019,510408,,02,13
2019,510408,,03,16
2019,510408,,04,20
2019,510408,,05,22
2019,510410,,00,20
2019,510410,,01,20
2019,510410,,02,16
2019,510410,,03,18
2019,510410,,04,26
2019,510410,,05,24
2019,510411,,06,23
2019,510411,,07,25
2019,510411,,08,21
2019,510411,,NC Math 1,24
2019,510412,,06,21
2019,510412,,07,22
2019,510412,,08,22
2019,510412,,NC Math 1,30
2019,510414,,00,16
2019,510414,,01,15
2019,510414,,02,15
2019,510414,,03,25
2019,510414,,04,22
2019,510414,,05,25
2019,51A000,,Biology,17
2019,51A000,,English II,21
2019,51A000,,NC Math 1,20
2019,51A000,,NC Math 3,16
2019,520304,,04,21
2019,520304,,05,20
2019,520304,,06,19
2019,520308,,04,25
2019,520308,,05,16
2019,520308,,06,27
2019,520320,,Biology,14
2019,520320,,English II,16
2019,520320,,NC Math 1,17
2019,520320,,NC Math 3,18
2019,520324,,07,15
2019,520324,,08,20
2019,520324,,NC Math 1,19
2019,520328,,04,21
2019,520328,,05,17
2019,520328,,06,19
2019,520336,,00,7
2019,520336,,01,14
2019,520336,,02,12
2019,520336,,03,12
2019,520336,,04,14
2019,520336,,05,18
2019,520336,,06,13
2019,530302,,00,16
2019,530302,,01,12
2019,530302,,02,12
2019,530302,,03,12
2019,530302,,04,15
2019,530302,,05,22
2019,530306,,07,9
2019,530306,,08,7
2019,530306,,Biology,9
2019,530306,,English II,9
2019,530306,,NC Math 1,8
2019,530306,,NC Math 3,5
2019,530308,,00,9
2019,530308,,01,17
2019,530308,,02,11
2019,530308,,03,21
2019,530308,,04,19
2019,530308,,05,22
2019,530312,,00,16
2019,530312,,01,13
2019,530312,,02,13
2019,530312,,03,15
2019,530312,,04,13
2019,530312,,05,20
2019,530314,,06,26
2019,530314,,07,21
2019,530314,,08,20
2019,530314,,NC Math 1,29
2019,530320,,00,10
2019,530320,,01,8
2019,530320,,02,7
2019,530320,,03,10
2019,530320,,04,18
2019,530320,,05,19
2019,530335,,Biology,25
2019,530335,,English II,27
2019,530335,,NC Math 1,20
2019,530335,,NC Math 3,19
2019,530336,,Biology,16
2019,530336,,English II,17
2019,530336,,NC Math 1,20
2019,530336,,NC Math 3,27
2019,530340,,00,15
2019,530340,,01,16
2019,530340,,02,14
2019,530340,,03,10
2019,530340,,04,17
2019,530340,,05,23
2019,530341,,06,26
2019,530341,,07,23
2019,530341,,08,24
2019,530341,,NC Math 1,24
2019,530343,,Biology,19
2019,530343,,English II,20
2019,530343,,NC Math 1,18
2019,530343,,NC Math 3,20
2019,530346,,00,10
2019,530346,,01,14
2019,530346,,02,13
2019,530346,,03,15
2019,530346,,04,16
2019,530346,,05,16
2019,530354,,00,16
2019,530354,,01,12
2019,530354,,02,13
2019,530354,,03,17
2019,530354,,04,22
2019,530354,,05,24
2019,530356,,06,14
2019,530356,,07,15
2019,530356,,08,22
2019,530356,,NC Math 1,19
2019,540304,,00,12
2019,540304,,01,14
2019,540304,,02,16
2019,540304,,03,12
2019,540304,,04,20
2019,540304,,05,22
2019,540308,,00,20
2019,540308,,01,12
2019,540308,,02,13
2019,540308,,03,13
2019,540308,,04,19
2019,540308,,05,22
2019,540308,,06,25
2019,540308,,07,23
2019,540308,,08,22
2019,540308,,NC Math 1,24
2019,540312,,06,22
2019,540312,,07,23
2019,540312,,08,21
2019,540312,,NC Math 1,31
2019,540315,,Biology,14
2019,540315,,English II,15
2019,540315,,NC Math 1,16
2019,540315,,NC Math 3,17
2019,540316,,00,18
2019,540316,,01,14
2019,540316,,02,13
2019,540316,,03,11
2019,540316,,04,20
2019,540316,,05,20
2019,540317,,Biology,10
2019,540317,,English II,15
2019,540317,,NC Math 1,9
2019,540317,,NC Math 3,13
2019,540318,,Biology,9
2019,540318,,English II,8
2019,540318,,NC Math 1,5
2019,540318,,NC Math 3,5
2019,540320,,00,19
2019,540320,,01,17
2019,540320,,02,18
2019,540320,,03,15
2019,540320,,04,21
2019,540320,,05,20
2019,540324,,Biology,20
2019,540324,,English II,21
2019,540324,,NC Math 1,20
2019,540324,,NC Math 3,25
2019,540325,,00,21
2019,540325,,01,15
2019,540325,,02,15
2019,540325,,03,17
2019,540325,,04,15
2019,540325,,05,26
2019,540326,,00,20
2019,540326,,01,15
2019,540326,,02,13
2019,540326,,03,15
2019,540326,,04,18
2019,540326,,05,20
2019,540328,,00,14
2019,540328,,01,17
2019,540328,,02,14
2019,540328,,03,13
2019,540328,,04,18
2019,540328,,05,18
2019,540330,,06,21
2019,540330,,07,29
2019,540330,,08,19
2019,540336,,Biology,16
2019,540336,,English II,19
2019,540336,,NC Math 1,16
2019,540336,,NC Math 3,23
2019,540338,,00,19
2019,540338,,01,14
2019,540338,,02,18
2019,540338,,03,27
2019,540338,,04,19
2019,540338,,05,18
2019,540340,,00,21
2019,540340,,01,15
2019,540340,,02,15
2019,540340,,03,14
2019,540340,,04,24
2019,540340,,05,20
2019,540344,,06,25
2019,540344,,07,25
2019,540344,,08,25
2019,540344,,NC Math 1,29
2019,550308,,08,5
2019,550308,,NC Math 1,5
2019,550312,,00,17
2019,550312,,01,18
2019,550312,,02,17
2019,550312,,03,17
2019,550312,,04,16
2019,550312,,05,21
2019,550314,,00,17
2019,550314,,01,18
2019,550314,,02,20
2019,550314,,03,17
2019,550314,,04,27
2019,550314,,05,25
2019,550316,,00,17
2019,550316,,01,17
2019,550316,,02,15
2019,550316,,03,19
2019,550316,,04,29
2019,550316,,05,22
2019,550320,,Biology,20
2019,550320,,English II,20
2019,550320,,NC Math 1,19
2019,550320,,NC Math 3,22
2019,550322,,06,26
2019,550322,,07,26
2019,550322,,08,23
2019,550322,,NC Math 1,27
2019,550328,,00,15
2019,550328,,01,17
2019,550328,,02,17
2019,550328,,03,17
2019,550328,,04,22
2019,550328,,05,21
2019,550332,,Biology,20
2019,550332,,English II,15
2019,550332,,NC Math 1,16
2019,550332,,NC Math 3,23
2019,550334,,06,20
2019,550334,,07,20
2019,550334,,08,19
2019,550334,,NC Math 1,22
2019,550336,,00,14
2019,550336,,01,12
2019,550336,,02,17
2019,550336,,03,20
2019,550336,,04,20
2019,550336,,05,21
2019,550340,,00,15
2019,550340,,01,15
2019,550340,,02,11
2019,550340,,03,17
2019,550340,,04,21
2019,550340,,05,23
2019,550342,,00,19
2019,550342,,01,17
2019,550342,,02,19
2019,550342,,03,20
2019,550342,,04,17
2019,550342,,05,20
2019,550344,,Biology,21
2019,550344,,English II,26
2019,550344,,NC Math 1,29
2019,550344,,NC Math 3,31
2019,550348,,00,16
2019,550348,,01,16
2019,550348,,02,16
2019,550349,,03,15
2019,550349,,04,24
2019,550349,,05,23
2019,550350,,06,21
2019,550350,,07,26
2019,550350,,08,24
2019,550350,,NC Math 1,26
2019,550356,,00,18
2019,550356,,01,19
2019,550356,,02,19
2019,550356,,03,20
2019,550356,,04,27
2019,550356,,05,27
2019,550360,,00,18
2019,550360,,01,13
2019,550360,,02,16
2019,550360,,03,17
2019,550360,,04,22
2019,550360,,05,20
2019,550362,,00,18
2019,550362,,01,20
2019,550362,,02,18
2019,550362,,03,22
2019,550362,,04,25
2019,550362,,05,26
2019,550364,,00,12
2019,550364,,01,17
2019,550364,,02,19
2019,550364,,03,13
2019,550364,,04,20
2019,550364,,05,21
2019,550368,,Biology,18
2019,550368,,English II,18
2019,550368,,NC Math 1,22
2019,550368,,NC Math 3,23
2019,550372,,06,23
2019,550372,,07,17
2019,550372,,08,24
2019,550372,,NC Math 1,20
2019,55A000,,Biology,19
2019,55A000,,English II,24
2019,55A000,,NC Math 1,24
2019,55A000,,NC Math 3,14
2019,560304,,04,25
2019,560316,,04,19
2019,560320,,Biology,18
2019,560320,,English II,21
2019,560320,,NC Math 1,17
2019,560320,,NC Math 3,17
2019,560324,,04,13
2019,560324,,05,16
2019,560324,,06,17
2019,560324,,07,7
2019,560324,,08,5
2019,560324,,Biology,13
2019,560324,,English II,16
2019,560324,,NC Math 1,19
2019,560324,,NC Math 3,9
2019,560328,,04,23
2019,560329,,Biology,12
2019,560329,,English II,10
2019,560329,,NC Math 1,11
2019,560329,,NC Math 3,17
2019,560330,,07,20
2019,560330,,08,18
2019,560330,,NC Math 1,23
2019,560331,,05,21
2019,560331,,06,23
2019,560332,,05,10
2019,560332,,06,5
2019,560332,,07,6
2019,560332,,Biology,6
2019,560332,,English II,6
2019,560332,,NC Math 1,8
2019,560332,,NC Math 3,5
2019,560338,,04,19
2019,560350,,07,7
2019,560350,,Biology,11
2019,560350,,English II,12
2019,560350,,NC Math 1,9
2019,570306,,00,19
2019,570306,,01,19
2019,570306,,02,19
2019,570306,,03,16
2019,570306,,04,17
2019,570306,,05,21
2019,570312,,00,18
2019,570312,,01,21
2019,570312,,02,21
2019,570312,,03,12
2019,570312,,04,22
2019,570312,,05,25
2019,570317,,Biology,17
2019,570317,,English II,19
2019,570317,,NC Math 1,18
2019,570317,,NC Math 3,19
2019,570318,,Biology,14
2019,570318,,English II,14
2019,570318,,NC Math 1,12
2019,570318,,NC Math 3,17
2019,570319,,06,19
2019,570319,,07,20
2019,570319,,08,20
2019,570319,,NC Math 1,25
2019,570320,,00,19
2019,570320,,01,15
2019,570320,,02,22
2019,570320,,03,18
2019,570320,,04,20
2019,570320,,05,18
2019,580308,,00,50
2019,580308,,01,20
2019,580308,,02,26
2019,580312,,03,16
2019,580312,,04,19
2019,580312,,05,16
2019,580316,,00,21
2019,580316,,01,16
2019,580316,,02,17
2019,580316,,03,16
2019,580316,,04,18
2019,580316,,05,22
2019,580324,,00,14
2019,580324,,01,15
2019,580324,,02,16
2019,580324,,03,18
2019,580324,,04,16
2019,580324,,05,23
2019,580344,,06,16
2019,580344,,07,18
2019,580344,,08,12
2019,580344,,Biology,16
2019,580344,,English II,17
2019,580344,,NC Math 1,15
2019,580344,,NC Math 3,18
2019,580356,,00,17
2019,580356,,01,14
2019,580356,,02,16
2019,580356,,03,20
2019,580356,,04,20
2019,580356,,05,21
2019,580368,,Biology,16
2019,580368,,English II,18
2019,580368,,NC Math 1,15
2019,580368,,NC Math 3,18
2019,580372,,06,23
2019,580372,,07,24
2019,580372,,08,14
2019,580372,,NC Math 1,20
2019,58B000,,Biology,10
2019,58B000,,English II,9
2019,58B000,,NC Math 1,18
2019,58B000,,NC Math 3,14
2019,590306,,00,22
2019,590306,,01,14
2019,590306,,02,17
2019,590306,,03,15
2019,590306,,04,16
2019,590306,,05,17
2019,590310,,06,19
2019,590310,,07,21
2019,590310,,08,17
2019,590310,,NC Math 1,20
2019,590316,,00,15
2019,590316,,01,15
2019,590316,,02,16
2019,590316,,03,21
2019,590316,,04,24
2019,590316,,05,21
2019,590320,,00,19
2019,590320,,01,18
2019,590320,,02,15
2019,590320,,03,16
2019,590320,,04,22
2019,590320,,05,22
2019,590326,,Biology,6
2019,590326,,English II,6
2019,590326,,NC Math 1,10
2019,590326,,NC Math 3,7
2019,590328,,Biology,19
2019,590328,,English II,16
2019,590328,,NC Math 1,16
2019,590328,,NC Math 3,17
2019,590330,,Biology,17
2019,590330,,English II,21
2019,590330,,NC Math 1,20
2019,590330,,NC Math 3,23
2019,590332,,00,18
2019,590332,,01,13
2019,590332,,02,15
2019,590332,,03,14
2019,590332,,04,18
2019,590332,,05,20
2019,590336,,00,14
2019,590336,,01,18
2019,590336,,02,15
2019,590336,,03,16
2019,590336,,04,11
2019,590336,,05,23
2019,590340,,00,15
2019,590340,,01,13
2019,590340,,02,15
2019,590340,,03,18
2019,590340,,04,17
2019,590340,,05,18
2019,590344,,00,14
2019,590344,,01,12
2019,590344,,02,11
2019,590344,,03,15
2019,590344,,04,23
2019,590344,,05,20
2019,590352,,00,9
2019,590352,,01,11
2019,590352,,02,8
2019,590352,,03,15
2019,590352,,04,17
2019,590352,,05,14
2019,590356,,06,20
2019,590356,,07,23
2019,590356,,08,27
2019,590356,,NC Math 1,23
2019,590393,,06,13
2019,590393,,07,11
2019,590393,,08,14
2019,590393,,NC Math 1,11
2019,600300,,04,18
2019,600300,,05,28
2019,600301,,06,21
2019,600301,,07,23
2019,600301,,08,22
2019,600301,,NC Math 1,28
2019,600302,,Biology,30
2019,600302,,English II,27
2019,600302,,NC Math 1,20
2019,600302,,NC Math 3,28
2019,600303,,00,17
2019,600303,,01,24
2019,600303,,02,24
2019,600303,,03,26
2019,600303,,04,19
2019,600303,,06,22
2019,600305,,06,26
2019,600305,,07,27
2019,600305,,08,23
2019,600305,,NC Math 1,32
2019,600308,,04,24
2019,600308,,05,17
2019,600311,,04,17
2019,600311,,05,25
2019,600311,,06,17
2019,600311,,07,16
2019,600311,,08,18
2019,600312,,Biology,24
2019,600312,,English II,25
2019,600312,,NC Math 1,23
2019,600312,,NC Math 3,28
2019,600313,,06,21
2019,600313,,07,18
2019,600313,,08,20
2019,600313,,NC Math 1,31
2019,600314,,00,19
2019,600314,,01,18
2019,600314,,02,21
2019,600314,,03,20
2019,600314,,04,26
2019,600314,,05,25
2019,600316,,00,17
2019,600316,,01,15
2019,600316,,02,14
2019,600316,,03,14
2019,600316,,04,19
2019,600316,,05,21
2019,600317,,06,26
2019,600317,,07,23
2019,600317,,08,24
2019,600317,,NC Math 1,26
2019,600318,,00,19
2019,600318,,01,18
2019,600318,,02,17
2019,600318,,03,19
2019,600318,,04,24
2019,600318,,05,23
2019,600319,,00,18
2019,600319,,01,18
2019,600319,,02,14
2019,600319,,03,17
2019,600319,,04,14
2019,600319,,05,21
2019,600319,,06,14
2019,600319,,07,19
2019,600319,,08,17
2019,600319,,NC Math 1,23
2019,600322,,04,28
2019,600322,,05,30
2019,600328,,04,24
2019,600328,,05,22
2019,600329,,04,20
2019,600329,,05,18
2019,600333,,06,25
2019,600333,,07,24
2019,600333,,08,25
2019,600333,,NC Math 1,29
2019,600334,,Biology,9
2019,600334,,NC Math 3,17
2019,600336,,00,10
2019,600336,,01,9
2019,600336,,02,8
2019,600336,,03,6
2019,600336,,04,8
2019,600336,,05,9
2019,600336,,06,6
2019,600338,,00,21
2019,600338,,01,20
2019,600338,,02,20
2019,600338,,03,20
2019,600338,,04,26
2019,600338,,05,30
2019,600341,,06,19
2019,600341,,07,17
2019,600341,,08,18
2019,600341,,Biology,17
2019,600341,,English II,18
2019,600341,,NC Math 1,21
2019,600341,,NC Math 3,19
2019,600344,,00,23
2019,600344,,01,24
2019,600344,,02,22
2019,600344,,03,22
2019,600344,,04,24
2019,600344,,05,22
2019,600344,,06,10
2019,600344,,07,20
2019,600344,,08,19
2019,600344,,NC Math 1,17
2019,600345,,06,27
2019,600345,,07,28
2019,600345,,08,29
2019,600345,,NC Math 1,30
2019,600346,,00,18
2019,600346,,01,18
2019,600346,,02,20
2019,600346,,03,21
2019,600346,,04,27
2019,600346,,05,26
2019,600349,,03,18
2019,600349,,04,20
2019,600349,,05,23
2019,600351,,06,19
2019,600351,,07,22
2019,600351,,08,24
2019,600351,,NC Math 1,21
2019,600352,,00,19
2019,600352,,01,19
2019,600352,,02,21
2019,600352,,03,19
2019,600352,,04,28
2019,600352,,05,24
2019,600353,,06,28
2019,600353,,07,29
2019,600353,,08,28
2019,600353,,NC Math 1,27
2019,600357,,00,20
2019,600357,,01,19
2019,600357,,02,19
2019,600357,,03,20
2019,600357,,04,25
2019,600357,,05,17
2019,600361,,Biology,26
2019,600361,,English II,23
2019,600361,,NC Math 1,24
2019,600361,,NC Math 3,27
2019,600362,,00,19
2019,600362,,01,19
2019,600362,,02,16
2019,600362,,03,18
2019,600362,,04,18
2019,600362,,05,20
2019,600365,,00,16
2019,600365,,01,20
2019,600365,,02,17
2019,600365,,03,16
2019,600365,,04,16
2019,600365,,05,23
2019,600366,,00,14
2019,600366,,01,15
2019,600366,,02,21
2019,600366,,03,23
2019,600366,,04,24
2019,600366,,05,21
2019,600366,,06,12
2019,600366,,07,13
2019,600366,,08,16
2019,600366,,NC Math 1,20
2019,600367,,03,18
2019,600367,,04,22
2019,600367,,05,21
2019,600368,,00,21
2019,600368,,01,21
2019,600368,,02,22
2019,600368,,03,21
2019,600368,,04,19
2019,600368,,05,25
2019,600369,,00,19
2019,600369,,01,20
2019,600369,,02,21
2019,600369,,03,23
2019,600369,,04,26
2019,600369,,05,24
2019,600374,,04,18
2019,600374,,05,12
2019,600374,,06,16
2019,600374,,07,15
2019,600374,,08,16
2019,600374,,NC Math 1,13
2019,600377,,Biology,23
2019,600377,,English II,25
2019,600377,,NC Math 1,21
2019,600377,,NC Math 3,29
2019,600379,,00,21
2019,600379,,01,21
2019,600379,,02,22
2019,600379,,03,60
2019,600379,,04,25
2019,600379,,05,19
2019,600381,,06,21
2019,600381,,07,24
2019,600381,,08,24
2019,600381,,NC Math 1,28
2019,600382,,00,19
2019,600382,,01,19
2019,600382,,02,19
2019,600382,,03,19
2019,600382,,04,27
2019,600382,,05,19
2019,600383,,00,19
2019,600383,,01,21
2019,600383,,02,21
2019,600383,,03,19
2019,600383,,04,24
2019,600383,,05,27
2019,600384,,00,19
2019,600384,,01,20
2019,600384,,02,20
2019,600384,,03,20
2019,600384,,04,24
2019,600384,,05,23
2019,600385,,00,19
2019,600385,,01,19
2019,600385,,02,19
2019,600385,,03,20
2019,600385,,04,27
2019,600385,,05,23
2019,600386,,Biology,17
2019,600386,,English II,23
2019,600386,,NC Math 1,20
2019,600386,,NC Math 3,19
2019,600392,,00,17
2019,600392,,01,21
2019,600392,,02,18
2019,600392,,03,18
2019,600392,,04,27
2019,600392,,05,24
2019,600394,,06,24
2019,600394,,07,22
2019,600394,,08,23
2019,600394,,NC Math 1,28
2019,600397,,Biology,17
2019,600397,,English II,16
2019,600397,,NC Math 1,22
2019,600397,,NC Math 3,27
2019,600398,,04,22
2019,600398,,05,21
2019,600399,,06,21
2019,600399,,07,26
2019,600399,,08,26
2019,600399,,NC Math 1,37
2019,600404,,Biology,10
2019,600404,,NC Math 3,9
2019,600405,,Biology,20
2019,600405,,English II,20
2019,600405,,NC Math 1,21
2019,600405,,NC Math 3,23
2019,600406,,04,24
2019,600406,,05,27
2019,600408,,00,18
2019,600408,,01,20
2019,600408,,02,17
2019,600408,,03,17
2019,600408,,04,21
2019,600408,,05,30
2019,600409,,04,22
2019,600409,,05,26
2019,600410,,00,17
2019,600410,,01,14
2019,600410,,02,16
2019,600410,,03,10
2019,600410,,04,16
2019,600410,,05,16
2019,600411,,00,18
2019,600411,,01,21
2019,600411,,02,20
2019,600411,,03,21
2019,600411,,04,24
2019,600411,,05,27
2019,600412,,04,17
2019,600412,,05,26
2019,600413,,00,9
2019,600413,,01,11
2019,600413,,02,9
2019,600413,,03,12
2019,600413,,04,9
2019,600413,,05,15
2019,600413,,06,10
2019,600414,,00,15
2019,600414,,01,16
2019,600414,,02,21
2019,600414,,03,17
2019,600414,,04,10
2019,600414,,05,12
2019,600415,,Biology,24
2019,600415,,English II,24
2019,600415,,NC Math 1,25
2019,600415,,NC Math 3,26
2019,600416,,00,15
2019,600416,,01,13
2019,600416,,02,14
2019,600416,,03,19
2019,600416,,04,19
2019,600416,,05,22
2019,600418,,00,16
2019,600418,,01,16
2019,600418,,02,13
2019,600418,,03,13
2019,600418,,04,21
2019,600418,,05,19
2019,600420,,00,19
2019,600420,,01,19
2019,600420,,02,19
2019,600420,,03,20
2019,600420,,04,26
2019,600420,,05,25
2019,600422,,04,16
2019,600422,,05,21
2019,600424,,04,21
2019,600424,,05,20
2019,600426,,Biology,22
2019,600426,,English II,23
2019,600426,,NC Math 1,22
2019,600426,,NC Math 3,27
2019,600428,,06,19
2019,600428,,07,14
2019,600428,,08,21
2019,600428,,NC Math 1,25
2019,600429,,05,23
2019,600429,,06,22
2019,600429,,07,31
2019,600429,,08,27
2019,600429,,NC Math 1,27
2019,600431,,06,28
2019,600431,,07,29
2019,600431,,08,29
2019,600431,,NC Math 1,30
2019,600432,,00,18
2019,600432,,01,18
2019,600432,,02,17
2019,600432,,03,20
2019,600432,,04,26
2019,600432,,05,23
2019,600433,,00,21
2019,600433,,01,22
2019,600433,,02,20
2019,600433,,03,38
2019,600433,,04,27
2019,600433,,05,26
2019,600434,,06,23
2019,600434,,07,23
2019,600434,,08,23
2019,600434,,NC Math 1,34
2019,600435,,00,9
2019,600435,,01,6
2019,600435,,02,8
2019,600435,,03,7
2019,600435,,04,11
2019,600436,,04,24
2019,600436,,05,25
2019,600437,,04,27
2019,600437,,05,28
2019,600438,,00,17
2019,600438,,01,19
2019,600438,,02,21
2019,600438,,03,19
2019,600438,,04,25
2019,600438,,05,24
2019,600439,,08,5
2019,600439,,Biology,16
2019,600439,,English II,12
2019,600439,,NC Math 1,20
2019,600439,,NC Math 3,8
2019,600440,,04,19
2019,600440,,05,18
2019,600442,,00,17
2019,600442,,01,19
2019,600442,,02,20
2019,600442,,03,18
2019,600442,,04,22
2019,600442,,05,27
2019,600443,,Biology,17
2019,600443,,NC Math 3,16
2019,600444,,00,19
2019,600444,,01,17
2019,600444,,02,19
2019,600444,,03,21
2019,600444,,04,15
2019,600444,,05,15
2019,600445,,Biology,24
2019,600445,,English II,22
2019,600445,,NC Math 1,24
2019,600445,,NC Math 3,29
2019,600446,,00,16
2019,600446,,01,19
2019,600446,,02,18
2019,600446,,03,21
2019,600446,,04,17
