title1_type_flg,clp_ind_flg,summer_program_flg,student_num,lea_avg_student_num,st_avg_student_num,Grad_project_status,stem_flg,Avg_Class_Size_06,Avg_Class_Size_07,Avg_Class_Size_08,Avg_Class_Size_MathI,Avg_Dist_Size_06,Avg_Dist_Size_07,Avg_Dist_Size_08,Avg_Dist_Size_Biology,lea_total_expense_num,lea_salary_expense_pct,lea_benefits_expense_pct,lea_services_expense_pct,lea_supplies_expense_pct,lea_instruct_equip_exp_pct,lea_federal_perpupil_num,lea_local_perpupil_num,lea_state_perpupil_num,SPG Score,Reading  SPG Score,Math SPG Score,EVAAS Growth Score,Science Score,Math I Score,lea_sat_avg_score_num,lea_sat_participation_pct,lea_ap_participation_pct,lea_ap_pct_3_or_above,lea_ib_pct_4_or_above,avg_daily_attend_pct,crime_per_c_num,short_susp_per_c_num,long_susp_per_c_num,expelled_per_c_num,stud_internet_comp_num,lea_avg_daily_attend_pct,lea_crime_per_c_num,lea_short_susp_per_c_num,lea_long_susp_per_c_num,lea_expelled_per_c_num,lea_stud_internet_comp_num,st_avg_daily_attend_pct,st_crime_per_c_num,digital_media_pct,avg_age_media_collection,books_per_student,lea_books_per_student,wap_num,wap_per_classroom,lea_wap_num,lea_wap_per_classroom,flicensed_teach_pct,tchyrs_0thru3_pct,tchyrs_4thru10_pct,tchyrs_11plus_pct,nbpts_num,advance_dgr_pct,_1yr_tchr_trnovr_pct,lateral_teach_pct,highqual_class_pct,lea_flicensed_teach_pct,lea_tchyrs_0thru3_pct,lea_tchyrs_4thru10_pct,lea_tchyrs_11plus_pct,lea_nbpts_num,lea_advance_dgr_pct,lea_1yr_tchr_trnovr_pct,lea_emer_prov_teach_pct,lea_highqual_class_pct,lea_highqual_class_hp_pct,lea_highqual_class_lp_pct,lea_highqual_class_all_pct,lea_not_highqual_class_hp_pct,lea_not_highqual_class_lp_pct,st_flicensed_teach_pct,st_tchyrs_0thru3_pct,st_tchyrs_4thru10_pct,st_tchyrs_11plus_pct,st_advance_dgr_pct,Dist_Prin_Exp_Pct_0_3_Years,Dist_Prin_Exp_Pct_4_10_Years,Dist_Prin_Exp_Pct_10+_Years,All_EOC_Subjects_CACR,EOG_Gr6_CACR,EOG_Gr7_CACR,EOG_Gr8_CACR,EOG_Science_Grades_5&8_CACR,Indian Male,Asian Male,Hispanic Male,Black Male,White Male,Pacific Island Male,Pacific Island Female,Two or  More Male,Two or  More Female,Pacific Island,White_Pct,Majority_Minority,category_cd_T,calendar_only_txt_Year-Round Calendar,esea_status_Esea_Pass,esea_status_Non_Esea,SPG Grade_A+NG,SPG Grade_B,SPG Grade_C,SPG Grade_D,SPG Grade_F,Reading SPG Grade_B,Reading SPG Grade_C,Reading SPG Grade_D,Reading SPG Grade_F,Math SPG Grade_B,Math SPG Grade_C,Math SPG Grade_D,Math SPG Grade_F,EVAAS Growth Status_Met,EVAAS Growth Status_NotMet,State Gap Compared_Y,Byod_Yes,1_to_1_access_Yes
False,False,False,502.0,518.0,634,False,False,27.0,27.0,26.0,28.0,22.0,22.0,23.0,20.0,7974.83,0.625,0.215,0.087,0.067,0.006,923.73,1816.63,5234.47,66.0,61.0,65.0,68.1,82.0,100.0,1026.0,0.51,0.2,0.51,0.95,0.9520000000000001,0.8,6.77,0.2,0.0,0.89,0.955,0.94,15.71,0.02,0.0,1.17,0.951,0.83,0.01,2002.0,19.8,15.21,54.0,1.13,1504.0,1.07,0.963,0.259,0.185,0.556,7.0,0.29600000000000004,0.201,0.037000000000000005,1.0,0.9540000000000001,0.17800000000000002,0.23800000000000002,0.584,5.0,0.29600000000000004,0.14800000000000002,0.006999999999999999,0.9790000000000001,0.981,0.996,0.993,0.019,0.004,0.9229999999999999,0.244,0.251,0.506,0.268,0.444,0.5,0.055999999999999994,100.0,57.3,54.7,62.6,83.1,0.0,4.0,25.0,15.0,206.0,0.0,1.0,5.0,5.0,1.0,0.787878788,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
False,False,True,446.0,518.0,634,False,False,24.0,24.0,25.0,24.0,22.0,22.0,23.0,20.0,7974.83,0.625,0.215,0.087,0.067,0.006,923.73,1816.63,5234.47,90.0,90.0,89.0,70.2,100.0,100.0,1026.0,0.51,0.2,0.51,0.95,0.9690000000000001,0.0,2.47,0.0,0.0,0.94,0.955,0.94,15.71,0.02,0.0,1.17,0.951,0.83,0.02,2006.0,9.02,15.21,40.0,1.43,1504.0,1.07,0.922,0.115,0.308,0.5770000000000001,5.0,0.5,0.131,0.039,0.9470000000000001,0.9540000000000001,0.17800000000000002,0.23800000000000002,0.584,5.0,0.29600000000000004,0.14800000000000002,0.006999999999999999,0.9790000000000001,0.981,0.996,0.993,0.019,0.004,0.9229999999999999,0.244,0.251,0.506,0.268,0.444,0.5,0.055999999999999994,100.0,87.5,94.6,93.2,100.0,0.0,22.0,11.0,6.0,177.0,0.0,0.0,7.0,4.0,0.0,0.808463252,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
False,False,False,384.0,518.0,634,False,False,24.0,20.0,17.0,18.0,22.0,22.0,23.0,20.0,7974.83,0.625,0.215,0.087,0.067,0.006,923.73,1816.63,5234.47,88.0,87.0,84.0,88.1,100.0,81.0,1026.0,0.51,0.2,0.51,0.95,0.9690000000000001,0.0,0.26,0.0,0.0,0.96,0.955,0.94,15.71,0.02,0.0,1.17,0.951,0.83,0.34,2007.0,13.45,15.21,39.0,1.39,1504.0,1.07,0.96,0.08,0.32,0.6,4.0,0.24,0.036000000000000004,0.04,1.0,0.9540000000000001,0.17800000000000002,0.23800000000000002,0.584,5.0,0.29600000000000004,0.14800000000000002,0.006999999999999999,0.9790000000000001,0.981,0.996,0.993,0.019,0.004,0.9229999999999999,0.244,0.251,0.506,0.268,0.444,0.5,0.055999999999999994,81.3,87.4,86.5,85.4,100.0,2.0,7.0,10.0,5.0,150.0,0.0,0.0,7.0,7.0,0.0,0.769417476,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
False,False,False,586.0,518.0,634,False,False,21.0,22.0,24.0,30.0,22.0,22.0,23.0,20.0,7974.83,0.625,0.215,0.087,0.067,0.006,923.73,1816.63,5234.47,56.0,55.0,46.0,78.6,77.0,100.0,1026.0,0.51,0.2,0.51,0.95,0.9590000000000001,0.68,9.56,0.0,0.0,0.87,0.955,0.94,15.71,0.02,0.0,1.17,0.951,0.83,0.0,1997.0,17.91,15.21,50.0,1.19,1504.0,1.07,0.9740000000000001,0.256,0.205,0.5379999999999999,1.0,0.205,0.11900000000000001,0.026000000000000002,1.0,0.9540000000000001,0.17800000000000002,0.23800000000000002,0.584,5.0,0.29600000000000004,0.14800000000000002,0.006999999999999999,0.9790000000000001,0.981,0.996,0.993,0.019,0.004,0.9229999999999999,0.244,0.251,0.506,0.268,0.444,0.5,0.055999999999999994,100.0,37.4,40.3,46.2,63.8,0.0,1.0,47.0,17.0,219.0,0.0,0.0,4.0,8.0,0.0,0.757194245,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
False,False,False,422.0,518.0,634,False,False,14.0,18.0,20.0,9.0,22.0,22.0,23.0,20.0,7974.83,0.625,0.215,0.087,0.067,0.006,923.73,1816.63,5234.47,25.0,33.0,16.0,50.0,27.0,26.0,1026.0,0.51,0.2,0.51,0.95,0.943,2.37,29.38,0.0,0.0,0.96,0.955,0.94,15.71,0.02,0.0,1.17,0.951,0.83,0.0,2002.0,18.25,15.21,35.0,1.06,1504.0,1.07,0.802,0.33299999999999996,0.267,0.4,0.0,0.1,0.264,0.165,0.903,0.9540000000000001,0.17800000000000002,0.23800000000000002,0.584,5.0,0.29600000000000004,0.14800000000000002,0.006999999999999999,0.9790000000000001,0.981,0.996,0.993,0.019,0.004,0.9229999999999999,0.244,0.251,0.506,0.268,0.444,0.5,0.055999999999999994,0.0,9.8,12.1,13.2,24.1,0.0,7.0,53.0,87.0,39.0,0.0,0.0,8.0,8.0,0.0,0.21282051300000002,1.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
False,False,True,430.0,518.0,634,False,False,25.0,25.0,26.0,27.0,22.0,22.0,23.0,20.0,7974.83,0.625,0.215,0.087,0.067,0.006,923.73,1816.63,5234.47,48.0,54.0,43.0,54.3,51.0,91.0,1026.0,0.51,0.2,0.51,0.95,0.9490000000000001,2.33,19.77,0.0,0.0,1.0,0.955,0.94,15.71,0.02,0.0,1.17,0.951,0.83,0.01,2004.0,11.13,15.21,46.0,1.59,1504.0,1.07,1.0,0.08,0.32,0.6,5.0,0.34600000000000003,0.092,0.0,1.0,0.9540000000000001,0.17800000000000002,0.23800000000000002,0.584,5.0,0.29600000000000004,0.14800000000000002,0.006999999999999999,0.9790000000000001,0.981,0.996,0.993,0.019,0.004,0.9229999999999999,0.244,0.251,0.506,0.268,0.444,0.5,0.055999999999999994,81.5,37.4,37.5,39.2,54.7,0.0,2.0,27.0,36.0,160.0,0.0,0.0,6.0,7.0,0.0,0.6682808720000001,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
False,False,True,657.0,518.0,634,False,False,23.0,19.0,22.0,22.0,22.0,22.0,23.0,20.0,7974.83,0.625,0.215,0.087,0.067,0.006,923.73,1816.63,5234.47,37.0,40.0,27.0,50.0,53.0,92.0,1026.0,0.51,0.2,0.51,0.95,0.948,0.61,24.81,0.0,0.0,1.0,0.955,0.94,15.71,0.02,0.0,1.17,0.951,0.83,0.0,2001.0,17.35,15.21,55.0,1.41,1504.0,1.07,0.976,0.262,0.16699999999999998,0.5710000000000001,4.0,0.19,0.235,0.024,1.0,0.9540000000000001,0.17800000000000002,0.23800000000000002,0.584,5.0,0.29600000000000004,0.14800000000000002,0.006999999999999999,0.9790000000000001,0.981,0.996,0.993,0.019,0.004,0.9229999999999999,0.244,0.251,0.506,0.268,0.444,0.5,0.055999999999999994,100.0,31.0,33.1,38.9,54.0,1.0,10.0,42.0,52.0,213.0,0.0,1.0,6.0,13.0,1.0,0.624,0.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
False,False,False,964.0,964.0,634,False,False,0.0,27.0,26.0,30.0,0.0,27.0,26.0,22.0,8480.54,0.613,0.204,0.095,0.07,0.018000000000000002,506.75,2767.31,5206.48,65.0,64.0,56.0,51.6,85.0,100.0,1008.0,0.62,0.21,0.58,0.0,0.9570000000000001,1.04,17.22,0.0,0.0,1.01,0.956,1.04,17.22,0.0,0.0,0.94,0.951,0.83,0.09,2003.0,10.21,14.48,98.0,1.72,561.0,1.37,0.983,0.22,0.22,0.5589999999999999,8.0,0.35600000000000004,0.157,0.017,0.987,0.983,0.22,0.22,0.5589999999999999,8.0,0.35600000000000004,0.155,0.0,0.987,0.0,0.9790000000000001,0.983,0.0,0.021,0.9229999999999999,0.244,0.251,0.506,0.268,0.625,0.375,0.0,100.0,0.0,51.3,57.0,70.9,2.0,11.0,51.0,88.0,352.0,2.0,3.0,11.0,21.0,5.0,0.679460581,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
False,False,True,179.0,179.0,268,False,False,0.0,16.0,26.0,21.0,0.0,18.0,18.0,15.0,9521.77,0.599,0.209,0.099,0.077,0.016,1084.6,2178.4,6258.77,60.0,67.0,49.0,66.2,76.0,18.0,1048.0,0.21,0.0,0.53,0.0,0.9390000000000001,1.12,8.94,0.0,0.0,0.86,0.938,1.12,8.94,0.0,0.0,1.58,0.953,1.63,0.01,1995.0,28.49,24.01,23.0,1.64,383.0,1.41,0.9259999999999999,0.35700000000000004,0.14300000000000002,0.5,2.0,0.28600000000000003,0.25,0.07400000000000001,0.855,0.9259999999999999,0.35700000000000004,0.14300000000000002,0.5,2.0,0.28600000000000003,0.25,0.0,0.855,0.0,0.887,0.938,0.0,0.113,0.863,0.253,0.22899999999999998,0.518,0.298,0.556,0.33299999999999996,0.111,21.7,0.0,39.7,33.3,44.4,0.0,1.0,24.0,0.0,68.0,0.0,0.0,0.0,1.0,0.0,0.721311475,0.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
True,False,True,570.0,563.0,475,False,False,16.0,14.0,15.0,12.0,18.0,18.0,18.0,15.0,9521.77,0.599,0.209,0.099,0.077,0.016,1084.6,2178.4,6258.77,60.0,60.0,53.0,81.6,71.0,100.0,1048.0,0.21,0.0,0.53,0.0,0.953,0.0,7.89,0.0,0.0,2.08,0.9359999999999999,0.13,9.42,0.04,0.0,1.58,0.9570000000000001,0.24,0.01,1994.0,25.63,24.01,59.0,1.2,383.0,1.41,0.951,0.325,0.125,0.55,5.0,0.268,0.17,0.025,1.0,0.972,0.32899999999999996,0.22899999999999998,0.44299999999999995,6.0,0.218,0.17,0.013999999999999999,0.9790000000000001,0.0,0.887,0.938,0.0,0.113,0.895,0.255,0.254,0.491,0.262,0.556,0.33299999999999996,0.111,100.0,43.0,40.0,46.4,75.4,6.0,6.0,79.0,4.0,224.0,0.0,1.0,10.0,9.0,1.0,0.6841243859999999,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
False,False,True,796.0,563.0,475,False,False,21.0,22.0,21.0,26.0,18.0,18.0,18.0,15.0,9521.77,0.599,0.209,0.099,0.077,0.016,1084.6,2178.4,6258.77,66.0,66.0,58.0,85.1,78.0,100.0,1048.0,0.21,0.0,0.53,0.0,0.946,0.13,7.79,0.0,0.0,2.4,0.9359999999999999,0.13,9.42,0.04,0.0,1.58,0.9570000000000001,0.24,0.1,1997.0,21.68,24.01,67.0,1.49,383.0,1.41,0.977,0.209,0.27899999999999997,0.512,12.0,0.205,0.09,0.023,0.993,0.972,0.32899999999999996,0.22899999999999998,0.44299999999999995,6.0,0.218,0.17,0.013999999999999999,0.9790000000000001,0.0,0.887,0.938,0.0,0.113,0.895,0.255,0.254,0.491,0.262,0.556,0.33299999999999996,0.111,80.8,55.1,51.0,49.5,65.4,15.0,6.0,43.0,11.0,348.0,0.0,0.0,18.0,19.0,0.0,0.776066351,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
True,False,True,488.0,563.0,475,False,False,18.0,20.0,17.0,14.0,18.0,18.0,18.0,15.0,9521.77,0.599,0.209,0.099,0.077,0.016,1084.6,2178.4,6258.77,52.0,58.0,46.0,64.4,59.0,100.0,1048.0,0.21,0.0,0.53,0.0,0.934,0.2,3.89,0.0,0.0,2.74,0.9359999999999999,0.13,9.42,0.04,0.0,1.58,0.9570000000000001,0.24,0.01,1997.0,26.96,24.01,46.0,1.21,383.0,1.41,0.9670000000000001,0.33299999999999996,0.233,0.433,2.0,0.233,0.133,0.0,0.9259999999999999,0.972,0.32899999999999996,0.22899999999999998,0.44299999999999995,6.0,0.218,0.17,0.013999999999999999,0.9790000000000001,0.0,0.887,0.938,0.0,0.113,0.895,0.255,0.254,0.491,0.262,0.556,0.33299999999999996,0.111,92.9,38.5,37.0,66.7,68.0,5.0,4.0,18.0,8.0,201.0,0.0,0.0,11.0,9.0,0.0,0.796573876,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
True,False,True,396.0,563.0,475,False,False,22.0,17.0,13.0,8.0,18.0,18.0,18.0,15.0,9521.77,0.599,0.209,0.099,0.077,0.016,1084.6,2178.4,6258.77,48.0,50.0,42.0,76.9,54.0,80.0,1048.0,0.21,0.0,0.53,0.0,0.937,0.25,21.72,0.25,0.0,1.87,0.9359999999999999,0.13,9.42,0.04,0.0,1.58,0.9570000000000001,0.24,0.0,2000.0,35.06,24.01,45.0,1.41,383.0,1.41,1.0,0.519,0.29600000000000004,0.185,5.0,0.14800000000000002,0.32299999999999995,0.0,0.9840000000000001,0.972,0.32899999999999996,0.22899999999999998,0.44299999999999995,6.0,0.218,0.17,0.013999999999999999,0.9790000000000001,0.0,0.887,0.938,0.0,0.113,0.895,0.255,0.254,0.491,0.262,0.556,0.33299999999999996,0.111,0.0,39.4,25.0,45.5,52.2,71.0,4.0,26.0,4.0,80.0,1.0,1.0,5.0,3.0,2.0,0.447368421,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
True,False,False,445.0,715.0,634,False,False,26.0,26.0,22.0,29.0,22.0,24.0,24.0,22.0,8168.84,0.626,0.21,0.087,0.075,0.002,791.56,1775.07,5602.21,58.0,60.0,45.0,84.0,70.0,76.0,1013.0,0.39,0.07,0.56,0.92,0.948,0.45,23.37,0.0,0.0,0.96,0.971,0.46,16.66,0.06,0.0,1.09,0.951,0.83,0.14,2000.0,50.24,17.65,47.0,1.31,2623.0,1.17,0.909,0.303,0.39399999999999996,0.303,1.0,0.121,0.094,0.091,1.0,0.924,0.255,0.316,0.428,4.0,0.22399999999999998,0.11599999999999999,0.006,0.996,1.0,0.996,0.998,0.0,0.004,0.9229999999999999,0.244,0.251,0.506,0.268,0.47700000000000004,0.43200000000000005,0.091,79.3,30.8,37.0,46.0,55.6,3.0,0.0,94.0,37.0,130.0,0.0,0.0,9.0,8.0,0.0,0.48665297700000004,1.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
False,False,False,1142.0,715.0,634,False,False,24.0,26.0,23.0,23.0,22.0,24.0,24.0,22.0,8168.84,0.626,0.21,0.087,0.075,0.002,791.56,1775.07,5602.21,83.0,80.0,79.0,100.0,93.0,100.0,1013.0,0.39,0.07,0.56,0.92,0.96,0.26,13.05,0.0,0.0,1.5,0.971,0.46,16.66,0.06,0.0,1.09,0.951,0.83,0.25,2002.0,8.82,17.65,69.0,1.05,2623.0,1.17,0.9690000000000001,0.185,0.292,0.523,5.0,0.262,0.099,0.031,1.0,0.924,0.255,0.316,0.428,4.0,0.22399999999999998,0.11599999999999999,0.006,0.996,1.0,0.996,0.998,0.0,0.004,0.9229999999999999,0.244,0.251,0.506,0.268,0.47700000000000004,0.43200000000000005,0.091,100.0,64.0,63.7,65.8,87.0,4.0,11.0,71.0,85.0,405.0,2.0,2.0,26.0,19.0,4.0,0.684791844,0.0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
True,False,False,501.0,715.0,634,False,False,20.0,25.0,25.0,30.0,22.0,24.0,24.0,22.0,8168.84,0.626,0.21,0.087,0.075,0.002,791.56,1775.07,5602.21,60.0,60.0,49.0,89.3,80.0,100.0,1013.0,0.39,0.07,0.56,0.92,0.946,0.2,7.78,0.0,0.0,0.69,0.971,0.46,16.66,0.06,0.0,1.09,0.951,0.83,0.19,2002.0,18.61,17.65,44.0,1.52,2623.0,1.17,0.9059999999999999,0.344,0.25,0.406,2.0,0.125,0.177,0.094,1.0,0.924,0.255,0.316,0.428,4.0,0.22399999999999998,0.11599999999999999,0.006,0.996,1.0,0.996,0.998,0.0,0.004,0.9229999999999999,0.244,0.251,0.506,0.268,0.47700000000000004,0.43200000000000005,0.091,90.0,48.6,38.9,42.4,66.1,0.0,0.0,79.0,27.0,161.0,1.0,0.0,7.0,9.0,1.0,0.583173996,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
True,False,False,572.0,715.0,634,False,False,23.0,24.0,23.0,30.0,22.0,24.0,24.0,22.0,8168.84,0.626,0.21,0.087,0.075,0.002,791.56,1775.07,5602.21,52.0,54.0,43.0,71.7,64.0,100.0,1013.0,0.39,0.07,0.56,0.92,0.946,0.87,34.97,0.0,0.0,0.63,0.971,0.46,16.66,0.06,0.0,1.09,0.951,0.83,0.15,1999.0,16.85,17.65,49.0,1.23,2623.0,1.17,1.0,0.154,0.33299999999999996,0.513,8.0,0.179,0.04,0.0,1.0,0.924,0.255,0.316,0.428,4.0,0.22399999999999998,0.11599999999999999,0.006,0.996,1.0,0.996,0.998,0.0,0.004,0.9229999999999999,0.244,0.251,0.506,0.268,0.47700000000000004,0.43200000000000005,0.091,100.0,28.5,30.1,39.6,59.7,0.0,0.0,92.0,38.0,178.0,0.0,0.0,9.0,11.0,0.0,0.546178344,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
False,False,False,861.0,715.0,634,False,False,23.0,24.0,26.0,28.0,22.0,24.0,24.0,22.0,8168.84,0.626,0.21,0.087,0.075,0.002,791.56,1775.07,5602.21,64.0,66.0,53.0,91.8,78.0,100.0,1013.0,0.39,0.07,0.56,0.92,0.95,0.58,4.99,0.0,0.0,1.13,0.971,0.46,16.66,0.06,0.0,1.09,0.951,0.83,0.14,2003.0,14.31,17.65,55.0,1.17,2623.0,1.17,0.84,0.24,0.3,0.46,1.0,0.26,0.182,0.14,1.0,0.924,0.255,0.316,0.428,4.0,0.22399999999999998,0.11599999999999999,0.006,0.996,1.0,0.996,0.998,0.0,0.004,0.9229999999999999,0.244,0.251,0.506,0.268,0.47700000000000004,0.43200000000000005,0.091,100.0,42.7,42.2,51.6,64.1,0.0,2.0,74.0,48.0,284.0,0.0,0.0,17.0,16.0,0.0,0.659250585,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
True,False,False,642.0,642.0,475,False,False,22.0,21.0,25.0,24.0,22.0,24.0,24.0,22.0,8168.84,0.626,0.21,0.087,0.075,0.002,791.56,1775.07,5602.21,62.0,58.0,60.0,83.9,71.0,100.0,1013.0,0.39,0.07,0.56,0.92,0.95,0.78,12.93,0.0,0.0,0.92,0.972,0.78,12.93,0.0,0.0,1.09,0.9570000000000001,0.24,0.15,2001.0,30.5,17.65,51.0,1.13,2623.0,1.17,1.0,0.08900000000000001,0.35600000000000004,0.556,4.0,0.267,0.087,0.0,1.0,1.0,0.08900000000000001,0.35600000000000004,0.556,4.0,0.267,0.087,0.0,1.0,1.0,0.996,0.998,0.0,0.004,0.895,0.255,0.254,0.491,0.262,0.47700000000000004,0.43200000000000005,0.091,100.0,43.4,47.7,51.6,68.2,3.0,0.0,81.0,19.0,202.0,0.0,0.0,15.0,10.0,0.0,0.669934641,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
False,False,False,1037.0,715.0,634,False,False,25.0,28.0,25.0,29.0,22.0,24.0,24.0,22.0,8168.84,0.626,0.21,0.087,0.075,0.002,791.56,1775.07,5602.21,66.0,67.0,54.0,83.4,85.0,100.0,1013.0,0.39,0.07,0.56,0.92,0.9570000000000001,0.68,9.26,0.0,0.0,1.08,0.971,0.46,16.66,0.06,0.0,1.09,0.951,0.83,0.1,2005.0,10.5,17.65,66.0,1.32,2623.0,1.17,0.915,0.203,0.373,0.424,4.0,0.305,0.095,0.085,1.0,0.924,0.255,0.316,0.428,4.0,0.22399999999999998,0.11599999999999999,0.006,0.996,1.0,0.996,0.998,0.0,0.004,0.9229999999999999,0.244,0.251,0.506,0.268,0.47700000000000004,0.43200000000000005,0.091,84.9,48.3,48.5,50.7,73.6,3.0,4.0,97.0,62.0,371.0,0.0,0.0,11.0,12.0,0.0,0.668241966,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
False,False,False,956.0,956.0,268,False,False,20.0,23.0,21.0,21.0,22.0,24.0,24.0,22.0,8168.84,0.626,0.21,0.087,0.075,0.002,791.56,1775.07,5602.21,69.0,65.0,55.0,91.2,83.0,45.0,1013.0,0.39,0.07,0.56,0.92,0.956,0.52,22.59,0.0,0.0,1.48,0.971,0.52,22.59,0.0,0.0,1.09,0.953,1.63,0.15,1997.0,12.6,17.65,78.0,1.15,2623.0,1.17,0.985,0.091,0.152,0.758,15.0,0.39399999999999996,0.079,0.015,0.983,0.985,0.091,0.152,0.758,15.0,0.39399999999999996,0.078,0.0,0.983,1.0,0.996,0.998,0.0,0.004,0.863,0.253,0.22899999999999998,0.518,0.298,0.47700000000000004,0.43200000000000005,0.091,44.3,48.4,50.6,62.9,84.2,0.0,2.0,73.0,56.0,347.0,0.0,0.0,16.0,13.0,0.0,0.719917012,0.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
False,False,False,1221.0,715.0,634,False,False,24.0,26.0,25.0,25.0,22.0,24.0,24.0,22.0,8168.84,0.626,0.21,0.087,0.075,0.002,791.56,1775.07,5602.21,75.0,72.0,68.0,97.1,85.0,100.0,1013.0,0.39,0.07,0.56,0.92,0.9520000000000001,0.16,9.91,0.0,0.0,1.26,0.971,0.46,16.66,0.06,0.0,1.09,0.951,0.83,0.25,2002.0,12.69,17.65,65.0,1.07,2623.0,1.17,0.9259999999999999,0.353,0.265,0.382,8.0,0.235,0.10099999999999999,0.07400000000000001,0.98,0.924,0.255,0.316,0.428,4.0,0.22399999999999998,0.11599999999999999,0.006,0.996,1.0,0.996,0.998,0.0,0.004,0.9229999999999999,0.244,0.251,0.506,0.268,0.47700000000000004,0.43200000000000005,0.091,100.0,53.4,52.0,60.0,72.0,2.0,3.0,70.0,96.0,404.0,2.0,0.0,25.0,28.0,2.0,0.650205761,0.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
True,False,False,574.0,715.0,634,False,False,18.0,20.0,22.0,21.0,22.0,24.0,24.0,22.0,8168.84,0.626,0.21,0.087,0.075,0.002,791.56,1775.07,5602.21,37.0,43.0,35.0,61.1,31.0,85.0,1013.0,0.39,0.07,0.56,0.92,0.9490000000000001,0.17,28.4,0.0,0.0,0.64,0.971,0.46,16.66,0.06,0.0,1.09,0.951,0.83,0.1,1997.0,20.27,17.65,52.0,1.16,2623.0,1.17,0.9109999999999999,0.444,0.289,0.267,3.0,0.2,0.14300000000000002,0.08900000000000001,1.0,0.924,0.255,0.316,0.428,4.0,0.22399999999999998,0.11599999999999999,0.006,0.996,1.0,0.996,0.998,0.0,0.004,0.9229999999999999,0.244,0.251,0.506,0.268,0.47700000000000004,0.43200000000000005,0.091,66.7,19.2,24.8,22.4,32.2,0.0,0.0,153.0,99.0,40.0,1.0,0.0,3.0,4.0,1.0,0.121597096,1.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
True,False,False,707.0,715.0,634,False,False,17.0,19.0,21.0,25.0,22.0,24.0,24.0,22.0,8168.84,0.626,0.21,0.087,0.075,0.002,791.56,1775.07,5602.21,54.0,52.0,44.0,82.4,75.0,100.0,1013.0,0.39,0.07,0.56,0.92,0.9490000000000001,0.42,24.75,0.0,0.0,0.68,0.971,0.46,16.66,0.06,0.0,1.09,0.951,0.83,0.14,2000.0,16.73,17.65,64.0,1.1,2623.0,1.17,0.948,0.207,0.31,0.483,4.0,0.207,0.08900000000000001,0.034,1.0,0.924,0.255,0.316,0.428,4.0,0.22399999999999998,0.11599999999999999,0.006,0.996,1.0,0.996,0.998,0.0,0.004,0.9229999999999999,0.244,0.251,0.506,0.268,0.47700000000000004,0.43200000000000005,0.091,83.7,30.2,34.5,38.6,59.6,2.0,1.0,146.0,99.0,99.0,2.0,0.0,15.0,12.0,2.0,0.21493902399999998,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
