agency_code,pct_ap_A_AM7_COURSES2,pct_ap_A_AS7_COURSES2,pct_ap_A_BL7_COURSES2,pct_ap_A_ELS_COURSES2,pct_ap_A_FEM_COURSES2,pct_ap_A_HI7_COURSES2,pct_ap_A_MALE_COURSES2,pct_ap_A_MU7_COURSES2,pct_ap_A_PI7_COURSES2,pct_ap_A_SWD_COURSES2,pct_ap_A_WH7_COURSES2,pct_ap_H_AM7_COURSES2,pct_ap_H_AS7_COURSES2,pct_ap_H_BL7_COURSES2,pct_ap_H_ELS_COURSES2,pct_ap_H_FEM_COURSES2,pct_ap_H_HI7_COURSES2,pct_ap_H_MALE_COURSES2,pct_ap_H_MU7_COURSES2,pct_ap_H_PI7_COURSES2,pct_ap_H_SWD_COURSES2,pct_ap_H_WH7_COURSES2,pct_ap_T_AM7_COURSES2,pct_ap_T_AS7_COURSES2,pct_ap_T_BL7_COURSES2,pct_ap_T_ELS_COURSES2,pct_ap_T_FEM_COURSES2,pct_ap_T_HI7_COURSES2,pct_ap_T_MALE_COURSES2,pct_ap_T_MU7_COURSES2,pct_ap_T_PI7_COURSES2,pct_ap_T_SWD_COURSES2,pct_ap_T_WH7_COURSES2,pct_ccp_A_AM7_COURSES2,pct_ccp_A_AS7_COURSES2,pct_ccp_A_BL7_COURSES2,pct_ccp_A_ELS_COURSES2,pct_ccp_A_FEM_COURSES2,pct_ccp_A_HI7_COURSES2,pct_ccp_A_MALE_COURSES2,pct_ccp_A_MU7_COURSES2,pct_ccp_A_PI7_COURSES2,pct_ccp_A_SWD_COURSES2,pct_ccp_A_WH7_COURSES2,pct_ccp_H_AM7_COURSES2,pct_ccp_H_AS7_COURSES2,pct_ccp_H_BL7_COURSES2,pct_ccp_H_ELS_COURSES2,pct_ccp_H_FEM_COURSES2,pct_ccp_H_HI7_COURSES2,pct_ccp_H_MALE_COURSES2,pct_ccp_H_MU7_COURSES2,pct_ccp_H_PI7_COURSES2,pct_ccp_H_SWD_COURSES2,pct_ccp_H_WH7_COURSES2,pct_ccp_M_FEM_COURSES2,pct_ccp_M_HI7_COURSES2,pct_ccp_M_MALE_COURSES2,pct_ccp_M_MU7_COURSES2,pct_ccp_M_SWD_COURSES2,pct_ccp_M_WH7_COURSES2,pct_ccp_T_AM7_COURSES2,pct_ccp_T_AS7_COURSES2,pct_ccp_T_BL7_COURSES2,pct_ccp_T_ELS_COURSES2,pct_ccp_T_FEM_COURSES2,pct_ccp_T_HI7_COURSES2,pct_ccp_T_MALE_COURSES2,pct_ccp_T_MU7_COURSES2,pct_ccp_T_PI7_COURSES2,pct_ccp_T_SWD_COURSES2,pct_ccp_T_WH7_COURSES2,pct_ib_H_AM7_COURSES2,pct_ib_H_AS7_COURSES2,pct_ib_H_BL7_COURSES2,pct_ib_H_ELS_COURSES2,pct_ib_H_FEM_COURSES2,pct_ib_H_HI7_COURSES2,pct_ib_H_MALE_COURSES2,pct_ib_H_MU7_COURSES2,pct_ib_H_PI7_COURSES2,pct_ib_H_SWD_COURSES2,pct_ib_H_WH7_COURSES2,tot_num_ap_A_AM7_COURSES2,tot_num_ap_A_AS7_COURSES2,tot_num_ap_A_BL7_COURSES2,tot_num_ap_A_ELS_COURSES2,tot_num_ap_A_FEM_COURSES2,tot_num_ap_A_HI7_COURSES2,tot_num_ap_A_MALE_COURSES2,tot_num_ap_A_MU7_COURSES2,tot_num_ap_A_Other_COURSES2,tot_num_ap_A_PI7_COURSES2,tot_num_ap_A_SWD_COURSES2,tot_num_ap_A_WH7_COURSES2,tot_num_ap_H_AM7_COURSES2,tot_num_ap_H_AS7_COURSES2,tot_num_ap_H_BL7_COURSES2,tot_num_ap_H_ELS_COURSES2,tot_num_ap_H_FEM_COURSES2,tot_num_ap_H_HI7_COURSES2,tot_num_ap_H_MALE_COURSES2,tot_num_ap_H_MU7_COURSES2,tot_num_ap_H_Other_COURSES2,tot_num_ap_H_PI7_COURSES2,tot_num_ap_H_SWD_COURSES2,tot_num_ap_H_WH7_COURSES2,tot_num_ap_T_AM7_COURSES2,tot_num_ap_T_AS7_COURSES2,tot_num_ap_T_BL7_COURSES2,tot_num_ap_T_ELS_COURSES2,tot_num_ap_T_FEM_COURSES2,tot_num_ap_T_HI7_COURSES2,tot_num_ap_T_MALE_COURSES2,tot_num_ap_T_MU7_COURSES2,tot_num_ap_T_Other_COURSES2,tot_num_ap_T_PI7_COURSES2,tot_num_ap_T_SWD_COURSES2,tot_num_ap_T_WH7_COURSES2,tot_num_ccp_A_AM7_COURSES2,tot_num_ccp_A_AS7_COURSES2,tot_num_ccp_A_BL7_COURSES2,tot_num_ccp_A_ELS_COURSES2,tot_num_ccp_A_FEM_COURSES2,tot_num_ccp_A_HI7_COURSES2,tot_num_ccp_A_MALE_COURSES2,tot_num_ccp_A_MU7_COURSES2,tot_num_ccp_A_Other_COURSES2,tot_num_ccp_A_PI7_COURSES2,tot_num_ccp_A_SWD_COURSES2,tot_num_ccp_A_WH7_COURSES2,tot_num_ccp_H_AM7_COURSES2,tot_num_ccp_H_AS7_COURSES2,tot_num_ccp_H_BL7_COURSES2,tot_num_ccp_H_ELS_COURSES2,tot_num_ccp_H_FEM_COURSES2,tot_num_ccp_H_HI7_COURSES2,tot_num_ccp_H_MALE_COURSES2,tot_num_ccp_H_MU7_COURSES2,tot_num_ccp_H_Other_COURSES2,tot_num_ccp_H_PI7_COURSES2,tot_num_ccp_H_SWD_COURSES2,tot_num_ccp_H_WH7_COURSES2,tot_num_ccp_M_AM7_COURSES2,tot_num_ccp_M_AS7_COURSES2,tot_num_ccp_M_BL7_COURSES2,tot_num_ccp_M_ELS_COURSES2,tot_num_ccp_M_FEM_COURSES2,tot_num_ccp_M_HI7_COURSES2,tot_num_ccp_M_MALE_COURSES2,tot_num_ccp_M_MU7_COURSES2,tot_num_ccp_M_Other_COURSES2,tot_num_ccp_M_PI7_COURSES2,tot_num_ccp_M_SWD_COURSES2,tot_num_ccp_M_WH7_COURSES2,tot_num_ccp_T_AM7_COURSES2,tot_num_ccp_T_AS7_COURSES2,tot_num_ccp_T_BL7_COURSES2,tot_num_ccp_T_ELS_COURSES2,tot_num_ccp_T_FEM_COURSES2,tot_num_ccp_T_HI7_COURSES2,tot_num_ccp_T_MALE_COURSES2,tot_num_ccp_T_MU7_COURSES2,tot_num_ccp_T_Other_COURSES2,tot_num_ccp_T_PI7_COURSES2,tot_num_ccp_T_SWD_COURSES2,tot_num_ccp_T_WH7_COURSES2,tot_num_ib_H_AM7_COURSES2,tot_num_ib_H_AS7_COURSES2,tot_num_ib_H_BL7_COURSES2,tot_num_ib_H_ELS_COURSES2,tot_num_ib_H_FEM_COURSES2,tot_num_ib_H_HI7_COURSES2,tot_num_ib_H_MALE_COURSES2,tot_num_ib_H_MU7_COURSES2,tot_num_ib_H_Other_COURSES2,tot_num_ib_H_PI7_COURSES2,tot_num_ib_H_SWD_COURSES2,tot_num_ib_H_WH7_COURSES2,year_A_AM7_COURSES2,year_A_AS7_COURSES2,year_A_BL7_COURSES2,year_A_ELS_COURSES2,year_A_FEM_COURSES2,year_A_HI7_COURSES2,year_A_MALE_COURSES2,year_A_MU7_COURSES2,year_A_Other_COURSES2,year_A_PI7_COURSES2,year_A_SWD_COURSES2,year_A_WH7_COURSES2,year_H_AM7_COURSES2,year_H_AS7_COURSES2,year_H_BL7_COURSES2,year_H_ELS_COURSES2,year_H_FEM_COURSES2,year_H_HI7_COURSES2,year_H_MALE_COURSES2,year_H_MU7_COURSES2,year_H_Other_COURSES2,year_H_PI7_COURSES2,year_H_SWD_COURSES2,year_H_WH7_COURSES2,year_M_AM7_COURSES2,year_M_AS7_COURSES2,year_M_BL7_COURSES2,year_M_ELS_COURSES2,year_M_FEM_COURSES2,year_M_HI7_COURSES2,year_M_MALE_COURSES2,year_M_MU7_COURSES2,year_M_Other_COURSES2,year_M_PI7_COURSES2,year_M_SWD_COURSES2,year_M_WH7_COURSES2,year_T_AM7_COURSES2,year_T_AS7_COURSES2,year_T_BL7_COURSES2,year_T_ELS_COURSES2,year_T_FEM_COURSES2,year_T_HI7_COURSES2,year_T_MALE_COURSES2,year_T_MU7_COURSES2,year_T_Other_COURSES2,year_T_PI7_COURSES2,year_T_SWD_COURSES2,year_T_WH7_COURSES2
260325,,,,,,,,,,,,5.0,5.0,12.29,,60.34,9.5,39.66,5.0,,,67.6,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,26.3,5.0,49.05,9.23,50.95,6.51,5.0,10.88,53.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0,,,,,,,,,,,,,,,,,,,,,,,,,1213.0,1213.0,1213.0,1213.0,1213.0,1213.0,1213.0,1213.0,1213.0,1213.0,1213.0,1213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,
260347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,56.68,,71.12,18.18,28.88,6.95,,5.0,14.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,187.0,187.0,187.0,187.0,187.0,187.0,187.0,187.0,187.0,187.0,187.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,
260354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,51.88,5.0,63.16,15.41,36.84,10.15,5.0,5.0,15.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,
260357,,,,,,,,,,,,5.0,5.0,18.18,,59.68,9.09,40.32,7.51,,,60.87,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,26.31,5.0,48.0,11.73,52.0,7.29,,8.36,50.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,,,,,,,,,,,,,,,,,,,,,,,,,1125.0,1125.0,1125.0,1125.0,1125.0,1125.0,1125.0,1125.0,1125.0,1125.0,1125.0,1125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,
260359,,,,,,,,,,,,5.0,5.0,69.84,,58.73,6.35,41.27,9.52,5.0,,9.52,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,71.25,5.0,48.18,9.79,51.82,5.85,5.0,11.69,10.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,633.0,633.0,633.0,633.0,633.0,633.0,633.0,633.0,633.0,633.0,633.0,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,
260374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,72.5,5.0,65.0,10.0,35.0,5.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,
260388,,,,,,,,,,,,,10.94,10.94,,67.19,10.94,32.81,7.81,5.0,,56.25,,,,,,,,,,,,,,,,,,,,,,,,5.0,25.0,,62.5,17.5,37.5,7.5,5.0,,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,
260408,,,,,,,,,,,,5.0,5.0,21.93,,60.96,13.16,39.04,8.33,5.0,,51.32,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,45.54,5.0,49.92,13.29,50.08,7.54,5.0,9.08,30.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,,,,,,,,,,,,,,,,,,,,,,,,,1234.0,1234.0,1234.0,1234.0,1234.0,1234.0,1234.0,1234.0,1234.0,1234.0,1234.0,1234.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,
260411,,,,,,,,,,,,,5.0,70.0,,63.33,5.0,36.67,6.67,,,16.67,,,,,,,,,,,,,,,,,,,,,,,,5.0,73.53,5.0,51.18,7.65,48.82,7.65,,5.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,
260424,,,,,,,,,,,,,5.08,52.54,5.0,69.49,16.95,30.51,15.25,5.0,,8.47,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,70.1,5.0,49.51,12.11,50.49,6.67,5.0,12.19,8.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,1214.0,1214.0,1214.0,1214.0,1214.0,1214.0,1214.0,1214.0,1214.0,1214.0,1214.0,1214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,
260427,,,,,,,,,,,,8.7,5.0,34.78,,52.17,13.04,47.83,5.0,,,34.78,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,47.2,5.0,46.69,12.9,53.31,8.91,5.0,14.35,27.5,,,,,,,,,,,,,,,,,,5.0,5.0,18.97,,53.45,8.62,46.55,10.34,5.0,,53.45,,,,,,,,,,,,,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,1178.0,1178.0,1178.0,1178.0,1178.0,1178.0,1178.0,1178.0,1178.0,1178.0,1178.0,1178.0,,,,,,,,,,,,,,,,,,,,,,,,,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,,,,,,,,,,,,,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,
260446,,,,,,,,,,,,5.0,8.06,11.39,,52.22,10.56,47.78,5.28,5.0,,63.89,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,43.82,5.0,48.65,11.54,51.35,6.48,5.0,8.48,34.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,,,,,,,,,,,,,,,,,,,,,,,,,849.0,849.0,849.0,849.0,849.0,849.0,849.0,849.0,849.0,849.0,849.0,849.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,
260449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,75.31,5.0,40.74,5.0,59.26,12.35,,22.22,7.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,
260455,,,,,,,,,,,,,,68.0,,76.0,,24.0,12.0,5.0,,16.0,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,65.85,5.0,47.63,12.07,52.37,8.6,5.0,11.81,10.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,779.0,779.0,779.0,779.0,779.0,779.0,779.0,779.0,779.0,779.0,779.0,779.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,
260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,42.48,,67.7,12.39,32.3,7.52,,5.0,34.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,
270306,,,,,,,,,,,,,,5.0,,64.04,5.0,35.96,6.14,,5.0,87.72,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,5.96,5.0,47.82,5.0,52.18,9.01,,9.16,81.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,,,,,,,,,,,,,,,,,,,,,,,,,688.0,688.0,688.0,688.0,688.0,688.0,688.0,688.0,688.0,688.0,688.0,688.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,
270311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,5.0,,62.54,6.53,37.46,7.22,5.0,5.0,82.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,
280304,,,,,,,,,,,,,,,,,,,,,,,,5.56,,,61.11,16.67,38.89,5.0,,,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,5.0,43.87,12.9,56.13,5.0,,13.55,82.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0
280316,,,,,,,,,,,,5.0,5.0,5.0,,53.15,10.49,46.85,5.0,,5.0,81.12,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,7.31,5.0,40.94,18.71,59.06,5.0,,5.0,70.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,,,,,,,,,,,,,,,,,,,,,,,,,342.0,342.0,342.0,342.0,342.0,342.0,342.0,342.0,342.0,342.0,342.0,342.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,
280330,,,,,,,,,,,,5.0,5.0,,,55.41,5.63,44.59,5.0,,5.0,88.74,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,,5.0,39.45,8.04,60.55,5.0,,6.53,87.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,,,,,,,,,,,,,,,,,,,,,,,,,398.0,398.0,398.0,398.0,398.0,398.0,398.0,398.0,398.0,398.0,398.0,398.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,
290308,,,,,,,,,,,,,5.0,5.0,,58.93,5.36,41.07,5.0,,5.0,88.39,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,5.0,5.0,44.97,7.67,55.03,5.0,,13.36,84.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,,,,,,,,,,,,,,,,,,,,,,,,,756.0,756.0,756.0,756.0,756.0,756.0,756.0,756.0,756.0,756.0,756.0,756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,
290314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,7.94,,53.97,5.0,46.03,5.0,,9.52,82.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0
290315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.37,6.71,,61.74,15.44,38.26,5.37,,5.0,66.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,
290324,,,,,,,,,,,,,5.0,5.0,,60.47,6.98,39.53,5.0,,,82.56,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,5.0,5.0,49.11,9.22,50.89,5.0,,14.03,86.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,,,,,,,,,,,,,,,,,,,,,,,,,727.0,727.0,727.0,727.0,727.0,727.0,727.0,727.0,727.0,727.0,727.0,727.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,
290336,,,,,,,,,,,,,5.42,5.0,,65.02,6.4,34.98,5.0,,5.0,82.27,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,7.85,5.0,50.18,13.67,49.82,5.0,,7.85,72.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,,,,,,,,,,,,,,,,,,,,,,,,,841.0,841.0,841.0,841.0,841.0,841.0,841.0,841.0,841.0,841.0,841.0,841.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,
