agency_code,count_ALL_PK_ENROLL,count_AM7_PK_ENROLL,count_AS7_PK_ENROLL,count_BL7_PK_ENROLL,count_ELS_PK_ENROLL,count_FEM_PK_ENROLL,count_HI7_PK_ENROLL,count_MALE_PK_ENROLL,count_MU7_PK_ENROLL,count_PI7_PK_ENROLL,count_SWD_PK_ENROLL,count_WH7_PK_ENROLL,pct_ALL_PK_ENROLL,pct_AM7_PK_ENROLL,pct_AS7_PK_ENROLL,pct_BL7_PK_ENROLL,pct_ELS_PK_ENROLL,pct_FEM_PK_ENROLL,pct_HI7_PK_ENROLL,pct_MALE_PK_ENROLL,pct_MU7_PK_ENROLL,pct_PI7_PK_ENROLL,pct_SWD_PK_ENROLL,pct_WH7_PK_ENROLL
350318,14.0,,,8.0,0.0,4.0,1.0,10.0,,,0.0,5.0,1.0,,,0.5710000000000001,1.0,0.28600000000000003,0.071,0.7140000000000001,,,0.0,0.35700000000000004
350331,14.0,,,5.0,0.0,7.0,7.0,7.0,,,0.0,2.0,1.0,,,0.35700000000000004,1.0,0.5,0.5,0.5,,,0.0,0.14300000000000002
350332,16.0,,,8.0,0.0,8.0,3.0,8.0,1.0,,0.0,4.0,1.0,,,0.5,1.0,0.5,0.188,0.5,0.063,,0.0,0.25
350339,13.0,,,4.0,0.0,3.0,1.0,10.0,,,0.0,8.0,1.0,,,0.308,1.0,0.231,0.077,0.769,,,0.0,0.615
350LEA,65.0,,,29.0,0.0,25.0,13.0,40.0,1.0,,0.0,22.0,1.0,,,0.446,1.0,0.385,0.2,0.615,0.015,,0.0,0.338
360338,16.0,,,3.0,7.0,7.0,7.0,9.0,,,0.0,6.0,1.0,,,0.188,1.0,0.438,0.438,0.563,,,0.0,0.375
360340,18.0,,,5.0,4.0,11.0,4.0,7.0,,,0.0,9.0,1.0,,,0.278,1.0,0.611,0.222,0.389,,,0.0,0.5
360344,18.0,,1.0,2.0,5.0,7.0,7.0,11.0,1.0,,2.0,7.0,1.0,,0.056,0.111,1.0,0.389,0.389,0.611,0.056,,0.111,0.389
360348,18.0,,,2.0,2.0,10.0,2.0,8.0,1.0,,0.0,13.0,1.0,,,0.111,1.0,0.556,0.111,0.444,0.056,,0.0,0.722
360352,68.0,,,8.0,6.0,32.0,11.0,36.0,5.0,,0.0,44.0,1.0,,,0.118,1.0,0.471,0.162,0.529,0.07400000000000001,,0.0,0.647
360364,33.0,,,6.0,1.0,13.0,4.0,20.0,1.0,,0.0,22.0,1.0,,,0.182,1.0,0.394,0.121,0.606,0.03,,0.0,0.667
360400,17.0,,,3.0,9.0,10.0,11.0,7.0,1.0,,0.0,2.0,1.0,,,0.17600000000000002,1.0,0.588,0.647,0.412,0.059,,0.0,0.118
360438,23.0,,,3.0,12.0,13.0,13.0,10.0,2.0,,1.0,5.0,1.0,,,0.13,1.0,0.565,0.565,0.435,0.087,,0.043,0.217
360468,18.0,,2.0,1.0,3.0,9.0,5.0,9.0,,,0.0,10.0,1.0,,0.111,0.056,1.0,0.5,0.278,0.5,,,0.0,0.556
360478,18.0,,1.0,3.0,0.0,8.0,,10.0,2.0,,0.0,12.0,1.0,,0.056,0.16699999999999998,1.0,0.444,,0.556,0.111,,0.0,0.667
360482,18.0,,1.0,5.0,2.0,7.0,2.0,11.0,1.0,,0.0,9.0,1.0,,0.056,0.278,1.0,0.389,0.111,0.611,0.056,,0.0,0.5
360488,36.0,,1.0,12.0,6.0,16.0,5.0,20.0,,,0.0,18.0,1.0,,0.028,0.333,1.0,0.444,0.139,0.556,,,0.0,0.5
360499,81.0,,1.0,8.0,1.0,36.0,2.0,45.0,1.0,,1.0,69.0,1.0,,0.012,0.099,1.0,0.444,0.025,0.556,0.012,,0.012,0.852
360504,42.0,,,4.0,1.0,23.0,6.0,19.0,1.0,,1.0,31.0,1.0,,,0.095,1.0,0.5479999999999999,0.14300000000000002,0.452,0.024,,0.024,0.738
360510,18.0,,2.0,1.0,3.0,8.0,3.0,10.0,,,0.0,12.0,1.0,,0.111,0.056,1.0,0.444,0.16699999999999998,0.556,,,0.0,0.667
360LEA,442.0,,9.0,66.0,62.0,210.0,82.0,232.0,16.0,,5.0,269.0,1.0,,0.02,0.149,1.0,0.475,0.18600000000000005,0.525,0.036000000000000004,,0.011,0.609
370316,34.0,,,10.0,0.0,13.0,,21.0,7.0,,0.0,17.0,1.0,,,0.294,1.0,0.382,,0.618,0.206,,0.0,0.5
370LEA,34.0,,,10.0,0.0,13.0,,21.0,7.0,,0.0,17.0,1.0,,,0.294,1.0,0.382,,0.618,0.206,,0.0,0.5
380306,37.0,6.0,,,0.0,15.0,1.0,22.0,,,0.0,30.0,1.0,0.162,,,1.0,0.405,0.027000000000000003,0.595,,,0.0,0.8109999999999999
380308,16.0,2.0,,,0.0,7.0,,9.0,,,0.0,14.0,1.0,0.125,,,1.0,0.438,,0.563,,,0.0,0.875
380LEA,53.0,8.0,,,0.0,22.0,1.0,31.0,,,0.0,44.0,1.0,0.151,,,1.0,0.415,0.019,0.585,,,0.0,0.83
390311,19.0,,,4.0,0.0,11.0,11.0,8.0,2.0,,0.0,2.0,1.0,,,0.211,1.0,0.579,0.579,0.421,0.105,,0.0,0.105
390316,18.0,,,8.0,0.0,8.0,5.0,10.0,,,0.0,5.0,1.0,,,0.444,1.0,0.444,0.278,0.556,,,0.0,0.278
390333,22.0,,1.0,4.0,0.0,10.0,2.0,12.0,,,0.0,15.0,1.0,,0.045,0.182,1.0,0.455,0.091,0.545,,,0.0,0.682
390336,18.0,,,8.0,0.0,10.0,2.0,8.0,1.0,,0.0,7.0,1.0,,,0.444,1.0,0.556,0.111,0.444,0.056,,0.0,0.389
390360,18.0,,,5.0,0.0,7.0,4.0,11.0,1.0,,0.0,8.0,1.0,,,0.278,1.0,0.389,0.222,0.611,0.056,,0.0,0.444
390362,17.0,,2.0,4.0,0.0,9.0,2.0,8.0,1.0,,0.0,8.0,1.0,,0.118,0.235,1.0,0.529,0.118,0.471,0.059,,0.0,0.471
390364,37.0,,2.0,13.0,0.0,14.0,12.0,23.0,1.0,,0.0,9.0,1.0,,0.054000000000000006,0.35100000000000003,1.0,0.378,0.324,0.622,0.027000000000000003,,0.0,0.243
390LEA,149.0,,5.0,46.0,0.0,69.0,38.0,80.0,6.0,,0.0,54.0,1.0,,0.034,0.309,1.0,0.463,0.255,0.537,0.04,,0.0,0.362
410304,18.0,1.0,3.0,8.0,0.0,9.0,1.0,9.0,,,0.0,5.0,1.0,0.056,0.16699999999999998,0.444,1.0,0.5,0.056,0.5,,,0.0,0.278
410307,35.0,,,10.0,0.0,16.0,11.0,19.0,,,0.0,14.0,1.0,,,0.28600000000000003,1.0,0.457,0.314,0.5429999999999999,,,0.0,0.4
410310,29.0,,10.0,5.0,0.0,14.0,7.0,15.0,1.0,,0.0,6.0,1.0,,0.345,0.172,1.0,0.483,0.241,0.517,0.034,,0.0,0.207
410322,15.0,,7.0,4.0,0.0,6.0,3.0,9.0,,1.0,0.0,,1.0,,0.467,0.267,1.0,0.4,0.2,0.6,,0.067,0.0,
410328,42.0,1.0,,29.0,0.0,17.0,9.0,25.0,1.0,,0.0,2.0,1.0,0.024,,0.69,1.0,0.405,0.214,0.595,0.024,,0.0,0.048
410334,36.0,,,29.0,0.0,18.0,5.0,18.0,,,0.0,2.0,1.0,,,0.8059999999999999,1.0,0.5,0.139,0.5,,,0.0,0.056
410340,35.0,,,8.0,0.0,19.0,4.0,16.0,,,0.0,23.0,1.0,,,0.229,1.0,0.5429999999999999,0.114,0.457,,,0.0,0.657
410346,20.0,,5.0,4.0,0.0,12.0,3.0,8.0,,,0.0,8.0,1.0,,0.25,0.2,1.0,0.6,0.15,0.4,,,0.0,0.4
410349,20.0,,,15.0,0.0,5.0,2.0,15.0,,,0.0,3.0,1.0,,,0.75,1.0,0.25,0.1,0.75,,,0.0,0.15
410361,54.0,,,39.0,0.0,30.0,8.0,24.0,1.0,,0.0,6.0,1.0,,,0.722,1.0,0.556,0.14800000000000002,0.444,0.019,,0.0,0.111
410364,21.0,,2.0,12.0,0.0,13.0,5.0,8.0,,,0.0,2.0,1.0,,0.095,0.5710000000000001,1.0,0.619,0.238,0.381,,,0.0,0.095
410366,18.0,,1.0,11.0,0.0,7.0,6.0,11.0,,,0.0,,1.0,,0.056,0.611,1.0,0.389,0.333,0.611,,,0.0,
410370,17.0,1.0,5.0,7.0,0.0,4.0,1.0,13.0,,,0.0,3.0,1.0,0.059,0.294,0.412,1.0,0.235,0.059,0.765,,,0.0,0.17600000000000002
410373,15.0,,2.0,4.0,0.0,5.0,8.0,10.0,,,0.0,1.0,1.0,,0.133,0.267,1.0,0.333,0.5329999999999999,0.667,,,0.0,0.067
410376,18.0,,2.0,8.0,0.0,9.0,6.0,9.0,,,0.0,2.0,1.0,,0.111,0.444,1.0,0.5,0.333,0.5,,,0.0,0.111
410379,34.0,,1.0,18.0,1.0,14.0,4.0,20.0,1.0,,1.0,10.0,1.0,,0.029,0.529,1.0,0.412,0.118,0.588,0.029,,0.029,0.294
410382,18.0,,1.0,5.0,0.0,7.0,1.0,11.0,4.0,,0.0,7.0,1.0,,0.056,0.278,1.0,0.389,0.056,0.611,0.222,,0.0,0.389
410385,17.0,,,14.0,0.0,6.0,2.0,11.0,1.0,,0.0,,1.0,,,0.8240000000000001,1.0,0.353,0.118,0.647,0.059,,0.0,
410400,29.0,,,13.0,0.0,10.0,7.0,19.0,2.0,,0.0,7.0,1.0,,,0.448,1.0,0.345,0.241,0.655,0.069,,0.0,0.241
410403,37.0,,,31.0,0.0,19.0,4.0,18.0,,,0.0,2.0,1.0,,,0.838,1.0,0.514,0.108,0.486,,,0.0,0.054000000000000006
410409,53.0,,4.0,17.0,0.0,25.0,29.0,28.0,,,0.0,3.0,1.0,,0.075,0.321,1.0,0.472,0.547,0.528,,,0.0,0.057
410412,15.0,,4.0,2.0,0.0,5.0,6.0,10.0,,,0.0,3.0,1.0,,0.267,0.133,1.0,0.333,0.4,0.667,,,0.0,0.2
410418,18.0,,2.0,5.0,0.0,7.0,5.0,11.0,,,0.0,6.0,1.0,,0.111,0.278,1.0,0.389,0.278,0.611,,,0.0,0.333
410423,36.0,,4.0,15.0,0.0,20.0,6.0,16.0,2.0,,0.0,9.0,1.0,,0.111,0.417,1.0,0.556,0.16699999999999998,0.444,0.056,,0.0,0.25
410430,36.0,,,35.0,0.0,22.0,1.0,14.0,,,0.0,,1.0,,,0.972,1.0,0.611,0.028,0.389,,,0.0,
410436,18.0,,4.0,4.0,0.0,13.0,1.0,5.0,1.0,,0.0,8.0,1.0,,0.222,0.222,1.0,0.722,0.056,0.278,0.056,,0.0,0.444
410439,31.0,,2.0,22.0,0.0,13.0,5.0,18.0,2.0,,0.0,,1.0,,0.065,0.71,1.0,0.419,0.161,0.581,0.065,,0.0,
410451,21.0,2.0,1.0,6.0,0.0,10.0,7.0,11.0,1.0,,0.0,4.0,1.0,0.095,0.048,0.28600000000000003,1.0,0.476,0.333,0.524,0.048,,0.0,0.19
410461,18.0,,,7.0,0.0,6.0,6.0,12.0,2.0,,0.0,3.0,1.0,,,0.389,1.0,0.333,0.333,0.667,0.111,,0.0,0.16699999999999998
410464,21.0,,3.0,8.0,2.0,6.0,2.0,15.0,1.0,,2.0,7.0,1.0,,0.14300000000000002,0.381,1.0,0.28600000000000003,0.095,0.7140000000000001,0.048,,0.095,0.333
410466,18.0,,3.0,6.0,0.0,7.0,4.0,11.0,1.0,,0.0,4.0,1.0,,0.16699999999999998,0.333,1.0,0.389,0.222,0.611,0.056,,0.0,0.222
410469,18.0,,1.0,13.0,0.0,8.0,2.0,10.0,1.0,,0.0,1.0,1.0,,0.056,0.722,1.0,0.444,0.111,0.556,0.056,,0.0,0.056
410472,1.0,,,,0.0,,,1.0,,,0.0,1.0,1.0,,,,1.0,,,1.0,,,0.0,1.0
410496,36.0,,6.0,16.0,0.0,15.0,10.0,21.0,1.0,,0.0,3.0,1.0,,0.16699999999999998,0.444,1.0,0.417,0.278,0.583,0.028,,0.0,0.083
410499,18.0,,4.0,6.0,0.0,10.0,8.0,8.0,,,0.0,,1.0,,0.222,0.333,1.0,0.556,0.444,0.444,,,0.0,
410502,18.0,,8.0,,0.0,9.0,4.0,9.0,1.0,,0.0,5.0,1.0,,0.444,,1.0,0.5,0.222,0.5,0.056,,0.0,0.278
410505,30.0,,5.0,12.0,0.0,16.0,9.0,14.0,1.0,,0.0,3.0,1.0,,0.16699999999999998,0.4,1.0,0.5329999999999999,0.3,0.467,0.033,,0.0,0.1
410511,18.0,,1.0,15.0,0.0,10.0,2.0,8.0,,,0.0,,1.0,,0.056,0.833,1.0,0.556,0.111,0.444,,,0.0,
410514,36.0,1.0,4.0,20.0,0.0,19.0,8.0,17.0,2.0,,0.0,1.0,1.0,0.028,0.111,0.556,1.0,0.528,0.222,0.472,0.056,,0.0,0.028
410522,18.0,,5.0,5.0,0.0,7.0,3.0,11.0,1.0,,0.0,4.0,1.0,,0.278,0.278,1.0,0.389,0.16699999999999998,0.611,0.056,,0.0,0.222
410523,18.0,,,3.0,0.0,6.0,2.0,12.0,,,0.0,13.0,1.0,,,0.16699999999999998,1.0,0.333,0.111,0.667,,,0.0,0.722
410530,18.0,,1.0,9.0,0.0,8.0,4.0,10.0,,,0.0,4.0,1.0,,0.056,0.5,1.0,0.444,0.222,0.556,,,0.0,0.222
410532,58.0,,10.0,24.0,0.0,36.0,22.0,22.0,1.0,,0.0,1.0,1.0,,0.172,0.414,1.0,0.621,0.379,0.379,0.017,,0.0,0.017
410535,36.0,,,25.0,0.0,17.0,1.0,19.0,1.0,,0.0,9.0,1.0,,,0.6940000000000001,1.0,0.472,0.028,0.528,0.028,,0.0,0.25
410538,30.0,,1.0,10.0,0.0,18.0,17.0,12.0,1.0,,0.0,1.0,1.0,,0.033,0.333,1.0,0.6,0.5670000000000001,0.4,0.033,,0.0,0.033
410541,18.0,,5.0,4.0,0.0,8.0,4.0,10.0,2.0,,0.0,3.0,1.0,,0.278,0.222,1.0,0.444,0.222,0.556,0.111,,0.0,0.16699999999999998
410542,20.0,,1.0,9.0,0.0,4.0,4.0,16.0,1.0,,0.0,5.0,1.0,,0.05,0.45,1.0,0.2,0.2,0.8,0.05,,0.0,0.25
410553,15.0,2.0,1.0,1.0,0.0,9.0,8.0,6.0,,,0.0,3.0,1.0,0.133,0.067,0.067,1.0,0.6,0.5329999999999999,0.4,,,0.0,0.2
410568,15.0,,2.0,1.0,0.0,6.0,2.0,9.0,1.0,,0.0,9.0,1.0,,0.133,0.067,1.0,0.4,0.133,0.6,0.067,,0.0,0.6
410571,21.0,,1.0,2.0,0.0,10.0,1.0,11.0,,,0.0,17.0,1.0,,0.048,0.095,1.0,0.476,0.048,0.524,,,0.0,0.81
410577,1.0,,,1.0,0.0,1.0,,,,,0.0,,1.0,,,1.0,1.0,1.0,,,,,0.0,
410578,74.0,,12.0,34.0,1.0,41.0,13.0,33.0,1.0,,1.0,14.0,1.0,,0.162,0.459,1.0,0.5539999999999999,0.17600000000000002,0.446,0.014,,0.014,0.189
410580,35.0,,4.0,24.0,0.0,20.0,4.0,15.0,2.0,1.0,0.0,,1.0,,0.114,0.6859999999999999,1.0,0.5710000000000001,0.114,0.429,0.057,0.029,0.0,
410583,36.0,,2.0,15.0,0.0,16.0,17.0,20.0,,1.0,0.0,1.0,1.0,,0.056,0.417,1.0,0.444,0.472,0.556,,0.028,0.0,0.028
410586,53.0,1.0,,41.0,0.0,32.0,4.0,21.0,2.0,,0.0,5.0,1.0,0.019,,0.774,1.0,0.604,0.075,0.396,0.038,,0.0,0.094
410598,34.0,,,29.0,0.0,13.0,3.0,21.0,2.0,,0.0,,1.0,,,0.853,1.0,0.382,0.08800000000000001,0.618,0.059,,0.0,
410LEA,1488.0,9.0,140.0,720.0,4.0,713.0,321.0,775.0,42.0,3.0,4.0,253.0,1.0,0.006,0.094,0.484,1.0,0.479,0.21600000000000005,0.521,0.028,0.002,0.003,0.17
420304,31.0,,,27.0,0.0,19.0,,12.0,,,0.0,4.0,1.0,,,0.871,1.0,0.613,,0.387,,,0.0,0.129
420316,20.0,,,18.0,0.0,9.0,2.0,11.0,,,0.0,,1.0,,,0.9,1.0,0.45,0.1,0.55,,,0.0,
420328,34.0,,,28.0,0.0,19.0,3.0,15.0,,,0.0,3.0,1.0,,,0.8240000000000001,1.0,0.5589999999999999,0.08800000000000001,0.441,,,0.0,0.08800000000000001
420336,18.0,8.0,,10.0,0.0,8.0,,10.0,,,0.0,,1.0,0.444,,0.556,1.0,0.444,,0.556,,,0.0,
420340,24.0,,,21.0,0.0,11.0,1.0,13.0,,,0.0,2.0,1.0,,,0.875,1.0,0.458,0.042,0.542,,,0.0,0.083
420348,18.0,,,16.0,1.0,5.0,1.0,13.0,,1.0,0.0,,1.0,,,0.889,1.0,0.278,0.056,0.722,,0.056,0.0,
420LEA,145.0,8.0,,120.0,1.0,71.0,7.0,74.0,,1.0,0.0,9.0,1.0,0.055,,0.828,1.0,0.49,0.048,0.51,,0.006999999999999999,0.0,0.062
421304,53.0,,2.0,20.0,4.0,31.0,6.0,22.0,2.0,,0.0,23.0,1.0,,0.038,0.377,1.0,0.585,0.113,0.415,0.038,,0.0,0.434
421328,49.0,,,14.0,7.0,22.0,7.0,27.0,2.0,,0.0,26.0,1.0,,,0.28600000000000003,1.0,0.449,0.14300000000000002,0.551,0.041,,0.0,0.531
421LEA,102.0,,2.0,34.0,11.0,53.0,13.0,49.0,4.0,,0.0,49.0,1.0,,0.02,0.333,1.0,0.52,0.127,0.48,0.039,,0.0,0.48
422314,60.0,,,56.0,0.0,29.0,2.0,31.0,1.0,1.0,0.0,,1.0,,,0.933,1.0,0.483,0.033,0.517,0.017,0.017,0.0,
422LEA,60.0,,,56.0,0.0,29.0,2.0,31.0,1.0,1.0,0.0,,1.0,,,0.933,1.0,0.483,0.033,0.517,0.017,0.017,0.0,
430304,38.0,1.0,1.0,7.0,0.0,22.0,10.0,16.0,2.0,,0.0,17.0,1.0,0.026,0.026,0.184,1.0,0.579,0.263,0.421,0.053,,0.0,0.447
430312,54.0,,,11.0,0.0,24.0,10.0,30.0,6.0,,0.0,27.0,1.0,,,0.204,1.0,0.444,0.185,0.556,0.111,,0.0,0.5
430328,4.0,,,1.0,0.0,1.0,,3.0,,,0.0,3.0,1.0,,,0.25,1.0,0.25,,0.75,,,0.0,0.75
430344,18.0,,1.0,8.0,0.0,13.0,5.0,5.0,,,0.0,4.0,1.0,,0.056,0.444,1.0,0.722,0.278,0.278,,,0.0,0.222
430348,1.0,,,,0.0,,,1.0,,,0.0,1.0,1.0,,,,1.0,,,1.0,,,0.0,1.0
430358,28.0,,1.0,7.0,0.0,13.0,4.0,15.0,,,0.0,16.0,1.0,,0.036000000000000004,0.25,1.0,0.464,0.14300000000000002,0.536,,,0.0,0.5710000000000001
430368,17.0,,,4.0,0.0,10.0,10.0,7.0,1.0,,0.0,2.0,1.0,,,0.235,1.0,0.588,0.588,0.412,0.059,,0.0,0.118
430369,10.0,,,,0.0,4.0,3.0,6.0,1.0,,0.0,6.0,1.0,,,,1.0,0.4,0.3,0.6,0.1,,0.0,0.6
430LEA,170.0,1.0,3.0,38.0,0.0,87.0,42.0,83.0,10.0,,0.0,76.0,1.0,0.006,0.018000000000000002,0.224,1.0,0.512,0.247,0.488,0.059,,0.0,0.447
440328,18.0,,,,0.0,7.0,4.0,11.0,,,0.0,14.0,1.0,,,,1.0,0.389,0.222,0.611,,,0.0,0.778
440348,17.0,,,,0.0,3.0,3.0,14.0,3.0,,0.0,11.0,1.0,,,,1.0,0.17600000000000002,0.17600000000000002,0.8240000000000001,0.17600000000000002,,0.0,0.647
440349,33.0,,,,0.0,16.0,1.0,17.0,,,0.0,32.0,1.0,,,,1.0,0.485,0.03,0.515,,,0.0,0.97
440364,15.0,,,,0.0,10.0,3.0,5.0,1.0,,0.0,11.0,1.0,,,,1.0,0.667,0.2,0.333,0.067,,0.0,0.733
440368,18.0,,,,0.0,8.0,1.0,10.0,1.0,,0.0,16.0,1.0,,,,1.0,0.444,0.056,0.556,0.056,,0.0,0.889
440LEA,101.0,,,,0.0,44.0,12.0,57.0,5.0,,0.0,84.0,1.0,,,,1.0,0.436,0.119,0.564,0.05,,0.0,0.8320000000000001
460312,87.0,,,72.0,0.0,55.0,2.0,32.0,2.0,5.0,0.0,6.0,1.0,,,0.828,1.0,0.632,0.023,0.368,0.023,0.057,0.0,0.069
460332,39.0,,1.0,34.0,0.0,14.0,2.0,25.0,,,0.0,2.0,1.0,,0.026,0.872,1.0,0.359,0.051,0.6409999999999999,,,0.0,0.051
460LEA,126.0,,1.0,106.0,0.0,69.0,4.0,57.0,2.0,5.0,0.0,8.0,1.0,,0.008,0.841,1.0,0.5479999999999999,0.032,0.452,0.016,0.04,0.0,0.063
470310,18.0,,,1.0,0.0,11.0,9.0,7.0,1.0,,0.0,7.0,1.0,,,0.056,1.0,0.611,0.5,0.389,0.056,,0.0,0.389
470328,34.0,,,6.0,0.0,17.0,22.0,17.0,1.0,1.0,0.0,4.0,1.0,,,0.17600000000000002,1.0,0.5,0.647,0.5,0.029,0.029,0.0,0.118
470330,36.0,16.0,,4.0,0.0,17.0,11.0,19.0,4.0,,0.0,1.0,1.0,0.444,,0.111,1.0,0.472,0.306,0.528,0.111,,0.0,0.028
470336,53.0,2.0,,21.0,0.0,23.0,9.0,30.0,5.0,1.0,0.0,15.0,1.0,0.038,,0.396,1.0,0.434,0.17,0.5660000000000001,0.094,0.019,0.0,0.28300000000000003
470340,35.0,,1.0,7.0,0.0,17.0,9.0,18.0,3.0,,0.0,15.0,1.0,,0.029,0.2,1.0,0.486,0.257,0.514,0.086,,0.0,0.429
470346,41.0,,,13.0,0.0,23.0,6.0,18.0,6.0,,0.0,16.0,1.0,,,0.317,1.0,0.561,0.146,0.439,0.146,,0.0,0.39
470441,36.0,4.0,,9.0,0.0,16.0,7.0,20.0,4.0,,0.0,12.0,1.0,0.111,,0.25,1.0,0.444,0.194,0.556,0.111,,0.0,0.333
470LEA,253.0,22.0,1.0,61.0,0.0,124.0,73.0,129.0,24.0,2.0,0.0,70.0,1.0,0.087,0.004,0.241,1.0,0.49,0.289,0.51,0.095,0.008,0.0,0.277
480306,23.0,,,9.0,1.0,13.0,3.0,10.0,,,0.0,11.0,1.0,,,0.391,1.0,0.565,0.13,0.435,,,0.0,0.478
480316,9.0,,,,0.0,4.0,3.0,5.0,,,0.0,6.0,1.0,,,,1.0,0.444,0.333,0.556,,,0.0,0.667
480LEA,32.0,,,9.0,1.0,17.0,6.0,15.0,,,0.0,17.0,1.0,,,0.281,1.0,0.531,0.188,0.469,,,0.0,0.531
490312,22.0,,,2.0,0.0,7.0,3.0,15.0,,,0.0,17.0,1.0,,,0.091,1.0,0.318,0.136,0.682,,,0.0,0.773
490316,1.0,,,,0.0,1.0,,,,,0.0,1.0,1.0,,,,1.0,1.0,,,,,0.0,1.0
490318,4.0,,,,0.0,1.0,,3.0,,,0.0,4.0,1.0,,,,1.0,0.25,,0.75,,,0.0,1.0
490319,14.0,,,4.0,0.0,1.0,,13.0,,,0.0,10.0,1.0,,,0.28600000000000003,1.0,0.071,,0.929,,,0.0,0.7140000000000001
490324,1.0,,,,0.0,1.0,,,,,0.0,1.0,1.0,,,,1.0,1.0,,,,,0.0,1.0
490326,3.0,,,1.0,0.0,1.0,,2.0,,,0.0,2.0,1.0,,,0.333,1.0,0.333,,0.667,,,0.0,0.667
490332,20.0,,,5.0,0.0,12.0,3.0,8.0,,,0.0,12.0,1.0,,,0.25,1.0,0.6,0.15,0.4,,,0.0,0.6
490336,2.0,,,,0.0,,,2.0,,,0.0,2.0,1.0,,,,1.0,,,1.0,,,0.0,1.0
490337,16.0,,1.0,2.0,0.0,4.0,,12.0,2.0,,0.0,11.0,1.0,,0.063,0.125,1.0,0.25,,0.75,0.125,,0.0,0.688
490345,27.0,,,14.0,0.0,11.0,2.0,16.0,1.0,,0.0,10.0,1.0,,,0.519,1.0,0.407,0.07400000000000001,0.593,0.037000000000000005,,0.0,0.37
490348,19.0,,,1.0,0.0,5.0,2.0,14.0,3.0,,0.0,13.0,1.0,,,0.053,1.0,0.263,0.105,0.737,0.158,,0.0,0.684
490356,1.0,,,,0.0,,,1.0,,,0.0,1.0,1.0,,,,1.0,,,1.0,,,0.0,1.0
490363,12.0,,,3.0,0.0,3.0,,9.0,1.0,,0.0,8.0,1.0,,,0.25,1.0,0.25,,0.75,0.083,,0.0,0.667
490364,4.0,,,1.0,0.0,2.0,,2.0,,,0.0,3.0,1.0,,,0.25,1.0,0.5,,0.5,,,0.0,0.75
490368,2.0,,,,0.0,2.0,,,,,0.0,2.0,1.0,,,,1.0,1.0,,,,,0.0,1.0
490390,1.0,,,,0.0,1.0,,,,,0.0,1.0,1.0,,,,1.0,1.0,,,,,0.0,1.0
490LEA,149.0,,1.0,33.0,0.0,52.0,10.0,97.0,7.0,,0.0,98.0,1.0,,0.006999999999999999,0.221,1.0,0.349,0.067,0.6509999999999999,0.047,,0.0,0.6579999999999999
491318,22.0,,,3.0,0.0,11.0,1.0,11.0,1.0,,0.0,17.0,1.0,,,0.136,1.0,0.5,0.045,0.5,0.045,,0.0,0.773
491320,53.0,,,13.0,0.0,28.0,11.0,25.0,4.0,,0.0,25.0,1.0,,,0.245,1.0,0.528,0.208,0.472,0.075,,0.0,0.472
491LEA,75.0,,,16.0,0.0,39.0,12.0,36.0,5.0,,0.0,42.0,1.0,,,0.213,1.0,0.52,0.16,0.48,0.067,,0.0,0.56
500314,18.0,,1.0,,0.0,9.0,,9.0,1.0,,0.0,16.0,1.0,,0.056,,1.0,0.5,,0.5,0.056,,0.0,0.889
500316,18.0,1.0,,,0.0,9.0,4.0,9.0,,,0.0,13.0,1.0,0.056,,,1.0,0.5,0.222,0.5,,,0.0,0.722
500LEA,36.0,1.0,1.0,,0.0,18.0,4.0,18.0,1.0,,0.0,29.0,1.0,0.028,0.028,,1.0,0.5,0.111,0.5,0.028,,0.0,0.8059999999999999
510308,14.0,,,3.0,0.0,7.0,2.0,7.0,,,0.0,9.0,1.0,,,0.214,1.0,0.5,0.14300000000000002,0.5,,,0.0,0.643
510326,7.0,,1.0,,2.0,2.0,4.0,5.0,,,0.0,2.0,1.0,,0.14300000000000002,,1.0,0.28600000000000003,0.5710000000000001,0.7140000000000001,,,0.0,0.28600000000000003
510328,11.0,,,5.0,0.0,4.0,1.0,7.0,,,0.0,5.0,1.0,,,0.455,1.0,0.364,0.091,0.636,,,0.0,0.455
510330,27.0,,,11.0,10.0,13.0,9.0,14.0,1.0,,5.0,6.0,1.0,,,0.407,1.0,0.481,0.333,0.519,0.037000000000000005,,0.185,0.222
510332,10.0,,,1.0,1.0,3.0,4.0,7.0,,,1.0,5.0,1.0,,,0.1,1.0,0.3,0.4,0.7,,,0.1,0.5
510334,12.0,,,3.0,0.0,6.0,,6.0,1.0,,0.0,8.0,1.0,,,0.25,1.0,0.5,,0.5,0.083,,0.0,0.667
510336,3.0,,,,0.0,2.0,,1.0,,,0.0,3.0,1.0,,,,1.0,0.667,,0.333,,,0.0,1.0
510340,17.0,,,2.0,2.0,8.0,4.0,9.0,,,2.0,11.0,1.0,,,0.118,1.0,0.471,0.235,0.529,,,0.118,0.647
510356,7.0,,,1.0,0.0,3.0,2.0,4.0,,,0.0,4.0,1.0,,,0.14300000000000002,1.0,0.429,0.28600000000000003,0.5710000000000001,,,0.0,0.5710000000000001
510358,13.0,,,,0.0,2.0,3.0,11.0,1.0,,0.0,9.0,1.0,,,,1.0,0.154,0.231,0.846,0.077,,0.0,0.6920000000000001
