agency_code,pct_spc_crs,pct_ap_ib_crs,pct_cte_crs,pct_univ_coll_crs
050302,1.0,0.12731229597000002,0.68117519042,0.15669205658
050LEA,1.0,0.12731229597000002,0.68117519042,0.15669205658
060302,1.0,0.22702702703,1.0,0.44054054054
060334,1.0,,0.75,
060700,1.0,,0.006578947368399999,0.125
060701,1.0,,0.34375,
060LEA,1.0,0.13861386139,0.8993399339899999,0.300330033
06A000,1.0,,,
06B000,1.0,,,0.24324324324
070310,1.0,,0.16666666667000002,0.23333333333
070311,0.99568965517,,0.31465517241,0.7025862069
070330,1.0,0.040380047506,0.80997624703,0.17102137767
070339,1.0,0.075892857143,0.89285714286,0.14732142857
070342,1.0,0.11959798995,0.74271356784,0.086432160804
070LEA,1.0,0.078849721707,0.72495361781,0.18599257885
07A000,1.0,,,
080311,0.99441340782,,0.6145251396600001,0.95530726257
080312,1.0,,1.0,0.12253829322
080700,1.0,,0.63970588235,0.08088235294099999
080LEA,1.0,,0.8601036269399999,0.30829015544
090330,1.0,,0.83256528418,0.1198156682
090368,0.97446236559,0.08736559139799999,0.8588709677399999,0.12903225806
090LEA,0.99139784946,0.046594982079,0.8465949820800001,0.1247311828
100307,1.0,,0.13119533528,0.7230320699699999
100308,1.0,,1.0,0.042253521127
100326,1.0,0.066046511628,0.7125581395300001,0.02511627907
100334,1.0,0.13947128532,0.7402005469499999,0.024612579763
100348,1.0,0.11656891496,0.7236070381199999,0.046187683284
100LEA,1.0,0.095249937826,0.6851529470300001,0.092265605571
110303,1.0,0.026845637584000003,0.44966442953,
110304,0.98260869565,0.2,0.68616600791,0.075098814229
110322,1.0,,0.27838827839,1.0
110323,0.98245614035,,0.017543859649,0.56140350877
110336,1.0,0.16623036649,0.6806282722499999,0.082460732984
110340,0.97167584579,0.12195121951,0.7324940991300001,0.07159716758500001
110352,0.9908256880700002,0.11834862385,0.76788990826,
110380,0.97680890538,0.20686456401,0.70222634508,0.064935064935
110416,1.0,0.24747474747,0.6016414141399999,0.081439393939
110500,0.99659863946,,0.98979591837,0.32653061224
110LEA,0.99488817891,0.16396166134,0.6774440894600001,0.10849840255999997
111302,1.0,0.32920536636,0.8472652218800001,0.18059855521
111700,0.98847262248,0.4755043227699999,,
111LEA,1.0,0.36778115502,0.62386018237,0.1329787234
11C000,1.0,,,
11D000,0.97058823529,0.082352941176,0.22352941176,0.047058823529
120308,0.76344086022,,0.72043010753,
120310,0.992,,,0.992
120314,0.85421166307,0.1090712743,0.7105831533499999,0.0021598272138000003
120318,0.85865724382,0.18551236749,0.7111307420499999,0.067137809187
120346,0.7518684603899999,0.094170403587,0.7100149476800001,0.005979073243600001
120352,0.95,,,
120370,0.81276595745,0.24042553191,0.72978723404,
120LEA,0.83133757962,0.15286624204000002,0.6856050955399999,0.052484076433
130307,0.99642004773,0.2661097852,0.71957040573,0.056682577566
130310,1.0,0.19928186715,0.7666068222600001,0.024536205865
130314,1.0,0.18334667734,0.7093674940000001,0.012009607686
130316,1.0,0.18216756341,0.65564950038,0.0092236740968
130317,1.0,,0.7857142857100001,0.017857142856999998
130324,0.98139534884,0.11395348837,0.67441860465,0.047674418605000005
130326,0.9868744872799998,0.18375717801,0.7022149302699999,0.02953240361
130332,0.99584076055,0.27213309566,0.64230540701,0.034462269756
130333,1.0,0.033333333333,0.59166666667,
130349,1.0,,,1.0
130350,1.0,,0.1186440678,1.0
130LEA,1.0,0.2002368499,0.67956182769,0.059113786638
132304,0.99737876802,0.10091743119,0.7470511140199999,0.032765399737999995
132LEA,0.99737876802,0.10091743119,0.7470511140199999,0.032765399737999995
13A000,1.0,0.034482758621000004,0.028735632184,0.086206896552
13B000,0.48571428571,,0.095238095238,
140305,1.0,0.071129707113,0.92887029289,0.99581589958
140306,1.0,,0.66666666667,
140309,1.0,,0.15345268542,1.0
140348,1.0,0.11495673670999998,0.68108776267,0.056860321384
140386,0.98990578735,0.15006729475,0.6931359354000001,0.07267833109
140390,1.0,0.071012805588,0.6798603026800001,0.060535506403
140LEA,1.0,0.10330361825,0.64682747771,0.21919244887
150304,1.0,0.070938215103,0.83295194508,0.10983981693
150350,1.0,,0.63694267516,0.8662420382200001
150LEA,1.0,0.052188552189,0.78114478114,0.30976430976
160309,1.0,,,
160313,1.0,0.087656529517,0.76386404293,0.07155635062599999
160314,1.0,0.18213058419,0.7709049255399999,0.072164948454
160344,1.0,0.10631229236,0.70265780731,0.1146179402
160LEA,1.0,0.12698412698,0.73544973545,0.091080876795
170316,0.88054187192,0.10221674877,0.86699507389,0.11206896552
170LEA,0.88054187192,0.10221674877,0.86699507389,0.11206896552
180308,1.0,0.1081703107,0.78481012658,0.08170310702
180320,1.0,0.10096670247000003,0.7948442534899999,0.069817400644
180323,0.91304347826,,0.21739130435,
180325,1.0,,0.098984771574,1.0
180340,1.0,0.14314720812,0.75228426396,0.092385786802
180348,1.0,0.14752252252,0.7972972973000001,0.095720720721
180376,1.0,0.13640032284000006,0.74092009685,0.064568200161
180LEA,1.0,0.11752615845,0.7171150971600001,0.14704783259
181318,1.0,,0.98064516129,0.1935483871
181322,1.0,0.21685606061,0.60416666667,0.057765151515
181LEA,1.0,0.18909991742,0.65235342692,0.075144508671
182316,1.0,0.13702239789,0.82608695652,0.061923583663
182700,0.99118942731,0.42731277533,0.19823788546,0.21585903084
182LEA,1.0,0.20262096774,0.6774193548399999,0.096774193548
190310,1.0,,1.0,0.090909090909
190316,1.0,0.1954887218,0.8822055137799999,0.2305764411
190336,1.0,0.16727716728,0.8351648351600001,0.20146520147
190342,1.0,0.19458668617,0.6708119970699999,0.25676664228
190501,1.0,,0.625,1.0
190LEA,1.0,0.18316831683,0.7612338156899999,0.23571972582
19A000,1.0,0.021390374332,0.47593582888,0.50267379679
19B000,0.4722222222199999,0.4722222222199999,,
200308,0.7076271186399999,0.029661016949,0.62288135593,0.18220338983
200314,0.92934782609,0.054347826087,0.8478260869600001,0.34239130435000004
200322,1.0,,1.0,
200328,0.8665297741299999,0.12936344969,0.8131416837800001,0.17043121149999998
200350,0.97972972973,,0.47297297297,0.96621621622
200LEA,0.86454545455,0.072727272727,0.74090909091,0.30181818182
210312,1.0,0.11853088481,0.7813021702799999,0.066777963272
210LEA,1.0,0.11853088481,0.7813021702799999,0.066777963272
220310,1.0,0.031578947368,0.81842105263,0.14210526316
220LEA,1.0,0.031578947368,0.81842105263,0.14210526316
230312,1.0,0.12512413107999998,0.7110228401199999,0.13306852036
230322,0.99516908213,,0.73913043478,0.99033816425
230324,0.97031382528,0.16963528414,0.7226463104299999,0.10771840543
230330,1.0,,1.0,
230350,1.0,0.15296989422,0.79739625712,0.16517493897
230359,0.95454545455,,,
230361,1.0,0.21419975933,0.79783393502,0.20216606498
230LEA,1.0,0.15004336513,0.75130095403,0.1814830876
23A000,1.0,0.5517241379300001,,
240334,1.0,0.13411764705999998,0.70823529412,0.011764705882
240371,1.0,0.066934404284,0.69879518072,
240373,0.84294871795,,0.49679487179,
240380,1.0,0.064017660044,0.6114790286999999,0.033112582781
240LEA,0.99019101704,0.070211667527,0.6479091378399999,0.010325245225
241312,1.0,,0.83333333333,
241316,1.0,0.052482269504000006,0.7063829787199999,0.20425531915
241LEA,1.0,0.051175656985,0.70954356846,0.19917012448
24B000,1.0,,0.08196721311499999,0.08196721311499999
250314,0.32367149758,,0.32367149758,
250321,0.23232323232,,0.23232323232,0.045454545455
250340,1.0,0.15536723164000002,0.74764595104,0.029190207156000007
250356,0.69202898551,0.15277777777999998,0.6080917874399999,0.0054347826087
250372,0.81263616558,0.078431372549,0.79520697168,0.0010893246187
250LEA,0.76045533284,0.12125711458,0.6542934917100001,0.012373174957
260318,1.0,0.25079702444,0.80712008502,0.092454835282
260322,1.0,0.092278719397,0.8851224105500001,0.063088512241
260325,1.0,0.16941015089000006,0.8676268861499999,0.12208504801
260347,0.98015873016,,0.011904761905,0.77777777778
260354,1.0,,0.007722007722,1.0
260357,1.0,0.22724014337,0.81792114695,0.044444444444
260359,1.0,0.071274298056,0.77105831533,0.044276457883000005
260374,1.0,,0.5,
260388,0.97419354839,0.23548387097,0.08709677419399997,0.11612903226
260408,1.0,0.19895287958,0.7892670157100001,0.048429319372
260411,1.0,0.19801980198,0.5346534653499999,0.13531353135
260424,1.0,0.064093728463,0.84217780841,0.028256374914
260427,0.99014492754,0.053913043478,0.68579710145,0.057971014493
260446,1.0,0.33758978452,0.6456504389500001,0.16360734238
260449,1.0,,1.0,
260455,1.0,0.05,0.7684210526299999,0.19649122807
260700,1.0,,0.21212121212,0.7333333333300001
260LEA,1.0,0.15038526838,0.73899699621,0.11878020112
26B000,0.42857142857,,0.42857142857,
270306,1.0,0.10606060606,0.77272727273,0.078787878788
270311,1.0,,0.54137931034,1.0
270LEA,1.0,0.08203125,0.7203125,0.2875
280304,1.0,0.21348314607,0.68539325843,0.13483146067
280306,1.0,,,0.038461538462
280316,0.98155737705,0.29303278689,0.59016393443,0.15573770492
280330,1.0,0.29575596817,0.49204244032,0.07824933687
280LEA,1.0,0.27939142462,0.54011065007,0.11065006916
290308,1.0,0.10617551463,0.82665222102,0.092091007584
290310,0.98039215686,,,
290314,1.0,,0.65714285714,
290315,1.0,,0.095238095238,1.0
290324,1.0,0.076124567474,0.92502883506,0.029988465975000007
290336,1.0,0.132,0.7792,0.0312
290348,1.0,0.15564202335000002,0.81387808042,0.075875486381
290365,1.0,0.15404040404000002,0.86616161616,0.12626262625999998
290388,1.0,0.14789687924,0.91723202171,0.040705563094
290389,1.0,,0.98255813953,0.8604651162799999
290LEA,1.0,0.12088990675999997,0.82414526419,0.10305905447
291336,1.0,0.13280212482999998,0.86985391766,0.022576361222
291350,0.85714285714,,,0.28571428571
291LEA,1.0,0.13037809648,0.8539765319399999,0.027379400261
292324,1.0,0.12480739599,0.78582434515,
292LEA,1.0,0.12480739599,0.78582434515,
300306,1.0,,,
300312,1.0,0.20304271504,0.71269748391,0.044470450556
300314,1.0,,0.036585365854,0.82926829268
300LEA,1.0,0.18428040361,0.6500265533699999,0.11258629845999997
310338,1.0,,0.34615384615,1.0
310344,0.97664543524,0.066878980892,0.76539278132,0.14225053079000002
310352,0.99854014599,0.0087591240876,0.7985401459899999,0.11532846715
310364,1.0,0.076704545455,0.6903409090899999,0.14772727273
310392,1.0,0.06697108067,0.8493150684899999,0.14611872146
310LEA,0.99822569198,0.049680624556,0.7565649396699999,0.19268985096
320309,1.0,,,0.96848137536
320312,0.99691675231,0.26824254882,0.5858170606399999,
320314,0.98965517241,0.20344827586,0.0034482758621,
320317,1.0,0.29559748428000004,0.95597484277,0.14779874214000002
320322,1.0,,0.32298136646,
320323,1.0,0.33333333333,0.14258734655,0.0018885741265
320325,1.0,0.15141700405,0.6971659919,
320341,1.0,,1.0,
320353,1.0,,0.38562091503,1.0
320356,1.0,0.21103448276,0.55862068966,0.0027586206897
320365,1.0,0.21456582633,0.59271708683,
320368,1.0,0.13300492611,0.6833216045,0.011259676284
320701,1.0,0.14009661835999998,0.5797101449300001,
320LEA,1.0,0.20304277103,0.53621662999,0.053774758396
32D000,0.97682119205,0.086092715232,0.0033112582781,0.019867549669
32L000,1.0,0.46798029557,0.58620689655,0.007389162561599999
32N000,0.34462151394,0.34462151394,,
330326,1.0,,0.056962025316,0.6582278481
330328,1.0,,0.64853556485,0.083682008368
330340,1.0,,,
330350,1.0,0.034400948992,0.84104389087,0.08778173191
330358,1.0,0.076539101498,0.81697171381,0.054908485857
330LEA,1.0,0.040716612378,0.74104234528,0.12540716612
33A000,1.0,0.20717131474,0.66533864542,0.10358565737
340311,1.0,0.28990610329,0.96830985915,
340330,0.96235679214,0.027823240589,0.51391162029,
340336,1.0,,0.6909090909100001,
340362,1.0,,0.048979591837,0.99591836735
340364,1.0,0.20184013801,0.61069580219,0.033352501438000004
340382,1.0,0.099799062291,0.51105157401,0.004018754186199999
340385,1.0,,0.8627450980399999,
340398,1.0,,,
340427,1.0,,0.5,
340446,1.0,,0.16346153846,0.8173076923100001
340454,1.0,0.23756544503,0.43520942408,
340460,0.99162011173,0.068901303538,0.6080074487899999,0.0055865921788
340480,1.0,0.087301587302,0.0079365079365,
340486,0.98799435028,0.096751412429,0.50141242938,
340488,1.0,,0.93333333333,
340495,0.98905680042,0.2230328296,0.46743095362,0.0010422094841
340496,0.97777777778,0.25555555556,0.36666666667,0.0011695906433
340542,0.9933333333299998,0.061333333333,0.648,
340556,0.99740820734,0.29546436285,0.4470842332600001,0.0012958963283
340568,1.0,0.14634146340999998,0.39024390244,
340LEA,1.0,0.17985002419,0.51427189163,0.024552491534000003
34B000,1.0,0.01652892562,0.64462809917,0.090909090909
34D000,0.31067961165,0.15533980582999998,0.17475728155,
34H000,0.29069767442,0.22093023256,0.046511627907,0.05813953488400001
350308,1.0,0.12442922374,0.8276255707800001,0.0022831050228000003
350317,1.0,,0.4945652173899999,1.0
350321,0.99421407907,0.12729026037,0.75409836066,0.0048216007715
350336,1.0,0.15798922800999998,0.7289048473999999,
350LEA,1.0,0.12396382818,0.7550866616399999,0.071966842502
360310,1.0,0.15447154472000002,0.66814486327,0.046563192905
360336,0.88190184049,0.11196319018,0.7990797545999999,
360337,1.0,,0.031390134529,0.44843049327
360360,1.0,0.18269230769,0.78653846154,
360372,1.0,,0.88311688312,
