agency_code,avg_class_teach_TeacherExp,pct_adv_degree_PrincipalExp,pct_adv_degree_TeacherExp,pct_experience_0_PrincipalExp,pct_experience_0_TeacherExp,pct_experience_10_PrincipalExp,pct_experience_10_TeacherExp,pct_experience_4_PrincipalExp,pct_experience_4_TeacherExp,pct_turnover_PrincipalExp,pct_turnover_TeacherExp,total_class_teach_TeacherExp
340416,61.0,,0.306,,0.08199999999999999,,0.623,,0.295,,0.056,101345.0
340420,42.0,,0.19,,0.071,,0.738,,0.19,,0.087,101345.0
340424,25.0,,0.292,,0.333,,0.458,,0.208,,0.04,101345.0
340426,52.0,,0.25,,0.231,,0.5579999999999999,,0.212,,0.209,101345.0
340427,25.0,,0.36,,0.16699999999999998,,0.583,,0.25,,0.059,101345.0
340428,48.0,,0.188,,0.396,,0.333,,0.271,,0.1,101345.0
340430,41.0,,0.171,,0.22,,0.488,,0.293,,0.098,101345.0
340432,36.0,,0.306,,0.057,,0.7140000000000001,,0.229,,0.0,101345.0
340436,22.0,,0.273,,0.273,,0.364,,0.364,,0.195,101345.0
340440,52.0,,0.404,,0.077,,0.75,,0.173,,0.09,101345.0
340442,69.0,,0.271,,0.1,,0.657,,0.243,,0.173,101345.0
340446,6.0,,0.16699999999999998,,0.16699999999999998,,0.667,,0.16699999999999998,,0.28600000000000003,101345.0
340447,27.0,,0.14800000000000002,,0.429,,0.393,,0.179,,0.172,101345.0
340448,46.0,,0.304,,0.087,,0.609,,0.304,,0.064,101345.0
340452,31.0,,0.194,,0.419,,0.419,,0.161,,0.217,101345.0
340453,39.0,,0.231,,0.103,,0.6409999999999999,,0.256,,0.13,101345.0
340454,86.0,,0.267,,0.138,,0.586,,0.276,,0.119,101345.0
340457,50.0,,0.16,,0.08,,0.62,,0.3,,0.133,101345.0
340460,68.0,,0.191,,0.25,,0.485,,0.265,,0.262,101345.0
340462,37.0,,0.27,,0.21600000000000005,,0.378,,0.405,,0.121,101345.0
340464,64.0,,0.313,,0.156,,0.547,,0.297,,0.08,101345.0
340472,29.0,,0.333,,0.069,,0.655,,0.276,,0.105,101345.0
340476,48.0,,0.25,,0.188,,0.5,,0.313,,0.117,101345.0
340480,54.0,,0.236,,0.345,,0.4,,0.255,,0.119,101345.0
340486,96.0,,0.227,,0.206,,0.557,,0.237,,0.172,101345.0
340488,34.0,,0.28600000000000003,,0.265,,0.5,,0.235,,0.303,101345.0
340490,32.0,,0.219,,0.406,,0.469,,0.125,,0.29,101345.0
340492,36.0,,0.16699999999999998,,0.5,,0.278,,0.222,,0.329,101345.0
340494,41.0,,0.244,,0.098,,0.585,,0.317,,0.128,101345.0
340495,104.0,,0.298,,0.086,,0.648,,0.267,,0.078,101345.0
340496,93.0,,0.215,,0.247,,0.5379999999999999,,0.215,,0.184,101345.0
340504,46.0,,0.196,,0.152,,0.5870000000000001,,0.261,,0.099,101345.0
340508,47.0,,0.298,,0.149,,0.511,,0.34,,0.069,101345.0
340512,48.0,,0.438,,0.021,,0.7709999999999999,,0.208,,0.16699999999999998,101345.0
340514,41.0,,0.268,,0.415,,0.39,,0.195,,0.231,101345.0
340516,66.0,,0.239,,0.16699999999999998,,0.53,,0.303,,0.115,101345.0
340520,45.0,,0.311,,0.17800000000000002,,0.711,,0.111,,0.044,101345.0
340528,40.0,,0.425,,0.146,,0.634,,0.22,,0.141,101345.0
340530,47.0,,0.17,,0.191,,0.489,,0.319,,0.118,101345.0
340531,15.0,,0.125,,0.2,,0.667,,0.133,,0.0,101345.0
340532,41.0,,0.244,,0.122,,0.7559999999999999,,0.122,,0.048,101345.0
340536,51.0,,0.327,,0.157,,0.588,,0.255,,0.098,101345.0
340540,48.0,,0.184,,0.25,,0.479,,0.271,,0.146,101345.0
340542,53.0,,0.135,,0.302,,0.547,,0.151,,0.2,101345.0
340544,46.0,,0.239,,0.234,,0.638,,0.128,,0.107,101345.0
340548,51.0,,0.21600000000000005,,0.196,,0.569,,0.235,,0.099,101345.0
340556,128.0,,0.302,,0.132,,0.69,,0.17800000000000002,,0.085,101345.0
340560,37.0,,0.35100000000000003,,0.135,,0.73,,0.135,,0.118,101345.0
340564,45.0,,0.289,,0.17800000000000002,,0.489,,0.333,,0.13,101345.0
340568,35.0,,0.229,,0.229,,0.486,,0.28600000000000003,,0.233,101345.0
340LEA,43.833333333333336,0.359,0.28400000000000003,0.41,0.17616666666666667,0.244,0.5724999999999999,0.34600000000000003,0.2515,0.139,0.15766666666666668,101345.0
34B000,36.0,,,,,,,,,,,101345.0
34D000,31.0,,,,,,,,,,,101345.0
34F000,42.0,,,,,,,,,,,101345.0
34G000,31.0,,,,,,,,,,,101345.0
34H000,49.0,,,,,,,,,,,101345.0
350304,39.0,,0.256,,0.231,,0.5379999999999999,,0.231,,0.151,101345.0
350308,50.0,,0.06,,0.28,,0.52,,0.2,,0.337,101345.0
350310,36.0,,0.243,,0.297,,0.405,,0.297,,0.263,101345.0
350312,36.0,,0.16699999999999998,,0.16699999999999998,,0.528,,0.306,,0.247,101345.0
350316,33.0,,0.242,,0.242,,0.515,,0.242,,0.155,101345.0
350317,7.0,,0.7140000000000001,,0.28600000000000003,,0.5710000000000001,,0.14300000000000002,,0.16699999999999998,101345.0
350318,29.0,,0.267,,0.241,,0.552,,0.207,,0.298,101345.0
350321,56.0,,0.14300000000000002,,0.214,,0.464,,0.321,,0.177,101345.0
350324,20.0,,0.15,,0.45,,0.25,,0.3,,0.078,101345.0
350330,22.0,,0.182,,0.364,,0.273,,0.364,,0.195,101345.0
350331,29.0,,0.103,,0.31,,0.483,,0.207,,0.173,101345.0
350332,36.0,,0.194,,0.306,,0.389,,0.306,,0.254,101345.0
350336,40.0,,0.2,,0.25,,0.575,,0.175,,0.234,101345.0
350338,28.0,,0.172,,0.321,,0.536,,0.14300000000000002,,0.175,101345.0
350339,29.0,,0.172,,0.207,,0.655,,0.138,,0.16,101345.0
350340,25.0,,0.32,,0.2,,0.44,,0.36,,0.21600000000000005,101345.0
350LEA,32.666666666666664,0.25,0.18800000000000003,0.75,0.26566666666666666,0.125,0.48333333333333334,0.125,0.25033333333333335,0.20000000000000004,0.221,101345.0
35A000,17.0,,,,,,,,,,,101345.0
35B000,17.0,,,,,,,,,,,101345.0
360310,82.0,,0.159,,0.28,,0.488,,0.232,,0.159,101345.0
360320,39.0,,0.256,,0.103,,0.564,,0.333,,0.08199999999999999,101345.0
360324,40.0,,0.2,,0.2,,0.525,,0.275,,0.204,101345.0
360332,25.0,,0.08,,0.5379999999999999,,0.192,,0.269,,0.201,101345.0
360336,39.0,,0.077,,0.385,,0.385,,0.231,,0.185,101345.0
360337,10.0,,0.4,,0.1,,0.5,,0.4,,0.0,101345.0
360338,29.0,,0.172,,0.172,,0.414,,0.414,,0.075,101345.0
360339,10.0,,0.4,,0.2,,0.6,,0.2,,0.0,101345.0
360340,36.0,,0.162,,0.243,,0.35100000000000003,,0.405,,0.16399999999999998,101345.0
360344,42.0,,0.116,,0.28600000000000003,,0.381,,0.333,,0.051,101345.0
360348,23.0,,0.125,,0.16699999999999998,,0.5,,0.333,,0.023,101345.0
360352,30.0,,0.32299999999999995,,0.226,,0.516,,0.258,,0.121,101345.0
360360,33.0,,0.182,,0.121,,0.6970000000000001,,0.182,,0.175,101345.0
360364,29.0,,0.345,,0.034,,0.759,,0.207,,0.037000000000000005,101345.0
360372,21.0,,0.05,,0.524,,0.19,,0.28600000000000003,,0.246,101345.0
360376,27.0,,0.185,,0.185,,0.593,,0.222,,0.076,101345.0
360378,58.0,,0.259,,0.155,,0.569,,0.276,,0.083,101345.0
360380,45.0,,0.08900000000000001,,0.111,,0.5329999999999999,,0.35600000000000004,,0.065,101345.0
360390,56.0,,0.125,,0.214,,0.5539999999999999,,0.232,,0.196,101345.0
360392,31.0,,0.156,,0.219,,0.406,,0.375,,0.121,101345.0
360394,25.0,,0.24,,0.231,,0.5770000000000001,,0.192,,0.12,101345.0
360396,68.0,,0.279,,0.188,,0.609,,0.203,,0.145,101345.0
360400,36.0,,0.056,,0.306,,0.583,,0.111,,0.132,101345.0
360408,40.0,,0.125,,0.415,,0.366,,0.22,,0.28600000000000003,101345.0
360418,40.0,,0.35,,0.175,,0.65,,0.175,,0.077,101345.0
360420,24.0,,0.2,,0.333,,0.375,,0.292,,0.101,101345.0
360426,40.0,,0.2,,0.225,,0.5,,0.275,,0.07400000000000001,101345.0
360428,76.0,,0.132,,0.289,,0.526,,0.184,,0.182,101345.0
360430,19.0,,0.211,,0.15,,0.7,,0.15,,0.027000000000000003,101345.0
360431,30.0,,0.133,,0.267,,0.5,,0.233,,0.066,101345.0
360432,22.0,,0.136,,0.087,,0.609,,0.304,,0.131,101345.0
360436,35.0,,0.057,,0.486,,0.314,,0.2,,0.28,101345.0
360438,31.0,,0.125,,0.313,,0.375,,0.313,,0.17,101345.0
360440,34.0,,0.08800000000000001,,0.257,,0.457,,0.28600000000000003,,0.14300000000000002,101345.0
360448,16.0,,0.313,,0.125,,0.688,,0.188,,0.127,101345.0
360456,41.0,,0.122,,0.341,,0.39,,0.268,,0.237,101345.0
360464,28.0,,0.172,,0.25,,0.643,,0.107,,0.075,101345.0
360468,27.0,,0.214,,0.25,,0.321,,0.429,,0.222,101345.0
360470,69.0,,0.07200000000000001,,0.261,,0.478,,0.261,,0.168,101345.0
360478,31.0,,0.161,,0.313,,0.406,,0.281,,0.244,101345.0
360480,52.0,,0.231,,0.269,,0.423,,0.308,,0.046,101345.0
360482,34.0,,0.4,,0.059,,0.735,,0.206,,0.0,101345.0
360488,28.0,,0.214,,0.179,,0.5710000000000001,,0.25,,0.084,101345.0
360490,37.0,,0.21600000000000005,,0.132,,0.5529999999999999,,0.316,,0.081,101345.0
360492,43.0,,0.116,,0.302,,0.442,,0.256,,0.191,101345.0
360494,61.0,,0.23,,0.115,,0.623,,0.262,,0.111,101345.0
360498,48.0,,0.146,,0.313,,0.333,,0.354,,0.22,101345.0
360499,30.0,,0.31,,0.1,,0.5670000000000001,,0.333,,0.083,101345.0
360500,30.0,,0.233,,0.2,,0.6,,0.2,,0.032,101345.0
360504,32.0,,0.25,,0.125,,0.7190000000000001,,0.156,,0.048,101345.0
360510,36.0,,0.306,,0.162,,0.595,,0.243,,0.087,101345.0
360514,40.0,,0.1,,0.225,,0.5,,0.275,,0.076,101345.0
360520,36.0,,0.056,,0.514,,0.27,,0.21600000000000005,,0.1,101345.0
360526,30.0,,0.1,,0.433,,0.267,,0.3,,0.277,101345.0
360550,,,,,,,,,,,,101345.0
360LEA,33.8,0.145,0.1618,0.327,0.29800000000000004,0.145,0.4508,0.527,0.25120000000000003,0.093,0.1592,101345.0
36B000,74.0,,,,,,,,,,,101345.0
36C000,83.0,,,,,,,,,,,101345.0
370304,18.0,,0.222,,0.0,,0.833,,0.16699999999999998,,0.056,101345.0
370308,28.0,,0.179,,0.179,,0.5,,0.321,,0.036000000000000004,101345.0
370312,39.0,,0.205,,0.128,,0.5379999999999999,,0.333,,0.16699999999999998,101345.0
370316,23.0,,0.261,,0.043,,0.7390000000000001,,0.217,,0.083,101345.0
370324,19.0,,0.158,,0.263,,0.474,,0.263,,0.0,101345.0
370LEA,29.0,0.20000000000000004,0.20033333333333334,0.4000000000000001,0.13566666666666669,0.0,0.5736666666666667,0.6,0.29033333333333333,0.0,0.08433333333333333,101345.0
380306,46.0,,0.152,,0.196,,0.522,,0.28300000000000003,,0.065,101345.0
380308,32.0,,0.156,,0.125,,0.531,,0.344,,0.097,101345.0
380310,13.0,,0.154,,0.385,,0.462,,0.154,,0.214,101345.0
380LEA,30.333333333333332,,0.154,0.667,0.2353333333333333,0.0,0.505,0.333,0.26033333333333336,0.0,0.12533333333333332,101345.0
390309,27.0,,0.14800000000000002,,0.407,,0.444,,0.14800000000000002,,0.245,101345.0
390311,30.0,,0.161,,0.2,,0.7,,0.1,,0.096,101345.0
390312,28.0,,0.107,,0.25,,0.5,,0.25,,0.108,101345.0
390314,5.0,,0.0,,0.0,,0.8,,0.2,,0.0,101345.0
390316,29.0,,0.276,,0.414,,0.345,,0.241,,0.069,101345.0
390320,31.0,,0.194,,0.355,,0.419,,0.226,,0.248,101345.0
390322,39.0,,0.179,,0.205,,0.59,,0.205,,0.16899999999999998,101345.0
390323,8.0,,0.125,,0.25,,0.5,,0.25,,0.267,101345.0
390324,36.0,,0.139,,0.278,,0.611,,0.111,,0.188,101345.0
390331,19.0,,0.105,,0.316,,0.474,,0.211,,0.207,101345.0
390333,28.0,,0.214,,0.14300000000000002,,0.75,,0.107,,0.077,101345.0
390334,21.0,,0.048,,0.476,,0.429,,0.095,,0.188,101345.0
390336,17.0,,0.059,,0.118,,0.647,,0.235,,0.16399999999999998,101345.0
390352,42.0,,0.214,,0.262,,0.5,,0.238,,0.133,101345.0
390360,26.0,,0.192,,0.115,,0.6920000000000001,,0.192,,0.039,101345.0
390362,28.0,,0.28600000000000003,,0.14300000000000002,,0.75,,0.107,,0.168,101345.0
390364,35.0,,0.257,,0.314,,0.4,,0.28600000000000003,,0.28300000000000003,101345.0
390368,18.0,,0.16699999999999998,,0.111,,0.444,,0.444,,0.191,101345.0
390700,8.0,,0.25,,0.0,,0.75,,0.25,,0.4,101345.0
390LEA,21.0,0.211,0.12825,0.263,0.20850000000000002,0.0,0.5967500000000001,0.737,0.19425000000000003,0.0,0.1395,101345.0
39A000,72.0,,,,,,,,,,,101345.0
39B000,26.0,,,,,,,,,,,101345.0
400308,59.0,,0.203,,0.271,,0.508,,0.22,,0.203,101345.0
400312,43.0,,0.14,,0.163,,0.488,,0.349,,0.264,101345.0
400315,8.0,,0.375,,0.125,,0.5,,0.375,,0.0,101345.0
400318,30.0,,0.16699999999999998,,0.3,,0.5,,0.2,,0.177,101345.0
400321,35.0,,0.14300000000000002,,0.2,,0.457,,0.343,,0.116,101345.0
400332,34.0,,0.206,,0.206,,0.5,,0.294,,0.179,101345.0
400LEA,36.666666666666664,0.16699999999999995,0.17866666666666667,0.6670000000000001,0.21633333333333335,0.0,0.49333333333333335,0.333,0.29033333333333333,0.0,0.20233333333333337,101345.0
410304,33.0,,0.242,,0.152,,0.606,,0.242,,0.211,101345.0
410307,30.0,,0.194,,0.129,,0.742,,0.129,,0.113,101345.0
410310,31.0,,0.094,,0.25,,0.5,,0.25,,0.157,101345.0
410311,25.0,,0.12,,0.36,,0.16,,0.48,,0.269,101345.0
410313,48.0,,0.208,,0.188,,0.521,,0.292,,0.185,101345.0
410316,45.0,,0.2,,0.333,,0.4,,0.267,,0.183,101345.0
410319,61.0,,0.16399999999999998,,0.328,,0.361,,0.311,,0.304,101345.0
410322,28.0,,0.214,,0.103,,0.621,,0.276,,0.065,101345.0
410325,42.0,,0.19,,0.35700000000000004,,0.452,,0.19,,0.281,101345.0
410326,9.0,,0.222,,0.111,,0.667,,0.222,,0.191,101345.0
410328,32.0,,0.156,,0.303,,0.424,,0.273,,0.151,101345.0
410331,20.0,,0.095,,0.35,,0.2,,0.45,,0.262,101345.0
410334,39.0,,0.256,,0.282,,0.513,,0.205,,0.061,101345.0
410337,26.0,,0.29600000000000004,,0.038,,0.731,,0.231,,0.114,101345.0
410340,26.0,,0.37,,0.231,,0.615,,0.154,,0.083,101345.0
410341,12.0,,0.25,,0.0,,0.75,,0.25,,0.08,101345.0
410343,37.0,,0.158,,0.184,,0.632,,0.184,,0.087,101345.0
410346,39.0,,0.256,,0.154,,0.615,,0.231,,0.078,101345.0
410349,34.0,,0.171,,0.324,,0.441,,0.235,,0.058,101345.0
410355,93.0,,0.258,,0.215,,0.387,,0.398,,0.127,101345.0
410358,80.0,,0.138,,0.3,,0.425,,0.275,,0.078,101345.0
410361,21.0,,0.095,,0.25,,0.5,,0.25,,0.052000000000000005,101345.0
410364,31.0,,0.129,,0.5479999999999999,,0.194,,0.258,,0.17800000000000002,101345.0
410366,40.0,,0.3,,0.256,,0.436,,0.308,,0.094,101345.0
410367,47.0,,0.234,,0.447,,0.277,,0.277,,0.215,101345.0
410370,43.0,,0.256,,0.233,,0.605,,0.163,,0.129,101345.0
410373,26.0,,0.192,,0.115,,0.308,,0.5770000000000001,,0.2,101345.0
410376,23.0,,0.16699999999999998,,0.333,,0.458,,0.208,,0.255,101345.0
410379,21.0,,0.381,,0.05,,0.75,,0.2,,0.098,101345.0
410382,33.0,,0.212,,0.152,,0.636,,0.212,,0.134,101345.0
410385,20.0,,0.2,,0.35,,0.5,,0.15,,0.165,101345.0
410388,33.0,,0.212,,0.182,,0.545,,0.273,,0.128,101345.0
410390,8.0,,0.25,,0.125,,0.75,,0.125,,0.0,101345.0
410391,44.0,,0.205,,0.227,,0.568,,0.205,,0.207,101345.0
410394,91.0,,0.25,,0.163,,0.63,,0.207,,0.157,101345.0
410395,8.0,,0.5,,0.0,,0.75,,0.25,,0.0,101345.0
410397,41.0,,0.2,,0.122,,0.512,,0.366,,0.12,101345.0
410398,23.0,,0.13,,0.217,,0.478,,0.304,,0.16699999999999998,101345.0
410399,7.0,,0.14300000000000002,,0.28600000000000003,,0.7140000000000001,,0.0,,0.158,101345.0
410400,37.0,,0.27,,0.162,,0.595,,0.243,,0.067,101345.0
410401,11.0,,0.182,,0.091,,0.545,,0.364,,0.071,101345.0
410402,47.0,,0.065,,0.435,,0.37,,0.196,,0.203,101345.0
410403,24.0,,0.16699999999999998,,0.4,,0.44,,0.16,,0.115,101345.0
410406,96.0,,0.115,,0.32299999999999995,,0.385,,0.292,,0.153,101345.0
410407,12.0,,0.0,,0.0,,0.667,,0.333,,0.071,101345.0
410408,9.0,,0.333,,0.0,,0.667,,0.333,,0.238,101345.0
410409,43.0,,0.18600000000000005,,0.163,,0.512,,0.326,,0.026,101345.0
410412,38.0,,0.184,,0.211,,0.526,,0.263,,0.107,101345.0
410415,35.0,,0.171,,0.25,,0.472,,0.278,,0.244,101345.0
410418,27.0,,0.185,,0.259,,0.481,,0.259,,0.157,101345.0
410421,59.0,,0.271,,0.102,,0.61,,0.28800000000000003,,0.131,101345.0
410423,44.0,,0.205,,0.068,,0.591,,0.341,,0.046,101345.0
410424,33.0,,0.333,,0.03,,0.848,,0.121,,0.083,101345.0
410427,38.0,,0.158,,0.231,,0.5379999999999999,,0.231,,0.156,101345.0
410430,48.0,,0.104,,0.271,,0.438,,0.292,,0.249,101345.0
410436,19.0,,0.25,,0.0,,0.789,,0.211,,0.18,101345.0
410437,44.0,,0.341,,0.091,,0.75,,0.159,,0.141,101345.0
410439,28.0,,0.321,,0.464,,0.179,,0.35700000000000004,,0.158,101345.0
410442,49.0,,0.3,,0.14300000000000002,,0.531,,0.327,,0.184,101345.0
410448,40.0,,0.244,,0.195,,0.415,,0.39,,0.053,101345.0
410451,36.0,,0.27,,0.243,,0.568,,0.189,,0.107,101345.0
410454,16.0,,0.125,,0.17600000000000002,,0.588,,0.235,,0.0,101345.0
410457,13.0,,0.14300000000000002,,0.077,,0.615,,0.308,,0.081,101345.0
410458,16.0,,0.188,,0.0,,0.688,,0.313,,0.067,101345.0
410460,56.0,,0.145,,0.304,,0.446,,0.25,,0.183,101345.0
410461,23.0,,0.348,,0.174,,0.696,,0.13,,0.149,101345.0
410462,33.0,,0.121,,0.152,,0.606,,0.242,,0.108,101345.0
410463,40.0,,0.225,,0.225,,0.6,,0.175,,0.068,101345.0
410464,22.0,,0.227,,0.136,,0.636,,0.227,,0.14800000000000002,101345.0
410466,31.0,,0.32299999999999995,,0.129,,0.742,,0.129,,0.036000000000000004,101345.0
410469,41.0,,0.293,,0.366,,0.366,,0.268,,0.225,101345.0
410472,42.0,,0.28600000000000003,,0.14300000000000002,,0.524,,0.333,,0.077,101345.0
410478,19.0,,0.158,,0.35,,0.5,,0.15,,0.2,101345.0
410481,17.0,,0.222,,0.056,,0.611,,0.333,,0.029,101345.0
410483,12.0,,0.083,,0.16699999999999998,,0.5,,0.333,,0.185,101345.0
410484,71.0,,0.16899999999999998,,0.197,,0.479,,0.324,,0.168,101345.0
410486,38.0,,0.263,,0.079,,0.737,,0.184,,0.029,101345.0
410487,45.0,,0.17800000000000002,,0.333,,0.422,,0.244,,0.217,101345.0
410488,47.0,,0.319,,0.149,,0.638,,0.213,,0.101,101345.0
410489,70.0,,0.157,,0.214,,0.5710000000000001,,0.214,,0.16,101345.0
410490,104.0,,0.238,,0.171,,0.657,,0.171,,0.123,101345.0
410491,46.0,,0.174,,0.109,,0.7170000000000001,,0.174,,0.023,101345.0
410493,57.0,,0.328,,0.052000000000000005,,0.741,,0.207,,0.147,101345.0
410496,38.0,,0.316,,0.154,,0.564,,0.282,,0.141,101345.0
410499,33.0,,0.235,,0.206,,0.441,,0.353,,0.14400000000000002,101345.0
410502,43.0,,0.3720000000000001,,0.047,,0.698,,0.256,,0.024,101345.0
410505,32.0,,0.313,,0.094,,0.531,,0.375,,0.2,101345.0
410508,99.0,,0.202,,0.202,,0.404,,0.394,,0.15,101345.0
410511,28.0,,0.14300000000000002,,0.429,,0.35700000000000004,,0.214,,0.185,101345.0
410514,22.0,,0.348,,0.0,,0.591,,0.409,,0.094,101345.0
410517,20.0,,0.1,,0.15,,0.6,,0.25,,0.063,101345.0
410522,41.0,,0.22,,0.22,,0.463,,0.317,,0.16,101345.0
410523,32.0,,0.161,,0.094,,0.563,,0.344,,0.094,101345.0
410529,86.0,,0.105,,0.18600000000000005,,0.512,,0.302,,0.125,101345.0
410530,28.0,,0.14300000000000002,,0.071,,0.7140000000000001,,0.214,,0.132,101345.0
410532,50.0,,0.14,,0.2,,0.46,,0.34,,0.158,101345.0
410533,13.0,,0.077,,0.308,,0.5379999999999999,,0.154,,0.174,101345.0
410534,9.0,,0.0,,0.111,,0.222,,0.667,,0.0,101345.0
410535,31.0,,0.194,,0.094,,0.5,,0.406,,0.07,101345.0
410538,35.0,,0.361,,0.057,,0.7709999999999999,,0.171,,0.027000000000000003,101345.0
410541,27.0,,0.222,,0.25,,0.5710000000000001,,0.179,,0.07400000000000001,101345.0
410542,34.0,,0.206,,0.371,,0.371,,0.257,,0.181,101345.0
410544,86.0,,0.267,,0.244,,0.453,,0.302,,0.155,101345.0
410545,18.0,,0.222,,0.111,,0.722,,0.16699999999999998,,0.15,101345.0
410547,83.0,,0.217,,0.157,,0.6509999999999999,,0.193,,0.16,101345.0
410550,56.0,,0.273,,0.125,,0.607,,0.268,,0.054000000000000006,101345.0
410553,21.0,,0.182,,0.14300000000000002,,0.524,,0.333,,0.099,101345.0
410556,68.0,,0.235,,0.221,,0.588,,0.191,,0.12,101345.0
410559,53.0,,0.264,,0.057,,0.642,,0.302,,0.14300000000000002,101345.0
410562,93.0,,0.215,,0.151,,0.634,,0.215,,0.045,101345.0
410565,68.0,,0.206,,0.206,,0.5,,0.294,,0.258,101345.0
410568,31.0,,0.129,,0.129,,0.516,,0.355,,0.07,101345.0
410569,9.0,,0.444,,0.2,,0.5,,0.3,,0.056,101345.0
410571,32.0,,0.188,,0.094,,0.625,,0.281,,0.034,101345.0
410574,38.0,,0.359,,0.079,,0.789,,0.132,,0.055,101345.0
410577,36.0,,0.361,,0.194,,0.5,,0.306,,0.132,101345.0
410578,32.0,,0.219,,0.344,,0.438,,0.219,,0.184,101345.0
410579,13.0,,0.385,,0.0,,0.5379999999999999,,0.462,,0.069,101345.0
410580,37.0,,0.405,,0.081,,0.541,,0.378,,0.101,101345.0
410583,19.0,,0.263,,0.211,,0.632,,0.158,,0.119,101345.0
410586,26.0,,0.222,,0.269,,0.385,,0.34600000000000003,,0.055,101345.0
410589,44.0,,0.273,,0.114,,0.8640000000000001,,0.023,,0.159,101345.0
410592,27.0,,0.185,,0.481,,0.29600000000000004,,0.222,,0.117,101345.0
410595,70.0,,0.28600000000000003,,0.171,,0.5429999999999999,,0.28600000000000003,,0.085,101345.0
410598,24.0,,0.208,,0.458,,0.16699999999999998,,0.375,,0.133,101345.0
410LEA,33.666666666666664,0.38399999999999995,0.20833333333333334,0.28800000000000003,0.19683333333333333,0.264,0.5363333333333334,0.448,0.26699999999999996,0.079,0.13983333333333334,101345.0
41B000,38.0,,,,,,,,,,,101345.0
41C000,19.0,,,,,,,,,,,101345.0
41D000,63.0,,,,,,,,,,,101345.0
41F000,75.0,,,,,,,,,,,101345.0
41G000,63.0,,,,,,,,,,,101345.0
41H000,38.0,,,,,,,,,,,101345.0
41J000,40.0,,,,,,,,,,,101345.0
41K000,34.0,,,,,,,,,,,101345.0
41L000,29.0,,,,,,,,,,,101345.0
420304,20.0,,0.05,,0.45,,0.4,,0.15,,0.105,101345.0
420316,16.0,,0.063,,0.313,,0.375,,0.313,,0.14300000000000002,101345.0
420324,19.0,,0.105,,0.474,,0.368,,0.158,,0.278,101345.0
420328,16.0,,0.063,,0.625,,0.25,,0.125,,0.412,101345.0
420336,14.0,,0.14300000000000002,,0.5710000000000001,,0.28600000000000003,,0.14300000000000002,,0.071,101345.0
420340,16.0,,0.125,,0.438,,0.313,,0.25,,0.263,101345.0
420346,24.0,,0.208,,0.333,,0.583,,0.083,,0.448,101345.0
420348,13.0,,0.0,,0.308,,0.5379999999999999,,0.154,,0.154,101345.0
420358,19.0,,0.105,,0.684,,0.211,,0.105,,0.522,101345.0
420376,28.0,,0.107,,0.5,,0.321,,0.179,,0.333,101345.0
420LEA,20.666666666666668,0.20000000000000004,0.11433333333333334,0.5,0.47666666666666674,0.20000000000000004,0.37233333333333335,0.3,0.1506666666666667,0.4000000000000001,0.329,101345.0
421304,51.0,,0.21600000000000005,,0.157,,0.608,,0.235,,0.054000000000000006,101345.0
421306,42.0,,0.19,,0.071,,0.738,,0.19,,0.038,101345.0
421316,58.0,,0.138,,0.172,,0.638,,0.19,,0.138,101345.0
421328,47.0,,0.234,,0.128,,0.6809999999999999,,0.191,,0.067,101345.0
421LEA,49.666666666666664,,0.18400000000000002,0.5,0.12866666666666668,0.0,0.673,0.5,0.19800000000000004,0.25,0.08466666666666667,101345.0
422310,7.0,,0.0,,0.857,,0.14300000000000002,,0.0,,0.5,101345.0
422314,26.0,,0.077,,0.308,,0.5770000000000001,,0.115,,0.039,101345.0
422315,19.0,,0.263,,0.421,,0.526,,0.053,,0.2,101345.0
422318,18.0,,0.056,,0.5,,0.5,,0.0,,0.158,101345.0
422LEA,19.0,,0.10833333333333334,1.0,0.4486666666666666,0.0,0.5,0.0,0.051,0.0,0.16066666666666665,101345.0
42A000,24.0,,,,,,,,,,,101345.0
430304,44.0,,0.136,,0.386,,0.25,,0.364,,0.117,101345.0
430308,28.0,,0.107,,0.276,,0.414,,0.31,,0.183,101345.0
430312,35.0,,0.114,,0.14300000000000002,,0.5710000000000001,,0.28600000000000003,,0.085,101345.0
430316,68.0,,0.132,,0.382,,0.471,,0.147,,0.211,101345.0
430320,18.0,,0.16699999999999998,,0.278,,0.444,,0.278,,0.053,101345.0
430328,49.0,,0.204,,0.184,,0.449,,0.3670000000000001,,0.14,101345.0
430330,38.0,,0.132,,0.184,,0.447,,0.368,,0.125,101345.0
430332,28.0,,0.214,,0.179,,0.5,,0.321,,0.125,101345.0
430336,16.0,,0.471,,0.235,,0.353,,0.412,,0.057,101345.0
430340,20.0,,0.2,,0.25,,0.4,,0.35,,0.091,101345.0
430341,4.0,,0.25,,0.25,,0.0,,0.75,,,101345.0
430344,45.0,,0.067,,0.378,,0.289,,0.333,,0.192,101345.0
430345,12.0,,0.077,,0.25,,0.583,,0.16699999999999998,,0.287,101345.0
430346,88.0,,0.159,,0.284,,0.443,,0.273,,0.28600000000000003,101345.0
430347,75.0,,0.187,,0.24,,0.507,,0.253,,0.166,101345.0
430348,37.0,,0.135,,0.514,,0.297,,0.189,,0.154,101345.0
430349,65.0,,0.108,,0.4,,0.369,,0.231,,0.155,101345.0
430351,50.0,,0.21600000000000005,,0.22,,0.36,,0.42,,0.177,101345.0
