agency_code,lea,lea_name,school,school_name,indian_pct,asian_pct,hispanic_pct,black_pct,white_pct,pacific_island_pct,two_or_more_pct,minority_pct,indian_male_pct,asian_male_pct,hispanic_male_pct,black_male_pct,white_male_pct,pacific_island_male_pct,two_or_more_male_pct,minority_male_pct,indian_female_pct,asian_female_pct,hispanic_female_pct,black_female_pct,white_female_pct,minority_female_pct,pacific_island_female_pct,two_or_more_female_pct
850308,850,Stokes County Schools,308,Francisco Elementary,0.03225806451612903,0.016129032258064516,0.016129032258064516,0.04838709677419355,0.8387096774193549,0.0,0.04838709677419355,0.16129032258064516,0.0,0.016129032258064516,0.016129032258064516,0.03225806451612903,0.46774193548387094,0.0,0.04838709677419355,0.11290322580645161,0.03225806451612903,0.0,0.0,0.016129032258064516,0.3709677419354839,0.04838709677419355,0.0,0.0
850312,850,Stokes County Schools,312,Germanton Elementary,0.0,0.005747126436781609,0.017241379310344827,0.022988505747126436,0.896551724137931,0.0,0.05747126436781609,0.10344827586206896,0.0,0.005747126436781609,0.011494252873563218,0.022988505747126436,0.5114942528735632,0.0,0.022988505747126436,0.06321839080459771,0.0,0.0,0.005747126436781609,0.0,0.3850574712643678,0.040229885057471264,0.0,0.034482758620689655
850314,850,Stokes County Schools,314,Mount Olive Elementary,0.0,0.0034602076124567475,0.05190311418685121,0.0034602076124567475,0.9204152249134948,0.0,0.020761245674740483,0.07958477508650519,0.0,0.0034602076124567475,0.02422145328719723,0.0,0.47058823529411764,0.0,0.006920415224913495,0.03460207612456748,0.0,0.0,0.02768166089965398,0.0034602076124567475,0.44982698961937717,0.04498269896193772,0.0,0.01384083044982699
850316,850,Stokes County Schools,316,King Elementary,0.0,0.0,0.029953917050691243,0.002304147465437788,0.9470046082949308,0.0,0.020737327188940093,0.052995391705069124,0.0,0.0,0.016129032258064516,0.002304147465437788,0.5138248847926268,0.0,0.01152073732718894,0.029953917050691243,0.0,0.0,0.013824884792626729,0.0,0.43317972350230416,0.02304147465437788,0.0,0.009216589861751152
850320,850,Stokes County Schools,320,Lawsonville Elementary,0.0,0.0,0.05,0.0125,0.93125,0.0,0.00625,0.06875,0.0,0.0,0.0375,0.00625,0.475,0.0,0.00625,0.05,0.0,0.0,0.0125,0.00625,0.45625,0.01875,0.0,0.0
850324,850,Stokes County Schools,324,Meadowbrook Academy,0.0,0.0,0.047058823529411764,0.047058823529411764,0.8823529411764706,0.0,0.023529411764705882,0.11764705882352941,0.0,0.0,0.011764705882352941,0.03529411764705882,0.4588235294117647,0.0,0.011764705882352941,0.058823529411764705,0.0,0.0,0.03529411764705882,0.011764705882352941,0.4235294117647059,0.058823529411764705,0.0,0.011764705882352941
850328,850,Stokes County Schools,328,Nancy Reynolds Elementary,0.013888888888888888,0.006944444444444444,0.006944444444444444,0.05555555555555555,0.8958333333333334,0.0,0.020833333333333332,0.10416666666666667,0.0,0.006944444444444444,0.0,0.006944444444444444,0.5555555555555556,0.0,0.013888888888888888,0.027777777777777776,0.013888888888888888,0.0,0.006944444444444444,0.04861111111111111,0.3402777777777778,0.0763888888888889,0.0,0.006944444444444444
850332,850,Stokes County Schools,332,North Stokes High,0.0,0.0,0.03133903133903134,0.002849002849002849,0.9401709401709402,0.0,0.02564102564102564,0.05982905982905983,0.0,0.0,0.014245014245014245,0.002849002849002849,0.4843304843304843,0.0,0.008547008547008548,0.02564102564102564,0.0,0.0,0.017094017094017096,0.0,0.45584045584045585,0.03418803418803419,0.0,0.017094017094017096
850336,850,Stokes County Schools,336,Pine Hall Elementary,0.0,0.0,0.058394160583941604,0.029197080291970802,0.8759124087591241,0.0,0.0364963503649635,0.12408759124087591,0.0,0.0,0.029197080291970802,0.014598540145985401,0.5182481751824818,0.0,0.014598540145985401,0.058394160583941604,0.0,0.0,0.029197080291970802,0.014598540145985401,0.35766423357664234,0.06569343065693431,0.0,0.021897810218978103
850338,850,Stokes County Schools,338,Piney Grove Middle,0.0,0.0,0.0498220640569395,0.010676156583629894,0.9039145907473309,0.0,0.03558718861209965,0.09608540925266904,0.0,0.0,0.03202846975088968,0.0035587188612099642,0.45907473309608543,0.0,0.02491103202846975,0.060498220640569395,0.0,0.0,0.017793594306049824,0.0071174377224199285,0.44483985765124556,0.03558718861209965,0.0,0.010676156583629894
