agency_code,ccc_pct_COMP1Y_ALL_161,ccc_pct_COMP1Y_AM7_161,ccc_pct_COMP1Y_AS7_161,ccc_pct_COMP1Y_BL7_161,ccc_pct_COMP1Y_EDS_161,ccc_pct_COMP1Y_FEM_161,ccc_pct_COMP1Y_HI7_161,ccc_pct_COMP1Y_MALE_161,ccc_pct_COMP1Y_MU7_161,ccc_pct_COMP1Y_SWD_161,ccc_pct_COMP1Y_WH7_161,ccc_pct_NOCOMP1Y_ALL_161,ccc_pct_NOCOMP1Y_AM7_161,ccc_pct_NOCOMP1Y_AS7_161,ccc_pct_NOCOMP1Y_BL7_161,ccc_pct_NOCOMP1Y_EDS_161,ccc_pct_NOCOMP1Y_ELS_161,ccc_pct_NOCOMP1Y_FEM_161,ccc_pct_NOCOMP1Y_HI7_161,ccc_pct_NOCOMP1Y_MALE_161,ccc_pct_NOCOMP1Y_MU7_161,ccc_pct_NOCOMP1Y_SWD_161,ccc_pct_NOCOMP1Y_WH7_161,ccc_pct_NOINFO_ALL_161,ccc_pct_NOINFO_AM7_161,ccc_pct_NOINFO_AS7_161,ccc_pct_NOINFO_BL7_161,ccc_pct_NOINFO_EDS_161,ccc_pct_NOINFO_ELS_161,ccc_pct_NOINFO_FEM_161,ccc_pct_NOINFO_HI7_161,ccc_pct_NOINFO_MALE_161,ccc_pct_NOINFO_MU7_161,ccc_pct_NOINFO_SWD_161,ccc_pct_NOINFO_WH7_161
260427,54.838709677,,,23.963133641,15.207373272,35.023041475,6.9124423963,19.815668202999998,,,20.276497696,26.267281106,,,10.138248848,7.8341013825,,14.746543779000001,,11.520737327,,,11.059907834,18.894009217,,,5.5299539171,7.373271889400001,,9.6774193548,,9.2165898618,,,9.2165898618
260446,58.181818182,,6.8181818182,9.5454545455,11.818181818,31.363636364,5.0,26.818181818000003,,,32.727272727,20.0,,,7.7272727273,8.6363636364,,8.181818181799999,,11.818181818,,,7.7272727273,21.818181818000003,,,8.181818181799999,10.0,,13.181818182,,8.6363636364,,,9.0909090909
260455,36.690647481999996,,,28.057553957,17.26618705,23.021582734000006,,13.669064748,,,,35.251798561,,,19.424460432,20.143884892,,18.705035970999997,,16.54676259,5.035971223,,5.7553956835000015,28.057553957,,,18.705035970999997,14.388489209000001,,17.985611511,,10.071942446,,,
260700,57.894736842,,,42.105263158,15.789473684,36.842105263,,21.052631579,5.2631578947,,7.8947368421,26.315789474000002,,,10.526315789,10.526315789,,23.684210525999998,5.2631578947,,,,5.2631578947,15.789473684,,,,7.8947368421,,10.526315789,7.8947368421,5.2631578947,,,7.8947368421
260LEA,46.066393815,,,19.736243747,14.552069122,27.239654388,,18.826739427,,,16.916780355,28.649386085,,,15.552523874,13.278763074,,16.280127331,,12.369258754,,,8.2764893133,25.2842201,,,12.323783537999999,11.778080946,,13.869940882,,11.414279217999999,,,8.4129149613
270306,41.176470588,,,,,19.117647059,,22.058823529,6.6176470588,,30.882352941,20.588235294,,,,8.0882352941,,11.764705882000001,,8.8235294118,5.1470588235,,10.294117647,38.235294118,,,,7.3529411765,,20.588235294,,17.647058824000002,5.8823529412,,27.205882353000003
270311,52.0,,,,8.0,28.0,6.0,24.0,,,40.0,24.0,,,,8.0,,12.0,,12.0,,,22.0,24.0,,,,8.0,,12.0,,12.0,8.0,,16.0
270LEA,44.086021505,,,,,21.505376344000002,,22.580645161,5.3763440860000005,,33.333333333,21.505376344000002,,,,8.064516129,,11.827956989,,9.6774193548,,,13.440860215,34.408602151,,,,7.5268817204,,18.279569892,,16.129032258,6.451612903200001,,24.193548386999996
280304,44.0,,,,20.0,24.0,,20.0,,,44.0,24.0,,,,12.0,,12.0,,12.0,,,24.0,32.0,,,,16.0,,24.0,,8.0,,,32.0
280306,,,,,,,,,,,,50.0,,,,,,50.0,,,,,50.0,50.0,,,,,,,,50.0,,,50.0
280316,45.161290323,,,,16.129032258,32.258064516,,12.903225805999998,,,41.935483871,30.64516129,,,,6.451612903200001,,12.903225805999998,,17.741935484000003,,,25.806451613000004,24.193548386999996,,,,9.6774193548,,11.290322581,,12.903225805999998,,,11.290322581
280330,55.555555556,,,,11.111111111,27.777777778,,27.777777778,,,54.761904762,12.698412698,,,,,,7.1428571429,,5.5555555556,,,11.904761905,31.746031746,,,,,,17.46031746,,14.285714286,,,30.952380952
280LEA,50.697674418999995,,,,13.488372092999999,28.372093023,,22.325581395,,,49.302325581000005,19.534883721,,,,5.1162790698,,9.7674418605,,9.7674418605,,,17.674418605,29.76744186,,,,6.976744186,,16.279069767,,13.488372092999999,,,25.581395349
290308,49.645390071,,,,9.9290780142,27.659574468000002,,21.985815603000002,,,46.808510638,27.659574468000002,,,,9.9290780142,,19.858156028,,7.8014184397,,,24.822695035,22.695035461,,,,7.8014184397,,12.765957447,,9.9290780142,,,19.858156028
290314,27.272727273,,,9.0909090909,9.0909090909,18.181818182,9.0909090909,9.0909090909,,,9.0909090909,27.272727273,,,,9.0909090909,,27.272727273,,,,9.0909090909,27.272727273,45.454545455,,,,18.181818182,,18.181818182,,27.272727273,,18.181818182,45.454545455
290315,75.0,,,,12.5,31.25,,43.75,,,75.0,12.5,,,,6.25,,12.5,,,,,12.5,12.5,,,,,,6.25,,6.25,,,12.5
290324,56.603773585,,,,14.150943395999999,36.79245283,,19.811320755,,,53.773584906,24.528301886999998,,,,7.5471698113,,13.20754717,,11.320754717,,,22.641509434,18.867924528,,,,6.6037735849,,10.377358491,,8.490566037699999,,,17.924528302
290336,58.510638298,,,,7.446808510599999,31.382978723,,27.127659574000006,,,53.723404255,19.680851064000002,,,,,,9.5744680851,,10.106382979,,,18.085106383,21.808510638,,,,8.5106382979,,11.70212766,,10.106382979,,,16.489361702
290348,61.304347826000004,,,,7.3913043477999985,34.347826087,,26.956521739,,,56.956521738999996,21.739130435,,,,5.2173913043,,14.347826087,,7.3913043477999985,,,18.695652174,16.956521739,,,,,,10.0,,6.9565217390999985,,,15.217391304000001
290365,43.333333333,,,,16.666666667,23.333333333000002,,20.0,,,43.333333333,31.666666666999998,,,,15.0,,13.333333332999999,,18.333333333,,,31.666666666999998,25.0,,,,13.333333332999999,,8.3333333333,,16.666666667,,,21.666666666999998
290388,56.8,,,,13.6,24.0,,32.8,,,55.2,23.2,,,,6.4,,12.8,,10.4,,,21.6,20.0,,,,6.4,,11.2,,8.8,,,19.2
290LEA,56.214367161000006,,,,10.262257697,30.444697834,,25.769669327,,,52.793614595,23.375142530999998,,,,6.727480045599999,,13.911060433,,9.464082098099999,,,21.322690992000002,20.410490308,,,,6.9555302166,,10.94640821,,9.464082098099999,,,17.901938425999997
291336,49.056603773999996,,8.490566037699999,23.58490566,25.471698113000002,25.471698113000002,5.6603773585,23.58490566,,,11.320754717,31.132075471999997,,,20.754716980999998,20.754716980999998,,19.811320755,,11.320754717,,,,19.811320755,,,12.264150942999999,13.20754717,,14.150943395999999,,5.6603773585,,,
291LEA,49.056603773999996,,8.490566037699999,23.58490566,25.471698113000002,25.471698113000002,5.6603773585,23.58490566,,,11.320754717,31.132075471999997,,,20.754716980999998,20.754716980999998,,19.811320755,,11.320754717,,,,19.811320755,,,12.264150942999999,13.20754717,,14.150943395999999,,5.6603773585,,,
292324,43.434343434,,,26.262626263,24.242424242,24.242424242,,19.191919192,,,9.0909090909,29.292929293,,,18.181818182,21.212121212,,19.191919192,,10.101010101,,,6.0606060606,27.272727273,,,13.131313130999999,21.212121212,,14.141414140999998,7.0707070707,13.131313130999999,,,6.0606060606
292LEA,43.434343434,,,26.262626263,24.242424242,24.242424242,,19.191919192,,,9.0909090909,29.292929293,,,18.181818182,21.212121212,,19.191919192,,10.101010101,,,6.0606060606,27.272727273,,,13.131313130999999,21.212121212,,14.141414140999998,7.0707070707,13.131313130999999,,,6.0606060606
300312,61.603375527,,,,8.0168776371,40.084388186,,21.518987342,,,56.11814346,21.097046414,,,,,,9.7046413502,,11.392405063,,,18.143459915999998,17.299578059,,,,5.907172995800001,,10.126582277999999,,7.172995780599999,,,14.767932489000001
300314,55.172413793000004,,,,10.344827586000001,31.034482759,6.8965517241,24.137931034,,,44.827586206999996,20.689655172000002,,,,6.8965517241,,13.793103448,,6.8965517241,,,17.24137931,24.137931034,,,,13.793103448,,24.137931034,,,,,24.137931034
300LEA,60.902255638999996,,,,8.2706766917,39.097744361,,21.804511278000003,,,54.887218045,21.052631579,,,,,,10.15037594,,10.902255639000002,,,18.045112782,18.045112782,,,,6.766917293200001,,11.654135338,,6.3909774436,,,15.789473684
310338,57.142857143,,,23.80952381,28.571428571,23.80952381,19.047619047999998,33.333333333,,,14.285714286,23.80952381,,,,14.285714286,,19.047619047999998,14.285714286,,,,,19.047619047999998,,,,14.285714286,,9.5238095238,9.5238095238,9.5238095238,,,
310344,52.083333333,,,6.25,13.194444444,31.944444444000002,8.3333333333,20.138888889,,,37.5,29.861111111,,,8.3333333333,14.583333332999999,,16.666666667,,13.194444444,,,19.444444444000002,18.055555555999998,,,,9.722222222200001,,9.027777777799999,,9.027777777799999,,,12.5
310352,28.947368421,,,13.157894737000001,18.421052632000002,17.105263158,5.2631578947,11.842105262999999,,,10.526315789,35.526315789,,,23.684210525999998,27.631578946999998,,17.105263158,6.5789473684000015,18.421052632000002,,,,35.526315789,,,26.315789474000002,31.578947368,,19.736842105,5.2631578947,15.789473684,,,
310364,50.0,,,,17.741935484000003,32.258064516,9.6774193548,17.741935484000003,,,35.483870968000005,19.35483871,,,,12.903225805999998,,16.129032258,,,,,12.903225805999998,30.64516129,,,,20.967741935,,16.129032258,9.6774193548,14.516129032,,,16.129032258
310392,54.651162791000004,,,19.76744186,27.906976744,36.046511628000005,9.3023255814,18.604651163,,,23.255813953,26.744186047,,,15.11627907,18.604651163,,11.627906977,,15.11627907,,,8.1395348837,18.604651163,,,11.627906977,13.953488372,,8.1395348837,,10.465116279,,,
310LEA,48.071979434,,,11.311053985,19.023136247,29.562982005,8.740359897200001,18.508997429,,,27.506426735,28.277634961,,,11.825192802,17.737789203,,15.681233933,,12.596401027999999,,,12.082262211,23.650385604,,,10.025706941000001,16.966580977,,12.082262211,,11.568123392999999,,,8.740359897200001
320309,73.913043478,,,57.971014493,28.985507245999997,47.826086957,8.6956521739,26.086956521999998,,,,18.84057971,,,14.492753622999999,10.144927536,,15.942028985999999,,,,,,7.2463768115999985,,,,7.2463768115999985,,,,,,,
320312,68.161434978,,,20.179372197,8.5201793722,36.322869955,,31.838565021999997,,,38.565022422,24.66367713,,,12.107623318,5.3811659193,,9.4170403587,,15.246636770999999,,,8.9686098655,7.1748878924,,,,,,,,,,,
320317,57.777777778,,,48.88888888899999,24.444444444000002,44.444444444,,13.333333332999999,,,,22.222222222,,,13.333333332999999,11.111111111,,17.777777778,,,,,,20.0,,,17.777777778,8.8888888889,,15.555555556,,,,,
320322,19.047619047999998,,,9.5238095238,9.5238095238,19.047619047999998,,,,,9.5238095238,47.61904761899999,,,38.095238095,23.80952381,,33.333333333,,14.285714286,,,,33.333333333,,,28.571428571,14.285714286,,19.047619047999998,,14.285714286,,,
320323,52.816901408,,,19.014084507,12.676056337999999,26.76056338,5.6338028169,26.056338028000003,,,26.056338028000003,15.492957745999998,,,7.0422535211,,,7.0422535211,,8.450704225399999,,,7.746478873200001,31.690140845,,,7.746478873200001,9.8591549296,,21.830985915,,9.8591549296,,,16.197183099
320325,39.473684211,,,34.868421053,15.789473684,25.0,,14.473684210999998,,,,26.973684211,,,23.684210525999998,15.131578947000001,,13.157894737000001,,13.815789474,,,,33.552631579,,,32.894736842,19.078947367999998,,17.763157895,,15.789473684,,,
320353,58.333333333,,,16.666666667,,41.666666667,,16.666666667,,,33.333333333,13.888888889,,,8.3333333333,,,8.3333333333,,5.5555555556,,,5.5555555556,27.777777778,,,8.3333333333,,,16.666666667,,11.111111111,,,13.888888889
320356,41.563786008,,,18.930041152,12.757201645999999,21.810699588000002,,19.75308642,,,16.049382716,23.04526749,,,11.522633745,9.0534979424,,13.16872428,,9.8765432099,,,6.1728395062,35.390946502,,,19.341563786,16.872427984,,19.341563786,,16.049382716,,,13.16872428
320365,45.353159851,,,13.382899627999999,9.2936802974,24.907063197,,20.446096654,,,28.252788104,20.074349442,,,13.75464684,10.408921933,,10.037174721,,10.037174721,,,5.2044609665,34.572490705999996,,,14.498141264000001,10.037174721,,17.843866171,,16.728624535,,,17.472118959
320368,31.578947368,,,27.067669173000002,20.30075188,19.54887218,,12.030075188,,,,23.308270677,,,21.804511278000003,13.533834586,,14.285714286,,9.022556391,,,,45.112781955,,,42.857142857,25.563909774000006,,24.812030075,,20.30075188,,,
320701,57.407407407,,,50.0,25.925925925999998,18.518518519,,38.888888889,,,,31.481481481,,,31.481481481,14.814814815,,9.2592592593,,22.222222222,,,,11.111111111,,,9.2592592593,9.2592592593,,9.2592592593,,,,,
320LEA,49.387166547,,,24.51333814,13.77072819,27.757750541,,21.629416006,,,18.601297765,22.638788753000004,,,15.212689257000001,9.6611391492,,11.751982695999999,,10.886806056,,,,27.974044701,,,17.159336698,12.04037491,,15.645277578,,12.328767122999999,,,8.1470800288
32D000,46.875,,,6.25,,18.75,12.5,28.125,,,25.0,34.375,,,18.75,,,25.0,6.25,9.375,,6.25,9.375,18.75,,,9.375,,,6.25,,12.5,6.25,6.25,
330326,56.52173913,,,13.043478260999999,13.043478260999999,39.130434783000005,,17.391304348,,,39.130434783000005,26.086956521999998,,,13.043478260999999,17.391304348,,26.086956521999998,,,,,13.043478260999999,17.391304348,,,13.043478260999999,8.6956521739,,13.043478260999999,,,,,
330328,26.229508196999998,,,24.590163934,22.950819671999998,11.475409835999999,,14.754098360999999,,,,27.868852459,,,22.950819671999998,24.590163934,,18.032786885,,9.8360655738,,,,45.901639343999996,,,40.983606556999995,44.262295082,,26.229508196999998,,19.672131148,,,
330350,37.037037037,,,10.185185185,17.592592593,28.703703704000002,,8.3333333333,,,25.925925925999998,33.333333333,,,16.666666667,22.222222222,,19.444444444000002,,13.888888889,,,13.888888889,29.62962963,,,15.740740741,22.222222222,,18.518518519,,11.111111111,,,12.962962962999999
330358,43.089430893999996,,,30.081300813000002,32.520325203,26.829268293000002,,16.260162602,,,11.382113820999999,30.081300813000002,,,21.138211382,21.951219511999998,,19.512195122,,10.569105691,,,7.3170731707,26.829268293000002,,,18.699186992,21.138211382,,9.756097561,,17.073170732,,,5.6910569106
330LEA,38.73015873,,,20.952380952000002,24.126984126999997,25.396825396999997,,13.333333332999999,,,16.19047619,30.476190476,,,19.365079365,22.222222222,,19.682539682999998,,10.793650794000001,,,8.8888888889,30.793650794,,,21.587301587,25.079365079000002,,16.19047619,,14.603174603,,,7.9365079365
340311,51.063829786999996,,,46.808510638,31.914893616999997,31.914893616999997,,19.14893617,,,,8.5106382979,,,,6.3829787234,,,,6.3829787234,,,,40.425531915,,,34.042553190999996,34.042553190999996,,25.531914894,,14.893617020999999,,,
340330,25.333333333000002,,,17.333333333,13.333333332999999,10.666666667000001,,14.666666667000001,,,,25.333333333000002,,,18.666666667,22.666666666999998,,10.666666667000001,,14.666666667000001,,,,49.333333333,,,41.333333333,40.0,,29.333333333000002,,20.0,,6.666666666699999,
340362,53.488372093,,,9.3023255814,,37.209302326,9.3023255814,16.279069767,,,32.558139535,25.581395349,,,,,,13.953488372,,11.627906977,,,18.604651163,20.930232558,,,,,,13.953488372,6.976744186,6.976744186,,,6.976744186
340364,56.097560976000004,,,7.6219512195,7.6219512195,31.097560976,,25.0,,,41.158536585,24.085365854000006,,,5.7926829268,6.4024390244000005,,9.4512195122,,14.634146341,,,15.548780488,19.817073171,,,5.487804878,,,13.414634146,,6.4024390244000005,,,11.280487805
340382,47.59615384600001,,,10.576923077,12.5,21.634615385,,25.961538461999996,,,30.288461538000004,30.288461538000004,,,12.019230769000002,13.942307692,,15.384615385,,14.903846154000002,,,13.461538462,22.115384615,,,8.6538461538,13.942307692,,12.5,,9.6153846154,,,8.1730769231
340446,39.285714286,,,10.714285713999999,,32.142857143,,7.1428571429,,,25.0,28.571428571,,,10.714285713999999,,,21.428571429,,7.1428571429,,,17.857142857,32.142857143,,,7.1428571429,,,25.0,,7.1428571429,,,25.0
340454,54.87804878,,,10.06097561,7.926829268300001,28.658536585,,26.219512195,,,38.414634146,15.243902439000001,,,8.2317073171,5.487804878,,7.3170731707,,7.926829268300001,,,,29.87804878,,,11.280487805,9.4512195122,,14.93902439,,14.93902439,,,15.243902439000001
340460,46.794871795,,,13.461538462,17.948717949000002,28.205128205,5.1282051282,18.58974359,,,23.717948718000002,26.282051281999998,,,14.743589744000001,13.461538462,,10.897435897000001,,15.384615385,,,8.3333333333,26.923076923000004,,,8.3333333333,14.102564102999999,,19.230769231,,7.6923076923,,,10.897435897000001
340486,28.99408284,,,16.568047337,17.75147929,15.976331361,,13.017751479000001,,,5.917159763300001,26.035502959000002,,,15.976331361,18.934911243,,12.426035503,,13.609467455999999,,,,44.970414201000004,,,28.99408284,30.769230769,,25.443786982,,19.526627219,,,8.2840236686
340495,60.067114094,,,5.033557047,,30.872483221,,29.194630871999998,,,48.993288591,20.469798658,,,,,,7.7181208054,,12.751677852,,,15.100671141,19.463087248,,,,,,11.409395972999999,,8.0536912752,,,12.751677852
340496,44.802867383999995,,,16.129032258,10.035842294,25.089605735,,19.713261649,,,23.655913978,20.430107527,,,11.111111111,10.035842294,,9.318996415800001,,11.111111111,,,7.8853046595,34.76702509,,,13.978494624000001,10.752688172000001,,20.071684588,,14.695340502,,,15.770609319
340556,58.746736292,,,,6.5274151436,28.19843342,,30.548302871999997,,,47.780678851000005,16.187989555999998,,,,,,8.6161879896,,7.5718015666,,,9.6605744125,25.065274151,,,,,,12.27154047,,12.793733680999999,,,17.493472585
340568,43.58974359,,,43.58974359,28.205128205,23.076923076999996,,20.512820513,,,,25.641025641,,,25.641025641,15.384615385,,15.384615385,,10.256410256,,5.1282051282,,30.769230769,,,28.205128205,28.205128205,,20.512820513,,10.256410256,,,
340LEA,50.73498529999999,,,11.087778244,9.8698026039,26.837463251,,23.89752205,,,33.263334733,21.377572449000002,,,8.5258294834,8.147837043300001,,9.8278034439,,11.549769005,,,9.8698026039,27.887442251,,,11.045779084000001,10.835783284000001,,16.127677446,,11.759764805,,,12.431751365
34B000,35.294117647,,,29.411764706,17.647058824000002,23.529411765,,11.764705882000001,,,5.8823529412,29.411764706,,,17.647058824000002,17.647058824000002,,17.647058824000002,5.8823529412,11.764705882000001,5.8823529412,,,35.294117647,,,29.411764706,35.294117647,5.8823529412,5.8823529412,5.8823529412,29.411764706,,,
34D000,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,95.0,,,,,
350308,46.09375,,,16.40625,12.5,28.90625,,17.1875,,,26.5625,30.46875,,,11.71875,11.71875,,16.40625,,14.0625,,,16.40625,23.4375,,,7.03125,12.5,,10.9375,,12.5,,,14.0625
350321,54.41176470600001,,,18.382352941,17.647058824000002,31.617647059,,22.794117646999997,,,35.294117647,27.205882353000003,,,10.294117647,12.5,,16.176470588,,11.029411765,,,15.441176470999999,18.382352941,,,10.294117647,9.5588235294,,10.294117647,,8.0882352941,,,7.3529411765
350336,33.695652174,,,15.217391304000001,10.869565217,16.304347826,,17.391304348,,,16.304347826,36.956521739,,,15.217391304000001,23.913043478000002,,19.565217390999997,,17.391304348,,,21.739130435,29.347826086999998,,,11.956521739000001,16.304347826,,15.217391304000001,,14.130434783,,,15.217391304000001
350LEA,46.06741573,,,16.853932584000002,14.04494382,26.685393258,,19.382022472,,,27.247191010999998,30.898876404,,,12.078651685,15.168539326,,17.134831460999994,,13.764044944,,,17.415730337,23.033707865,,,9.5505617978,12.359550562,,11.797752809,,11.235955056,,,11.797752809
360310,47.345132743,,,8.8495575221,17.256637168,26.10619469,,21.238938053,,,31.415929204,27.876106195,,,9.7345132743,13.274336283,,17.256637168,,10.619469027000001,,,14.159292035,24.778761061999997,,,8.8495575221,11.061946902999999,,10.619469027000001,,14.159292035,,,13.274336283
360336,46.666666667,,,6.666666666699999,20.0,26.666666666999998,,20.0,,,37.777777778,26.666666666999998,,,,20.0,,15.555555556,,11.111111111,,,17.777777778,26.666666666999998,,,,20.0,,15.555555556,,11.111111111,,,22.222222222
360337,50.0,,,,25.0,25.0,12.5,25.0,,,37.5,25.0,,,,,,12.5,,12.5,,,25.0,25.0,,,12.5,25.0,,,,25.0,,,12.5
360360,37.647058824,,,,9.4117647059,22.352941175999998,,15.294117647,,,35.294117647,42.352941176,,,5.8823529412,18.823529412,,23.529411765,,18.823529412,,,35.294117647,20.0,,,5.8823529412,11.764705882000001,,8.2352941176,,11.764705882000001,,,9.4117647059
360372,,,,,,,,,,,,33.333333333,,,,,,,,33.333333333,,,33.333333333,66.666666667,,,,33.333333333,,33.333333333,,33.333333333,,,66.666666667
360390,48.648648648999995,,,,12.432432432,26.486486486,,22.162162161999998,,,41.081081081,28.648648649000002,,,,9.1891891892,,14.054054054000002,,14.594594595,,,22.162162161999998,22.702702703000003,,,,7.5675675676,,12.972972973,,9.7297297297,,,19.459459459
360396,54.672897196,,,9.8130841121,8.8785046729,35.046728972,,19.626168224,,,41.121495327,22.897196261999998,,,6.5420560748000005,12.14953271,,14.953271028,,7.9439252336,,,14.485981308,22.429906541999998,,,5.607476635499999,7.009345794400001,,14.485981308,,7.9439252336,,,15.420560748
360418,61.206896551999996,,,12.931034483,13.793103448,24.137931034,,37.068965516999995,,,41.379310345,18.965517241,,,,9.4827586207,,6.0344827586,,12.931034483,,,13.793103448,19.827586207,,,5.1724137931,9.4827586207,,14.655172414,,5.1724137931,,,12.068965517
360428,38.541666667,,,17.708333333,22.916666666999998,22.916666666999998,,15.625,,,16.666666667,30.208333333000002,,,13.541666667000001,19.791666667,,12.5,,17.708333333,,,15.625,31.25,,,17.708333333,19.791666667,,14.583333332999999,,16.666666667,,,12.5
360470,39.84375,,,6.25,15.625,27.34375,,12.5,,,29.6875,36.71875,,,,15.625,,17.1875,,19.53125,,,30.46875,23.4375,,,7.03125,11.71875,,9.375,,14.0625,,,14.84375
360494,54.166666667,,6.9444444444,,11.111111111,29.62962963,,24.537037036999997,,,41.666666667,21.759259259,,,,,,7.8703703704,,13.888888889,,,19.907407407,24.074074074000002,,,5.5555555556,6.4814814815,,13.425925926,,10.648148147999999,,,16.203703704000002
360LEA,48.940998486999995,,,7.639939485599999,13.767019667000001,27.609682300000006,,21.331316188,,,36.081694402,27.307110439000002,,,5.4462934947,11.649016641,,13.842662632,,13.464447805999999,,,19.515885023,23.751891074,,,6.7322239032,10.211800302999999,,12.556732224000001,,11.19515885,,,15.128593040999998
36B000,45.454545455,,,,15.151515152,27.272727273,,18.181818182,,,33.333333333,12.121212121,,,,,,9.0909090909,,,,,6.0606060606,42.424242424,,,12.121212121,12.121212121,,18.181818182,6.0606060606,24.242424242,,,21.212121212
370312,56.41025641,,,20.512820513,20.512820513,37.179487179,,19.230769231,,11.538461538,33.333333333,25.641025641,,,15.384615385,15.384615385,,15.384615385,,10.256410256,,,10.256410256,17.948717949000002,,,10.256410256,11.538461538,,12.820512821,,5.1282051282,,,6.4102564103
370LEA,56.41025641,,,20.512820513,20.512820513,37.179487179,,19.230769231,,11.538461538,33.333333333,25.641025641,,,15.384615385,15.384615385,,15.384615385,,10.256410256,,,10.256410256,17.948717949000002,,,10.256410256,11.538461538,,12.820512821,,5.1282051282,,,6.4102564103
380308,53.658536585,,,,19.512195122,41.463414634,,12.195121950999999,,,51.219512195,26.829268293000002,,,,12.195121950999999,,17.073170732,,9.756097561,,,26.829268293000002,19.512195122,7.3170731707,,,12.195121950999999,,,,14.634146341,,,12.195121950999999
380LEA,53.658536585,,,,19.512195122,41.463414634,,12.195121950999999,,,51.219512195,26.829268293000002,,,,12.195121950999999,,17.073170732,,9.756097561,,,26.829268293000002,19.512195122,7.3170731707,,,12.195121950999999,,,,14.634146341,,,12.195121950999999
390314,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,,,,,95.0,,,95.0
390322,47.777777778,,,16.666666667,14.444444444,27.777777778,,20.0,,,23.333333333000002,28.888888889,,,12.222222222000001,14.444444444,,18.888888889,,10.0,,,11.111111111,23.333333333000002,,,12.222222222000001,10.0,,14.444444444,,8.8888888889,,,7.7777777778
390324,53.125,,,10.416666667000001,5.2083333333,26.041666666999998,,27.083333333000002,,,38.541666667,26.041666666999998,,,9.375,8.3333333333,,9.375,,16.666666667,,,15.625,20.833333333,,,9.375,8.3333333333,,8.3333333333,,12.5,,,10.416666667000001
390700,67.391304348,,,13.043478260999999,19.565217390999997,63.043478261000004,,,,,47.826086957,17.391304348,,,10.869565217,10.869565217,,13.043478260999999,,,,,6.521739130399999,15.217391304000001,,,,,,15.217391304000001,,,,,10.869565217
390704,57.142857143,,,7.1428571429,8.9285714286,46.428571428999994,,10.714285713999999,5.3571428571,,41.071428571,28.571428571,,,7.1428571429,5.3571428571,,25.0,,,,,21.428571429,14.285714286,,,,,,8.9285714286,,5.3571428571,,,10.714285713999999
390705,44.927536232,,,7.2463768115999985,8.6956521739,21.739130435,,23.188405796999998,,,31.884057971,26.086956521999998,,,,,,7.2463768115999985,,18.84057971,,,20.289855072,28.985507245999997,,,,5.7971014493,,13.043478260999999,,15.942028985999999,,,24.637681159
390LEA,52.51396648,,,11.173184358,10.61452514,33.519553073000004,,18.994413408,,,34.916201117,25.977653631,,,8.3798882682,8.6592178771,,14.245810056,,11.731843575,,,15.083798883,21.508379888,,,7.5418994413,6.4245810056,,11.731843575,,9.7765363128,,,12.849162010999999
400308,42.553191489,,,17.021276596,19.14893617,21.276595745,,21.276595745,,,22.340425531999998,35.106382979,,,18.085106383,23.404255319,,21.276595745,,13.829787234000001,,,15.957446809,22.340425531999998,,,19.14893617,20.212765957000002,,7.446808510599999,,14.893617020999999,,,
400315,55.0,,,10.0,45.0,40.0,20.0,15.0,,,25.0,35.0,,,,25.0,,20.0,20.0,15.0,,,15.0,10.0,,,,10.0,,5.0,5.0,5.0,,,5.0
400LEA,44.736842105,,,15.789473684,23.684210525999998,24.561403509,5.2631578947,20.175438596,,,22.807017544,35.087719298,,,14.912280702,23.684210525999998,,21.052631579,,14.035087719000002,,,15.789473684,20.175438596,,,15.789473684,18.421052632000002,,7.017543859600001,,13.157894737000001,,,
410319,23.703703704000002,,,17.777777778,17.777777778,12.592592593,,11.111111111,,,,30.37037037,,,22.962962963000003,22.962962963000003,,15.555555556,,14.814814815,,,,45.925925926000005,,,38.518518519000004,34.074074074,,19.259259259,,26.666666666999998,,7.4074074074,
410326,51.61290322600001,,,51.61290322600001,29.032258065,51.61290322600001,,,,,,9.6774193548,,,9.6774193548,6.451612903200001,,9.6774193548,,,,,,38.709677419,,,32.258064516,38.709677419,,38.709677419,,,,,
410355,32.158590308,,,28.193832599,18.061674009,18.502202643,,13.656387665,,,,37.004405286,,,37.004405286,28.634361233000003,,18.942731278,,18.061674009,,,,30.837004405,,,29.074889868000003,25.110132159000006,,14.537444934000002,,16.299559471,,6.6079295154,
410358,37.34939759,,,14.457831325,14.457831325,24.698795180999998,,12.65060241,,,16.265060241,26.506024095999997,,,12.65060241,15.662650602000001,,12.65060241,,13.855421687,,,7.8313253012,36.144578313000004,,,27.108433735,19.277108434000002,,16.265060241,,19.879518072,,,8.4337349398
410390,51.020408163,,,18.367346939,12.244897959000001,36.734693878,,14.285714286,,,26.530612245,32.653061224,,,14.285714286,14.285714286,,24.489795918000002,,8.1632653061,,,16.326530612,16.326530612,,,10.204081633,,,,,12.244897959000001,,,6.122448979600001
410391,57.692307692,,7.6923076923,,15.384615385,30.769230769,,26.923076923000004,,,42.307692308,26.923076923000004,,,,7.6923076923,,19.230769231,,7.6923076923,,,15.384615385,15.384615385,,,,,,15.384615385,,,,,15.384615385
